dataset,shard_index,shard_count,d,lambda_ratio,lambda_star,lambda,log2N,N,alpha,evaluation_resolution,radial_order,angular_order,state_bins,z_order,z,G_N,a_w,b_w,profile_sum,delta_N,w_N,Delta_N,H_N,row_error,cgal_version
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.207363965379112170e+00,2.111267453077755527e-02,1.259658719742216826e-02,5.896536066807352150e-03,1.849312326422952041e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.214988857889099272e+00,2.250529990557709886e-02,1.345501352657014170e-02,6.324007822661729949e-03,1.977902134923187338e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.222514367280424175e+00,2.391669214097354168e-02,1.432473750568719062e-02,6.759637949136827924e-03,2.108437545482401768e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.229935960467627432e+00,2.534402345160040662e-02,1.520392869451704480e-02,7.202529207307111631e-03,2.240645790182415470e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.237249166960483926e+00,2.678449987046275030e-02,1.609076718484823976e-02,7.651771393944135913e-03,2.374253857879237567e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,4.152234112098085461e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.244449581556860585e+00,2.823525956985981078e-02,1.698344617547442939e-02,8.106443280326610518e-03,2.508988945580103991e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.251532866996245774e+00,2.969348154729622991e-02,1.788017444087747557e-02,8.565614552624079350e-03,2.644578899350155665e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.258494756572351658e+00,3.115635603040757193e-02,1.877917869693085731e-02,9.028347750550794193e-03,2.780752644748165150e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.265331056703219215e+00,3.262115864061718162e-02,1.967870586689860965e-02,9.493700201059721705e-03,2.917240606795833135e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.272037649457275599e+00,3.408504866670983985e-02,2.057702525096044913e-02,9.960725943916519734e-03,3.053775119487697060e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.278610495033821737e+00,3.554530681726222191e-02,2.147243060245254340e-02,1.042847764606776896e-02,3.190090824852031409e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.285045634196456454e+00,3.699923402148563856e-02,2.236324211393547409e-02,1.089600850178938998e-02,3.325925061572486408e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.291339190657973424e+00,3.844410711660106728e-02,2.324780831613834989e-02,1.136237411567684978e-02,3.461018243181519793e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.297487373415291412e+00,3.987729562840317682e-02,2.412450789273269669e-02,1.182663436561126949e-02,3.595114225834396271e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.303486479033013179e+00,4.129616121199655016e-02,2.499175141380744619e-02,1.228785524291233465e-02,3.727960665671978258e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.309332893874235459e+00,4.269820143586545991e-02,2.584798299081808928e-02,1.274511066696275459e-02,3.859309365778084561e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.315023096277269543e+00,4.408080057534977114e-02,2.669168185568012233e-02,1.319748427166666550e-02,3.988916612734678957e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.320553658676957731e+00,4.544156552473846422e-02,2.752136386657691794e-02,1.364407116117785125e-02,4.116543502775477092e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.325921249669312019e+00,4.677803071038149491e-02,2.833558294294881083e-02,1.408397963241463102e-02,4.241956257536344532e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.331122636018225558e+00,4.808784049233235519e-02,2.913293243201548269e-02,1.451633286194981172e-02,4.364926529396529614e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.336154684603054088e+00,4.936868786255063646e-02,2.991204640908807361e-02,1.494027055494772695e-02,4.485231696403579882e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.341014364305890716e+00,5.061832378734711785e-02,3.067160091381349388e-02,1.535495055389265832e-02,4.602655146770615047e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.345698747837397402e+00,5.183461514974040812e-02,3.141031512438779288e-02,1.575955040493491957e-02,4.716986552932271592e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.350205013500095141e+00,5.301536794688242737e-02,3.212695247167699636e-02,1.615326887975788647e-02,4.828022135143487936e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.354530446888048800e+00,5.415860238027467299e-02,3.282032169507154845e-02,1.653532745094834708e-02,4.935564914601989206e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.358672442521924095e+00,5.526234421849211820e-02,3.348927784180964762e-02,1.690497171893198466e-02,5.039424956074163575e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,5.173639294753229478e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.362628505418430169e+00,5.632468741076227664e-02,3.413272321139766002e-02,1.726147278861506901e-02,5.139419600001272903e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.366396252593204963e+00,5.734381321978096469e-02,3.474960824666219888e-02,1.760412859395421234e-02,5.235373684061640776e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.369973414496235664e+00,5.831799649266852792e-02,3.533893237287864114e-02,1.793226516875521398e-02,5.327119754163385512e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.373357836378950259e+00,5.924559391892415816e-02,3.589974478632022847e-02,1.824523786208296153e-02,5.414498264840318653e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.376547479592158396e+00,6.012502860899249929e-02,3.643114519349329589e-02,1.854243249674613833e-02,5.497357769023943075e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.379540422814057088e+00,6.095480100444778532e-02,3.693228450223089154e-02,1.882326646940006218e-02,5.575555097163095719e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,4.662936703425657470e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.382334863207562714e+00,6.173353082301295813e-02,3.740236546573457582e-02,1.908718979089372297e-02,5.648955525662829880e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.384929117506273011e+00,6.245988852596557478e-02,3.784064328057912957e-02,1.933368606556818900e-02,5.717432934614731510e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.387321623028404005e+00,6.313271238665393859e-02,3.824642613960771431e-02,1.956227340829637742e-02,5.780869954790408827e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.389510938618090385e+00,6.375077992053840292e-02,3.861907574057659581e-02,1.977250529813484939e-02,5.839158103871144867e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.391495745513484872e+00,6.431318347068198937e-02,3.895800775132928634e-02,1.996397136754309368e-02,5.892197911887238349e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.393274848141130562e+00,6.481889760774876830e-02,3.926269223221594967e-02,2.013629812620624029e-02,5.939899035842219344e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.394847174836129300e+00,6.526710829122100987e-02,3.953265401639494830e-02,2.028914961858184485e-02,5.982180363497679315e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.396211778487673305e+00,6.565707391652532421e-02,3.976747304859523657e-02,2.042222801437372157e-02,6.018970106296896161e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.397367837109548372e+00,6.598813030620197251e-02,3.996678468284746433e-02,2.053527413121921177e-02,6.050205881406667263e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.398314654335268692e+00,6.625976880890677156e-02,4.013027993963082241e-02,2.062806788896036705e-02,6.075834782859118599e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,6.483702463810914196e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.399051659837541539e+00,6.647148352483751854e-02,4.025770572281661686e-02,2.070042869495209922e-02,6.095813441776871955e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.399578409671810242e+00,6.662298803766300570e-02,4.034886499673235455e-02,2.075221575994551024e-02,6.110108075667786132e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,4.141131881851833896e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.399894586543671382e+00,6.671397938980505593e-02,4.040361692360946999e-02,2.078332834416762864e-02,6.118694526777709863e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.000000000000000000e+01,1073741824,1.019970685457260551e+00,display,256,64,65,129,1.399999999999999911e+00,6.674432125195317589e-02,4.042187696161417959e-02,2.079370593330320816e-02,6.121558289491738775e-02,2.825641827020512151e-05,2.417434655353401851e+00,9.463600014381188966e-05,2.494269042748054610e-01,3.930189507173054153e-14,6.1.1-I-900
objective_profiles,2,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,3.000000000000000000e+01,1073741824,1.021967754002986561e+00,verification,128,32,33,65,6.999999999999999556e-01,5.662882216679903519e-02,3.458892972297766821e-02,2.324880585173530120e-02,5.783773557471297289e-02,7.271265251480139185e-05,1.164736527279781830e+00,1.301755169689331089e-04,2.499199241174994701e-01,9.658940314238861902e-15,6.1.1-I-900
objective_profiles,2,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,3.000000000000000000e+01,1073741824,1.021967754002986561e+00,verification,128,32,33,65,7.004215903281896249e-01,5.644211141143220395e-02,3.447102138264604432e-02,2.317940074203488077e-02,5.765042212468092508e-02,7.271265251480139185e-05,1.164736527279781830e+00,1.301755169689331089e-04,2.499199241174994701e-01,8.881784197001252323e-15,6.1.1-I-900
objective_profiles,2,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,3.000000000000000000e+01,1073741824,1.021967754002986561e+00,verification,128,32,33,65,7.016853456647310638e-01,5.588460180478529993e-02,3.411924591331264717e-02,2.297205469092840346e-02,5.709130060424105063e-02,7.271265251480139185e-05,1.164736527279781830e+00,1.301755169689331089e-04,2.499199241174994701e-01,5.551115123125782702e-15,6.1.1-I-900
objective_profiles,2,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,3.000000000000000000e+01,1073741824,1.021967754002986561e+00,verification,128,32,33,65,7.037882215123265617e-01,5.496495729043627404e-02,3.353940143508669230e-02,2.262936248056788419e-02,5.616876391565457649e-02,7.271265251480139185e-05,1.164736527279781830e+00,1.301755169689331089e-04,2.499199241174994701e-01,5.551115123125782702e-15,6.1.1-I-900
objective_profiles,2,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,3.000000000000000000e+01,1073741824,1.021967754002986561e+00,verification,128,32,33,65,7.067251518588693049e-01,5.369693361732677528e-02,3.274098522663924926e-02,2.215560553924046661e-02,5.489659076587971587e-02,7.271265251480139185e-05,1.164736527279781830e+00,1.301755169689331089e-04,2.499199241174994701e-01,5.551115123125782702e-15,6.1.1-I-900
objective_profiles,2,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,3.000000000000000000e+01,1073741824,1.021967754002986561e+00,verification,128,32,33,65,7.104890613819095924e-01,5.209953542804972998e-02,3.173695187414631025e-02,2.155668815794949122e-02,5.329364003209580147e-02,7.271265251480139185e-05,1.164736527279781830e+00,1.301755169689331089e-04,2.499199241174994701e-01,5.551115123125782702e-15,6.1.1-I-900
objective_profiles,2,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,3.000000000000000000e+01,1073741824,1.021967754002986561e+00,verification,128,32,33,65,7.150708824937268560e-01,5.019641346344891342e-02,3.054338921589646802e-02,2.084005021153841064e-02,5.138343942743488213e-02,7.271265251480139185e-05,1.164736527279781830e+00,1.301755169689331089e-04,2.499199241174994701e-01,5.551115123125782702e-15,6.1.1-I-900
objective_profiles,2,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,3.000000000000000000e+01,1073741824,1.021967754002986561e+00,verification,128,32,33,65,7.204595771859426678e-01,4.801550768956758947e-02,2.917912544339675354e-02,2.001455830892643478e-02,4.919368375232319179e-02,7.271265251480139185e-05,1.164736527279781830e+00,1.301755169689331089e-04,2.499199241174994701e-01,5.551115123125782702e-15,6.1.1-I-900
objective_profiles,2,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,3.000000000000000000e+01,1073741824,1.021967754002986561e+00,verification,128,32,33,65,7.266421636210496082e-01,4.558832306117505812e-02,2.766528298700840494e-02,1.909037772014834586e-02,4.675566070715675426e-02,7.271265251480139185e-05,1.164736527279781830e+00,1.301755169689331089e-04,2.499199241174994701e-01,9.103828801926283631e-15,6.1.1-I-900
objective_profiles,2,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,3.000000000000000000e+01,1073741824,1.021967754002986561e+00,verification,128,32,33,65,7.336037474067947928e-01,4.294931556781927950e-02,2.602479612547190999e-02,1.807882776683784887e-02,4.410362389230976232e-02,7.271265251480139185e-05,1.164736527279781830e+00,1.301755169689331089e-04,2.499199241174994701e-01,5.551115123125782702e-15,6.1.1-I-900
objective_profiles,2,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,3.000000000000000000e+01,1073741824,1.021967754002986561e+00,verification,128,32,33,65,7.413275574780756605e-01,4.013533276967042041e-02,2.428190959781850386e-02,1.699222360969501397e-02,4.127413320751351783e-02,7.271265251480139185e-05,1.164736527279781830e+00,1.301755169689331089e-04,2.499199241174994701e-01,1.088018564132653410e-14,6.1.1-I-900
objective_profiles,2,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,3.000000000000000000e+01,1073741824,1.021967754002986561e+00,verification,128,32,33,65,7.497949864999047254e-01,3.718480062675960651e-02,2.246167492398635362e-02,1.584370751842069033e-02,3.830538244240704049e-02,7.271265251480139185e-05,1.164736527279781830e+00,1.301755169689331089e-04,2.499199241174994701e-01,5.551115123125782702e-15,6.1.1-I-900
objective_profiles,2,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,3.000000000000000000e+01,1073741824,1.021967754002986561e+00,verification,128,32,33,65,7.589856356941091509e-01,3.413729292606308696e-02,2.058945978173175664e-02,1.464707276836910502e-02,3.523653255010086166e-02,7.271265251480139185e-05,1.164736527279781830e+00,1.301755169689331089e-04,2.499199241174994701e-01,7.993605777301127091e-15,6.1.1-I-900
objective_profiles,2,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,3.000000000000000000e+01,1073741824,1.021967754002986561e+00,verification,128,32,33,65,7.688773639817741978e-01,3.103248979484194911e-02,1.869048381208581605e-02,1.341658327967790859e-02,3.210706709176372464e-02,7.271265251480139185e-05,1.164736527279781830e+00,1.301755169689331089e-04,2.499199241174994701e-01,5.551115123125782702e-15,6.1.1-I-900
objective_profiles,2,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,3.000000000000000000e+01,1073741824,1.021967754002986561e+00,verification,128,32,33,65,7.794463413230420246e-01,2.790993418372847076e-02,1.678939182790028725e-02,1.216679200813124140e-02,2.895618383603152865e-02,7.271265251480139185e-05,1.164736527279781830e+00,1.301755169689331089e-04,2.499199241174994701e-01,1.287858708565181587e-14,6.1.1-I-900
objective_profiles,2,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,3.000000000000000000e+01,1073741824,1.021967754002986561e+00,verification,128,32,33,65,7.906671061257641853e-01,2.480829386581745455e-02,1.490987277805159127e-02,1.091236092414629363e-02,2.582223370219788317e-02,7.271265251480139185e-05,1.164736527279781830e+00,1.301755169689331089e-04,2.499199241174994701e-01,7.327471962526033167e-15,6.1.1-I-900
objective_profiles,2,3,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,3.000000000000000000e+01,1073741824,1.021967754002986561e+00,verification,128,32,33,65,8.025126265847083440e-01,2.176484436830665795e-02,1.307433015809641649e-02,9.667885190126816394e-03,2.274221534822323115e-02,7.271265251480139185e-05,1.164736527279781830e+00,1.301755169689331089e-04,2.499199241174994701e-01,1.076916333886401844e-14,6.1.1-I-900
