dataset,shard_index,shard_count,d,lambda_ratio,lambda_star,lambda,log2N,N,alpha,evaluation_resolution,radial_order,angular_order,state_bins,z_order,z,G_N,a_w,b_w,profile_sum,delta_N,w_N,Delta_N,H_N,row_error,cgal_version
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.285045634196456454e+00,5.071919904924004907e-02,2.078076225348314543e-02,1.275992135467418284e-02,3.354068360815733174e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,1.110223024625156540e-14,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.297487373415291412e+00,5.430831867705614852e-02,2.241739638854773481e-02,1.384974363510309281e-02,3.626714002365082762e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,9.547918011776346248e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.309332893874235459e+00,5.781541420380604396e-02,2.401891400753345188e-02,1.492533800247645807e-02,3.894425201000990822e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,6.439293542825907934e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.320553658676957731e+00,6.121711075336046248e-02,2.557388219870643589e-02,1.597807811416597501e-02,4.155196031287240743e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,9.992007221626408864e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.331122636018225558e+00,6.449089528853568787e-02,2.707141207576736416e-02,1.699955223477782329e-02,4.407096431054519092e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,4.329869796038110508e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.341014364305890716e+00,6.761524185465418724e-02,2.850120046442177965e-02,1.798162707384130116e-02,4.648282753826307734e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,6.439293542825907934e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.350205013500095141e+00,7.056972914004570885e-02,2.985356764647504463e-02,1.891650878326384816e-02,4.877007642973889279e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,1.110223024625156540e-14,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.358672442521924095e+00,7.333515111113185492e-02,3.111949141031847277e-02,1.979680078270305496e-02,5.091629219302153120e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,1.143529715363911237e-14,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.366396252593204963e+00,7.589361953324402776e-02,3.229063763190127834e-02,2.061555810456071683e-02,5.290619573646199170e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,7.549516567451064475e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.373357836378950259e+00,7.822865831788708424e-02,3.335938758630899864e-02,2.136633797406358240e-02,5.472572556037258451e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,5.329070518200751394e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.379540422814057088e+00,8.032529011402861352e-02,3.431886216715466370e-02,2.204324636385666947e-02,5.636210853101133317e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,4.662936703425657470e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.384929117506273011e+00,8.217011375864873013e-02,3.516294316925393237e-02,2.264098028668908025e-02,5.780392345594301262e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,1.287858708565181587e-14,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.389510938618090385e+00,8.375137360426299082e-02,3.588629176956806971e-02,2.315486561410503782e-02,5.904115738367310406e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,1.665334536937734811e-14,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.393274848141130562e+00,8.505901957677751424e-02,3.648436432215398928e-02,2.358089023356298858e-02,6.006525455571697786e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,4.329869796038110508e-15,6.1.1-I-900
objective_profiles,0,3,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.400000000000000000e+01,16384,1.042794325979844006e+00,verification,128,32,33,65,1.396211778487673305e+00,8.608475846009960852e-02,3.695342556478841550e-02,2.391573238106761701e-02,6.086915794585603251e-02,7.233153061271781030e-03,1.918230921964109159e+00,1.887409807986076271e-02,2.550281968443779412e-01,1.443289932012703503e-14,6.1.1-I-900
