d,alpha,policy,gamma,uniform_regret,adversarial_regret
91,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
91,3,uniform,0.54158373625284661,0,0.020937164444822187
91,3,adversarial,0.58578643762690508,0.021701013893086651,0
91,3,balanced,0.56313369015511183,0.0052715281697583993,0.0052715281574080564
92,1.5,uniform,0.65414024705964513,0,0.032874172423827952
92,1.5,adversarial,0.80000000000000004,0.031764601569130413,2.2204460492503131e-16
92,1.5,balanced,0.72678083963180318,0.0079766771580984663,0.0079766770690528066
92,2,uniform,0.58113883008418976,0,0.026334038989723974
92,2,adversarial,0.66666666666666663,0.02704627669472992,2.2204460492503131e-16
92,2,balanced,0.6227766018055888,0.0065835097854518576,0.0065835097099040674
92,3,uniform,0.54158078562725442,0,0.020940081552810019
92,3,adversarial,0.58578643762690508,0.021703356633949955,0
92,3,balanced,0.5631325571261887,0.0052720671314689938,0.0052720671221695437
93,1.5,uniform,0.65414797189773366,0,0.032870543265297147
93,1.5,adversarial,0.80000000000000004,0.03176206213117716,2.2204460492503131e-16
93,1.5,balanced,0.72678352365103593,0.0079760825378216715,0.0079760824851922152
93,2,uniform,0.58113883008418976,0,0.026334038989723974
93,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
93,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
93,3,uniform,0.54157601141475809,0,0.02094480199875548
93,3,adversarial,0.58578643762690508,0.021705661425425404,0
93,3,balanced,0.56313144026695694,0.0052725984102841572,0.0052725984233734646
94,1.5,uniform,0.65414797189773366,0,0.032870543265297147
94,1.5,adversarial,0.80000000000000004,0.031759574464294671,2.2204460492503131e-16
94,1.5,balanced,0.72678615233549693,0.0079755000937637988,0.007975500181786499
94,2,uniform,0.58113883008418976,0,0.026334038989723974
94,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
94,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
94,3,uniform,0.54157601141475809,0,0.02094480199875548
94,3,adversarial,0.58578643762690508,0.021707918311333563,0
94,3,balanced,0.56313034009318885,0.0052731217427870458,0.005273121814431958
95,1.5,uniform,0.65415274611023011,0,0.03286830043162059
95,1.5,adversarial,0.80000000000000004,0.031757139122438494,2.2204460492503131e-16
95,1.5,balanced,0.72678872544356976,0.0079749302964760016,0.0079749302109615172
95,2,uniform,0.58113883008418976,0,0.026334038989723974
95,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
95,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
95,3,uniform,0.54157123720226175,0,0.020949523020810989
95,3,adversarial,0.58578643762690508,0.021710129072202378,0
95,3,balanced,0.56312925683938375,0.005273637152849453,0.0052736371825430339
96,1.5,uniform,0.65415569673582241,0,0.032866914326058261
96,1.5,adversarial,0.80000000000000004,0.031754753604498864,2.2204460492503131e-16
96,1.5,balanced,0.72679124756224167,0.007974371471608066,0.0079743715553375338
96,2,uniform,0.58113883008418976,0,0.026334038989723974
96,2,adversarial,0.66666666666666663,0.027046276694730365,2.2204460492503131e-16
96,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
96,3,uniform,0.54157123720226175,0,0.020949523020810989
96,3,adversarial,0.58578643762690508,0.021712291978687182,0
96,3,balanced,0.56312819558413607,0.0052741421418731615,0.0052741421101059061
97,1.5,uniform,0.65416524516081498,0,0.032862429013521544
97,1.5,adversarial,0.80000000000000004,0.031752416996067012,2.2204460492503131e-16
97,1.5,balanced,0.72679371911673452,0.007973824111860095,0.0079738241195010939
97,2,uniform,0.58113883008418976,0,0.026334038989723974
97,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
97,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
97,3,uniform,0.54156828657666944,0,0.020952441060964277
97,3,adversarial,0.58578643762690508,0.02171441158962728,0
97,3,balanced,0.5631271559577895,0.0052746367283436069,0.0052746367714420206
98,1.5,uniform,0.65416819578640728,0,0.032861043043485694
98,1.5,adversarial,0.80000000000000004,0.031750127902908654,2.2204460492503131e-16
98,1.5,balanced,0.72679614012466076,0.0079732878325011747,0.0079732878983542754
98,2,uniform,0.58113883008418976,0,0.026334038989723974
98,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
98,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
98,3,uniform,0.54156828657666944,0,0.020952441060964277
98,3,adversarial,0.58578643762690508,0.021716488106714005,0
98,3,balanced,0.56312613597780858,0.0052751220892206518,0.0052751221084135214
99,1.5,uniform,0.65416819578640728,0,0.032861043043485694
99,1.5,adversarial,0.80000000000000004,0.03174788459330391,2.2204460492503131e-16
99,1.5,balanced,0.72679851419623076,0.0079727620717888747,0.0079727620911533847
99,2,uniform,0.58113883008418976,0,0.026334038989723974
99,2,adversarial,0.66666666666666663,0.027046276694730143,2.2204460492503131e-16
99,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
99,3,uniform,0.54156351236417311,0,0.020957163015218105
99,3,adversarial,0.58578643762690508,0.021718529720310631,0
99,3,balanced,0.56312513497782324,0.0052755984168098013,0.0052755984367773845
100,1.5,uniform,0.65417592062449592,0,0.032857414678343799
100,1.5,adversarial,0.80000000000000004,0.031745684747648939,2.2204460492503131e-16
100,1.5,balanced,0.72680084297412573,0.007972246251339854,0.0079722463330298421
100,2,uniform,0.58113883008418976,0,0.026334038989723974
100,2,adversarial,0.66666666666666663,0.02704627669472992,2.2204460492503131e-16
100,2,balanced,0.6227766018055888,0.0065835097854520797,0.0065835097099040674
100,3,uniform,0.54156351236417311,0,0.020957163015218105
100,3,adversarial,0.58578643762690508,0.021720528831294272,0
100,3,balanced,0.56312415656775405,0.0052760639748445914,0.005276064037346373
