alpha,gamma,alternation,best_block,envelope,active_m,is_envelope_minimum
256,5.785000000000000142e-01,2.902189838829604195e-35,1.035027455165626750e+15,1.035027455165626750e+15,14,0
256,5.786666666666666625e-01,3.040981892402876760e-35,1.113697035134019875e+15,1.113697035134019875e+15,14,0
256,5.788333333333333108e-01,3.186352853094761757e-35,1.198318440237769750e+15,1.198318440237769750e+15,14,0
256,5.789999999999999591e-01,3.338611785081269694e-35,1.289339861434337750e+15,1.289339861434337750e+15,14,0
256,5.791666666666667185e-01,3.498082140640658695e-35,1.387243080910985250e+15,1.387243080910985250e+15,14,0
256,5.793333333333333668e-01,3.665102423852025426e-35,1.492545977720019750e+15,1.492545977720019750e+15,14,0
256,5.795000000000000151e-01,3.840026884627618038e-35,1.605805219416450750e+15,1.605805219416450750e+15,14,0
256,5.796666666666666634e-01,4.023226244448425677e-35,1.727619153437399500e+15,1.727619153437399500e+15,14,0
256,5.798333333333334227e-01,4.215088455241910352e-35,1.858630912974639750e+15,1.858630912974639750e+15,14,0
256,5.800000000000000711e-01,4.416019492897075447e-35,1.999531753173834750e+15,1.999531753173834750e+15,14,0
256,5.801666666666667194e-01,4.626444186987788864e-35,2.151064634659641500e+15,2.151064634659641500e+15,14,0
256,5.803333333333333677e-01,4.846807088336169199e-35,2.314028072630590000e+15,2.314028072630590000e+15,14,0
256,5.805000000000000160e-01,5.077573376128963859e-35,2.489280271110337000e+15,2.489280271110337000e+15,14,0
256,5.806666666666666643e-01,5.319229806371771633e-35,2.677743563377415000e+15,2.677743563377415000e+15,14,0
256,5.808333333333333126e-01,5.572285703547908102e-35,2.880409181138066500e+15,2.880409181138066500e+15,14,0
256,5.809999999999999609e-01,5.837273997430908882e-35,3.098342376661888000e+15,3.098342376661888000e+15,14,0
256,5.811666666666667203e-01,6.114752307088578413e-35,3.332687923875183500e+15,3.332687923875183500e+15,14,0
256,5.813333333333333686e-01,6.405304074203627373e-35,3.584676026311275000e+15,3.584676026311275000e+15,14,0
256,5.815000000000000169e-01,6.709539747938636310e-35,3.855628661864173000e+15,3.855628661864173000e+15,14,0
256,5.816666666666666652e-01,7.028098023661343181e-35,4.146966396478996000e+15,4.146966396478996000e+15,14,0
256,5.818333333333334245e-01,7.361647137961194158e-35,4.460215701271803500e+15,4.460215701271803500e+15,14,0
256,5.820000000000000728e-01,7.710886222485780217e-35,4.797016810089810000e+15,4.797016810089810000e+15,14,0
256,5.821666666666667211e-01,8.076546719251123987e-35,5.159132157237541000e+15,5.159132157237541000e+15,14,0
256,5.823333333333333695e-01,8.459393860181869196e-35,5.548455437990531000e+15,5.548455437990531000e+15,14,0
256,5.825000000000000178e-01,8.860228213776399197e-35,5.967021337643643000e+15,5.967021337643643000e+15,14,0
256,5.826666666666666661e-01,9.279887301910338041e-35,6.417015978178115000e+15,6.417015978178115000e+15,14,0
256,5.828333333333333144e-01,9.719247289928232789e-35,6.900788135220470000e+15,6.900788135220470000e+15,14,0
256,5.829999999999999627e-01,1.017922475331829235e-34,7.420861281811848000e+15,7.420861281811848000e+15,14,0
256,5.831666666666667220e-01,1.066077852440420010e-34,7.979946519634524000e+15,7.979946519634524000e+15,14,0
256,5.833333333333333703e-01,1.116491162264142364e-34,8.580956462764727000e+15,8.580956462764727000e+15,14,0
256,5.835000000000000187e-01,1.169267327228053015e-34,9.227020143776960000e+15,9.227020143776960000e+15,14,0
256,5.836666666666666670e-01,1.224516101129434399e-34,9.921499017103814000e+15,9.921499017103814000e+15,14,0
256,5.838333333333334263e-01,1.282352289567803447e-34,1.066800414003184400e+16,1.066800414003184400e+16,14,0
256,5.840000000000000746e-01,1.342895980337940336e-34,1.147041461755764200e+16,1.147041461755764200e+16,14,0
256,5.841666666666667229e-01,1.406272784233263517e-34,1.233289740362900600e+16,1.233289740362900600e+16,14,0
256,5.843333333333333712e-01,1.472614086724396970e-34,1.325992855801095800e+16,1.325992855801095800e+16,14,0
256,5.845000000000000195e-01,1.542057311000313678e-34,1.425631606526533600e+16,1.425631606526533600e+16,14,0
256,5.846666666666666679e-01,1.614746192879862660e-34,1.532722433006840800e+16,1.532722433006840800e+16,14,0
256,5.848333333333333162e-01,1.690831068124029625e-34,1.647820047140832400e+16,1.647820047140832400e+16,14,0
256,5.849999999999999645e-01,1.770469172703813457e-34,1.771520254711529400e+16,1.771520254711529400e+16,14,0
256,5.851666666666667238e-01,1.853824956601857863e-34,1.904462984973629600e+16,1.904462984973629600e+16,14,0
256,5.853333333333333721e-01,1.941070411751644354e-34,2.047335542501096000e+16,2.047335542501096000e+16,14,0
256,5.855000000000000204e-01,2.032385414746812809e-34,2.200876097521020800e+16,2.200876097521020800e+16,14,0
256,5.856666666666666687e-01,2.127958084977579868e-34,2.365877432136034400e+16,2.365877432136034400e+16,14,0
256,5.858333333333333171e-01,2.227985158883481435e-34,2.543190961103462000e+16,2.543190961103462000e+16,14,0
256,5.860000000000000764e-01,2.332672381040654132e-34,2.733731047193354000e+16,2.733731047193354000e+16,14,0
256,5.861666666666667247e-01,2.442234912832908849e-34,2.938479632599868000e+16,2.938479632599868000e+16,14,0
256,5.863333333333333730e-01,2.556897759491678691e-34,3.158491209440300800e+16,3.158491209440300800e+16,14,0
256,5.865000000000000213e-01,2.676896216319972966e-34,3.394898154042712000e+16,3.394898154042712000e+16,14,0
256,5.866666666666666696e-01,2.802476334956792818e-34,3.648916451516915200e+16,3.648916451516915200e+16,14,0
256,5.868333333333333179e-01,2.933895410571232615e-34,3.921851839021872000e+16,3.921851839021872000e+16,14,0
256,5.869999999999999662e-01,3.071422490918910161e-34,4.215106398200476800e+16,4.215106398200476800e+16,14,0
256,5.871666666666667256e-01,3.215338908230837118e-34,4.530185629460031200e+16,4.530185629460031200e+16,14,0
256,5.873333333333333739e-01,3.365938834950240389e-34,4.868706043140298400e+16,4.868706043140298400e+16,14,0
256,5.875000000000000222e-01,3.523529864376180774e-34,5.232403305150980000e+16,5.232403305150980000e+16,14,0
256,5.876666666666666705e-01,3.688433617319660024e-34,5.623140977371848800e+16,5.623140977371848800e+16,14,0
256,5.878333333333333188e-01,3.860986375926612863e-34,6.042919896030046400e+16,6.042919896030046400e+16,14,0
256,5.880000000000000782e-01,4.041539745872821560e-34,6.493888234387769600e+16,6.493888234387769600e+16,14,0
256,5.881666666666667265e-01,4.230461348188355977e-34,6.978352299421537600e+16,6.978352299421537600e+16,14,0
256,5.883333333333333748e-01,4.428135542027125199e-34,7.498788115770657600e+16,7.498788115770657600e+16,14,0
256,5.885000000000000231e-01,4.634964179748154861e-34,8.057853854065115200e+16,8.057853854065115200e+16,14,0
256,5.886666666666666714e-01,4.851367395743842141e-34,8.658403164881633600e+16,8.658403164881633600e+16,14,0
256,5.888333333333333197e-01,5.077784430507716266e-34,9.303499483984939200e+16,9.303499483984939200e+16,14,0
256,5.889999999999999680e-01,5.314674491499012054e-34,9.996431379253843200e+16,9.996431379253843200e+16,14,0
256,5.891666666666666163e-01,5.562517652435466739e-34,1.074072901476415840e+17,1.074072901476415840e+17,14,0
256,5.893333333333333757e-01,5.821815792711030788e-34,1.154018181294642880e+17,1.154018181294642880e+17,14,0
256,5.895000000000000240e-01,6.093093578710472429e-34,1.239885740155694080e+17,1.239885740155694080e+17,14,0
256,5.896666666666666723e-01,6.376899488877741743e-34,1.332112193846811040e+17,1.332112193846811040e+17,14,0
256,5.898333333333333206e-01,6.673806884462097477e-34,1.431166191395608000e+17,1.431166191395608000e+17,14,0
256,5.900000000000000799e-01,6.984415127965864469e-34,1.537550753736194880e+17,1.537550753736194880e+17,14,0
256,5.901666666666667282e-01,7.309350751392989720e-34,1.651805782267770560e+17,1.651805782267770560e+17,14,0
256,5.903333333333333766e-01,7.649268676500168486e-34,1.774510749586564800e+17,1.774510749586564800e+17,14,0
256,5.905000000000000249e-01,8.004853489337845415e-34,1.906287585552752960e+17,1.906287585552752960e+17,14,0
256,5.906666666666666732e-01,8.376820771479502326e-34,2.047803772802492800e+17,2.047803772802492800e+17,14,0
256,5.908333333333333215e-01,8.765918490430718889e-34,2.199775666827629440e+17,2.199775666827629440e+17,14,0
256,5.909999999999999698e-01,9.172928451830510134e-34,2.362972056833034560e+17,2.362972056833034560e+17,14,0
256,5.911666666666666181e-01,9.598667816157808935e-34,2.538217984744426240e+17,2.538217984744426240e+17,14,0
256,5.913333333333333774e-01,1.004399068278894728e-33,2.726398840988354240e+17,2.726398840988354240e+17,14,0
256,5.915000000000000258e-01,1.050978974436054286e-33,2.928464756999689600e+17,2.928464756999689600e+17,14,0
256,5.916666666666666741e-01,1.099699801453861886e-33,3.145435315847848960e+17,3.145435315847848960e+17,14,0
256,5.918333333333333224e-01,1.150659063240768240e-33,3.378404603901406720e+17,3.378404603901406720e+17,14,0
256,5.920000000000000817e-01,1.203958674685837393e-33,3.628546628098776320e+17,3.628546628098776320e+17,14,0
256,5.921666666666667300e-01,1.259705148447501116e-33,3.897121125149662080e+17,3.897121125149662080e+17,14,0
256,5.923333333333333783e-01,1.318009800459989639e-33,4.185479790881859840e+17,4.185479790881859840e+17,14,0
256,5.925000000000000266e-01,1.378988964538885787e-33,4.495072959962432640e+17,4.495072959962432640e+17,14,0
256,5.926666666666666750e-01,1.442764216485467823e-33,4.827456768392816640e+17,4.827456768392816640e+17,14,0
256,5.928333333333333233e-01,1.509462608106196680e-33,5.184330117115841920e+17,5.184330117115841920e+17,15,0
256,5.929999999999999716e-01,1.579216911581833223e-33,5.568784135621832960e+17,5.568784135621832960e+17,15,0
256,5.931666666666666199e-01,1.652165874639454127e-33,5.981617114366152960e+17,5.981617114366152960e+17,15,0
256,5.933333333333333792e-01,1.728454487000816384e-33,6.424914168191589120e+17,6.424914168191589120e+17,15,0
256,5.935000000000000275e-01,1.808234258599740800e-33,6.900912896202197760e+17,6.900912896202197760e+17,15,0
256,5.936666666666666758e-01,1.891663510084986326e-33,7.412014480172079360e+17,7.412014480172079360e+17,15,0
256,5.938333333333333242e-01,1.978907676144012198e-33,7.960795586875155200e+17,7.960795586875155200e+17,15,0
256,5.940000000000000835e-01,2.070139622209958741e-33,8.550021132291505920e+17,8.550021132291505920e+17,15,0
256,5.941666666666667318e-01,2.165539975135166067e-33,9.182657969795054080e+17,9.182657969795054080e+17,15,0
256,5.943333333333333801e-01,2.265297468442826285e-33,9.861889568890330880e+17,9.861889568890330880e+17,15,0
256,5.945000000000000284e-01,2.369609302791843788e-33,1.059113175582572672e+18,1.059113175582572672e+18,15,0
256,5.946666666666666767e-01,2.478681522319995562e-33,1.137404959253210112e+18,1.137404959253210112e+18,15,0
256,5.948333333333333250e-01,2.592729407557824222e-33,1.221457547580977920e+18,1.221457547580977920e+18,15,0
256,5.949999999999999734e-01,2.711977885635784001e-33,1.311692854455009792e+18,1.311692854455009792e+18,15,0
256,5.951666666666667327e-01,2.836661958538930655e-33,1.408563548906807808e+18,1.408563548906807808e+18,15,0
256,5.953333333333333810e-01,2.967027150194776044e-33,1.512555286334688768e+18,1.512555286334688768e+18,15,0
256,5.955000000000000293e-01,3.103329973216920903e-33,1.624189100822416896e+18,1.624189100822416896e+18,15,0
256,5.956666666666666776e-01,3.245838416156565411e-33,1.744023970124764160e+18,1.744023970124764160e+18,15,0
256,5.958333333333333259e-01,3.394832452158443278e-33,1.872659565723196160e+18,1.872659565723196160e+18,15,0
256,5.960000000000000853e-01,3.550604569949904604e-33,2.010739201239456256e+18,2.010739201239456256e+18,15,0
256,5.961666666666667336e-01,3.713460328135009910e-33,2.158952993444120832e+18,2.158952993444120832e+18,15,0
256,5.963333333333333819e-01,3.883718933808024241e-33,2.318041251116425728e+18,2.318041251116425728e+18,15,0
256,5.965000000000000302e-01,4.061713846540858876e-33,2.488798108096960512e+18,2.488798108096960512e+18,15,0
256,5.966666666666666785e-01,4.247793408848794033e-33,2.672075418045200384e+18,2.672075418045200384e+18,15,0
256,5.968333333333333268e-01,4.442321504282620144e-33,2.868786929660929536e+18,2.868786929660929536e+18,15,0
256,5.969999999999999751e-01,4.645678244347598710e-33,3.079912762467459072e+18,3.079912762467459072e+18,15,0
256,5.971666666666667345e-01,4.858260685498956688e-33,3.306504204688100352e+18,3.306504204688100352e+18,15,0
256,5.973333333333333828e-01,5.080483577518031311e-33,3.549688856280225792e+18,3.549688856280225792e+18,15,0
256,5.975000000000000311e-01,5.312780144631650896e-33,3.810676141838797824e+18,3.810676141838797824e+18,15,0
256,5.976666666666666794e-01,5.555602900790634412e-33,4.090763219835982336e+18,4.090763219835982336e+18,15,0
256,5.978333333333333277e-01,5.809424500588454339e-33,4.391341316553211392e+18,4.391341316553211392e+18,15,0
256,5.980000000000000870e-01,6.074738627364828098e-33,4.713902515077888000e+18,4.713902515077888000e+18,15,0
256,5.981666666666667354e-01,6.352060920099421349e-33,5.060047031898063872e+18,5.060047031898063872e+18,15,0
256,5.983333333333333837e-01,6.641929940780479605e-33,5.431491015947163648e+18,5.431491015947163648e+18,15,0
256,5.985000000000000320e-01,6.944908183990864470e-33,5.830074907420810240e+18,5.830074907420810240e+18,15,0
256,5.986666666666666803e-01,7.261583130543510265e-33,6.257772396350818304e+18,6.257772396350818304e+18,15,0
256,5.988333333333333286e-01,7.592568347065999884e-33,6.716700023755795456e+18,6.716700023755795456e+18,15,0
256,5.989999999999999769e-01,7.938504633519797864e-33,7.209127471234095104e+18,7.209127471234095104e+18,15,0
256,5.991666666666666252e-01,8.300061220724619360e-33,7.737488588119650304e+18,7.737488588119650304e+18,15,0
256,5.993333333333333846e-01,8.677937020045652755e-33,8.304393208811065344e+18,8.304393208811065344e+18,15,0
256,5.995000000000000329e-01,9.072861927493071643e-33,8.912639816614249472e+18,8.912639816614249472e+18,15,0
256,5.996666666666666812e-01,9.485598184583371684e-33,9.565229114444431360e+18,9.565229114444431360e+18,15,0
256,5.998333333333333295e-01,9.916941798407803644e-33,1.026537856700062310e+19,1.026537856700062310e+19,15,0
256,5.999999999999999778e-01,1.036772402345540162e-32,1.101653798362010829e+19,1.101653798362010829e+19,15,0
256,6.001666666666667371e-01,1.083881290786119809e-32,1.182240621591727923e+19,1.182240621591727923e+19,15,0
256,6.003333333333333854e-01,1.133111490683865242e-32,1.268694904956192563e+19,1.268694904956192563e+19,15,0
256,6.005000000000000338e-01,1.184557656620410214e-32,1.361441837518430618e+19,1.361441837518430618e+19,15,0
256,6.006666666666666821e-01,1.238318627899686678e-32,1.460937272939042611e+19,1.460937272939042611e+19,15,0
256,6.008333333333333304e-01,1.294497611834124112e-32,1.567669930333279027e+19,1.567669930333279027e+19,15,0
256,6.009999999999999787e-01,1.353202374983411794e-32,1.682163752316633702e+19,1.682163752316633702e+19,15,0
256,6.011666666666666270e-01,1.414545442686612868e-32,1.804980431409632870e+19,1.804980431409632870e+19,15,0
256,6.013333333333333863e-01,1.478644307244783937e-32,1.936722116763738112e+19,1.936722116763738112e+19,15,0
256,6.015000000000000346e-01,1.545621645124450646e-32,2.078034314013417472e+19,2.078034314013417472e+19,15,0
256,6.016666666666666829e-01,1.615605543570914667e-32,2.229608991968298598e+19,2.229608991968298598e+19,15,0
256,6.018333333333333313e-01,1.688729737032504194e-32,2.392187910822790349e+19,2.392187910822790349e+19,15,0
256,6.019999999999999796e-01,1.765133853819316425e-32,2.566566187602068275e+19,2.566566187602068275e+19,15,0
256,6.021666666666667389e-01,1.844963673432993723e-32,2.753596115669798093e+19,2.753596115669798093e+19,15,0
256,6.023333333333333872e-01,1.928371395025976750e-32,2.954191256311006413e+19,2.954191256311006413e+19,15,0
256,6.025000000000000355e-01,2.015515917467119677e-32,3.169330821676426854e+19,3.169330821676426854e+19,15,0
256,6.026666666666666838e-01,2.106563131509372173e-32,3.400064369730147123e+19,3.400064369730147123e+19,15,0
256,6.028333333333333321e-01,2.201686224579091870e-32,3.647516833302954803e+19,3.647516833302954803e+19,15,0
256,6.029999999999999805e-01,2.301065998725870292e-32,3.912893906907358822e+19,3.912893906907358822e+19,15,0
256,6.031666666666666288e-01,2.404891202296082329e-32,4.197487816639086592e+19,4.197487816639086592e+19,15,0
256,6.033333333333332771e-01,2.513358875917419047e-32,4.502683500272620339e+19,4.502683500272620339e+19,15,0
256,6.035000000000000364e-01,2.626674713404592972e-32,4.829965226566927155e+19,4.829965226566927155e+19,15,0
256,6.036666666666666847e-01,2.745053438224711757e-32,5.180923684838968525e+19,5.180923684838968525e+19,15,0
256,6.038333333333333330e-01,2.868719196187431192e-32,5.557263578050772173e+19,5.557263578050772173e+19,15,0
256,6.039999999999999813e-01,2.997905965049427699e-32,5.960811754988536627e+19,5.960811754988536627e+19,15,0
256,6.041666666666667407e-01,3.132857981758933159e-32,6.393525919619506995e+19,6.393525919619506995e+19,15,0
256,6.043333333333333890e-01,3.273830188088740976e-32,6.857503958384215654e+19,6.857503958384215654e+19,15,0
256,6.045000000000000373e-01,3.421088695444803096e-32,7.354993929052376269e+19,7.354993929052376269e+19,15,0
256,6.046666666666666856e-01,3.574911269665643097e-32,7.888404757824680755e+19,7.888404757824680755e+19,15,0
256,6.048333333333333339e-01,3.735587836664719304e-32,8.460317694650313933e+19,8.460317694650313933e+19,15,0
256,6.049999999999999822e-01,3.903421009803153985e-32,9.073498580232598323e+19,9.073498580232598323e+19,15,0
256,6.051666666666666305e-01,4.078726639918548276e-32,9.730910981947382170e+19,9.730910981947382170e+19,15,0
256,6.053333333333333899e-01,4.261834388972446265e-32,1.043573025991457833e+20,1.043573025991457833e+20,15,0
256,6.055000000000000382e-01,4.453088328321710718e-32,1.119135862875305902e+20,1.119135862875305902e+20,15,0
256,6.056666666666666865e-01,4.652847562661728283e-32,1.200144128515209298e+20,1.200144128515209298e+20,15,0
256,6.058333333333333348e-01,4.861486880730236640e-32,1.286988367629212549e+20,1.286988367629212549e+20,15,0
256,6.060000000000000941e-01,5.079397433910111294e-32,1.380086998941828055e+20,1.380086998941828055e+20,15,0
256,6.061666666666667425e-01,5.306987443914650345e-32,1.479888294848152207e+20,1.479888294848152207e+20,15,0
256,6.063333333333333908e-01,5.544682940792913963e-32,1.586872500978953093e+20,1.586872500978953093e+20,15,0
256,6.065000000000000391e-01,5.792928532536166460e-32,1.701554105502561075e+20,1.701554105502561075e+20,15,0
256,6.066666666666666874e-01,6.052188207630770420e-32,1.824484268689068196e+20,1.824484268689068196e+20,15,0
256,6.068333333333333357e-01,6.322946171952060195e-32,1.956253423997641032e+20,1.956253423997641032e+20,15,0
256,6.069999999999999840e-01,6.605707721453971959e-32,2.097494062734779351e+20,2.097494062734779351e+20,15,0
256,6.071666666666666323e-01,6.901000152173244067e-32,2.248883715173835735e+20,2.248883715173835735e+20,15,0
256,6.073333333333333917e-01,7.209373709125674282e-32,2.411148141926322668e+20,2.411148141926322668e+20,15,0
256,6.075000000000000400e-01,7.531402575741351503e-32,2.585064750317742653e+20,2.585064750317742653e+20,15,0
256,6.076666666666666883e-01,7.867685905556609770e-32,2.771466251553342423e+20,2.771466251553342423e+20,15,0
256,6.078333333333333366e-01,8.218848897946704192e-32,2.971244575556432036e+20,2.971244575556432036e+20,15,0
256,6.080000000000000959e-01,8.585543919762396039e-32,3.185355061544210268e+20,3.185355061544210268e+20,15,0
256,6.081666666666667442e-01,8.968451674810817314e-32,3.414820943661744783e+20,3.414820943661744783e+20,15,0
256,6.083333333333333925e-01,9.368282423203232586e-32,3.660738152346875331e+20,3.660738152346875331e+20,15,0
256,6.085000000000000409e-01,9.785777252670957186e-32,3.924280453532621865e+20,3.924280453532621865e+20,15,0
256,6.086666666666666892e-01,1.022170940404971119e-31,4.206704949340554527e+20,4.206704949340554527e+20,15,0
256,6.088333333333333375e-01,1.067688565321104418e-31,4.509357965561709199e+20,4.509357965561709199e+20,15,0
256,6.089999999999999858e-01,1.115214775182869054e-31,4.833681352984062853e+20,4.833681352984062853e+20,15,0
256,6.091666666666666341e-01,1.164837392945398766e-31,5.181219231509335900e+20,5.181219231509335900e+20,15,0
256,6.093333333333333934e-01,1.216648045949070347e-31,5.553625208014991524e+20,5.553625208014991524e+20,15,0
256,6.095000000000000417e-01,1.270742329175304875e-31,5.952670101068240650e+20,5.952670101068240650e+20,15,0
256,6.096666666666666901e-01,1.327219975442326950e-31,6.380250207907499213e+20,6.380250207907499213e+20,15,0
256,6.098333333333333384e-01,1.386185032831465058e-31,6.838396151557564662e+20,6.838396151557564662e+20,15,0
256,6.099999999999999867e-01,1.447746049649848546e-31,7.329282348585387295e+20,7.329282348585387295e+20,15,0
256,6.101666666666667460e-01,1.512016267245117211e-31,7.855237140811648860e+20,7.855237140811648860e+20,15,0
256,6.103333333333333943e-01,1.579113821003124931e-31,8.418753637300017562e+20,8.418753637300017562e+20,15,0
256,6.105000000000000426e-01,1.649161949872775885e-31,9.022501316168632238e+20,9.022501316168632238e+20,15,0
256,6.106666666666666909e-01,1.722289214775166395e-31,9.669338439191212851e+20,9.669338439191212851e+20,15,0
256,6.108333333333333393e-01,1.798629726271177084e-31,1.036232533584667607e+21,1.036232533584667607e+21,15,0
256,6.109999999999999876e-01,1.878323381875933425e-31,1.110473861738934436e+21,1.110473861738934436e+21,15,0
256,6.111666666666666359e-01,1.961516113424638712e-31,1.190008638572125225e+21,1.190008638572125225e+21,15,0
256,6.113333333333333952e-01,2.048360144911705638e-31,1.275212450632944058e+21,1.275212450632944058e+21,15,0
256,6.115000000000000435e-01,2.139014261242241509e-31,1.366487401934938440e+21,1.366487401934938440e+21,15,0
256,6.116666666666666918e-01,2.233644088353521846e-31,1.464263976795428880e+21,1.464263976795428880e+21,15,0
256,6.118333333333333401e-01,2.332422385182434487e-31,1.569003032872967995e+21,1.569003032872967995e+21,15,0
256,6.119999999999999885e-01,2.435529347975174106e-31,1.681197933457573413e+21,1.681197933457573413e+21,15,0
256,6.121666666666667478e-01,2.543152927456143900e-31,1.801376828692483015e+21,1.801376828692483015e+21,15,0
256,6.123333333333333961e-01,2.655489159393707178e-31,1.930105096075902190e+21,1.930105096075902190e+21,15,0
256,6.125000000000000444e-01,2.772742509123948475e-31,2.067987951307453366e+21,2.067987951307453366e+21,15,0
256,6.126666666666666927e-01,2.895126230615376452e-31,2.215673241306658505e+21,2.215673241306658505e+21,15,0
256,6.128333333333333410e-01,3.022862740682844666e-31,2.373854432049407984e+21,2.373854432049407984e+21,15,0
256,6.129999999999999893e-01,3.156184008983279696e-31,2.543273804741134516e+21,2.543273804741134516e+21,15,0
256,6.131666666666666377e-01,3.295331964453184390e-31,2.724725874778040173e+21,2.724725874778040173e+21,15,0
256,6.133333333333332860e-01,3.440558918872981306e-31,2.919485467653726798e+21,2.919485467653726798e+21,16,0
256,6.135000000000000453e-01,3.592128008274823848e-31,3.128382494458219332e+21,3.128382494458219332e+21,16,0
256,6.136666666666666936e-01,3.750313652936158694e-31,3.352157213824782959e+21,3.352157213824782959e+21,16,0
256,6.138333333333333419e-01,3.915402036736241658e-31,3.591864242370257093e+21,3.591864242370257093e+21,16,0
256,6.139999999999999902e-01,4.087691606681193337e-31,3.848632599018563699e+21,3.848632599018563699e+21,16,0
256,6.141666666666666385e-01,4.267493593438211165e-31,4.123670928802134360e+21,4.123670928802134360e+21,16,0
256,6.143333333333333979e-01,4.455132553755525815e-31,4.418273091643461075e+21,4.418273091643461075e+21,16,0
256,6.145000000000000462e-01,4.650946935675987455e-31,4.733824141491078955e+21,4.733824141491078955e+21,16,0
256,6.146666666666666945e-01,4.855289667498198718e-31,5.071806722943633850e+21,5.071806722943633850e+21,16,0
256,6.148333333333333428e-01,5.068528771467578615e-31,5.433807914364329525e+21,5.433807914364329525e+21,16,0
256,6.149999999999999911e-01,5.291048003229137386e-31,5.821526548500854079e+21,5.821526548500854079e+21,16,0
256,6.151666666666666394e-01,5.523247518112842455e-31,6.236781043764681507e+21,6.236781043764681507e+21,16,0
256,6.153333333333332877e-01,5.765544565365154113e-31,6.681517781615964586e+21,6.681517781615964586e+21,16,0
256,6.155000000000000471e-01,6.018374211488730512e-31,7.157820067947822973e+21,7.157820067947822973e+21,16,0
256,6.156666666666666954e-01,6.282190093897822767e-31,7.667917718977811317e+21,7.667917718977811317e+21,16,0
256,6.158333333333333437e-01,6.557465206150246760e-31,8.214197314958316798e+21,8.214197314958316798e+21,16,0
256,6.159999999999999920e-01,6.844692716062368342e-31,8.799213167992094327e+21,8.799213167992094327e+21,16,0
256,6.161666666666667513e-01,7.144386818073837377e-31,9.425699053446141837e+21,9.425699053446141837e+21,16,0
256,6.163333333333333997e-01,7.457083621279952565e-31,1.009658075785786399e+22,1.009658075785786399e+22,16,0
256,6.165000000000000480e-01,7.783342074612300550e-31,1.081498949988551492e+22,1.081498949988551492e+22,16,0
256,6.166666666666666963e-01,8.123744930703981124e-31,1.158427628473676726e+22,1.158427628473676726e+22,16,0
256,6.168333333333333446e-01,8.478899750042466309e-31,1.240802725668551708e+22,1.240802725668551708e+22,16,0
256,6.169999999999999929e-01,8.849439947078014212e-31,1.329008011872873480e+22,1.329008011872873480e+22,16,0
256,6.171666666666666412e-01,9.236025880022711411e-31,1.423454169319099020e+22,1.423454169319099020e+22,16,0
256,6.173333333333332895e-01,9.639345986149099307e-31,1.524580670216197269e+22,1.524580670216197269e+22,16,0
256,6.175000000000000488e-01,1.006011796446751957e-30,1.632857785208128353e+22,1.632857785208128353e+22,16,0
256,6.176666666666666972e-01,1.049909000773929342e-30,1.748788731257661109e+22,1.748788731257661109e+22,16,0
256,6.178333333333333455e-01,1.095704208587049365e-30,1.872911968587180147e+22,1.872911968587180147e+22,16,0
256,6.179999999999999938e-01,1.143478728279856376e-30,2.005803656967473857e+22,2.005803656967473857e+22,16,0
256,6.181666666666667531e-01,1.193317318908697768e-30,2.148080282355223233e+22,2.148080282355223233e+22,16,0
256,6.183333333333334014e-01,1.245308335252465257e-30,2.300401465633052348e+22,2.300401465633052348e+22,16,0
256,6.185000000000000497e-01,1.299543878912294754e-30,2.463472966015687170e+22,2.463472966015687170e+22,16,0
256,6.186666666666666980e-01,1.356119955699969853e-30,2.638049892544535121e+22,2.638049892544535121e+22,16,0
256,6.188333333333333464e-01,1.415136639574266032e-30,2.824940138017163575e+22,2.824940138017163575e+22,16,0
256,6.189999999999999947e-01,1.476698243395203216e-30,3.025008050680248454e+22,3.025008050680248454e+22,16,0
256,6.191666666666666430e-01,1.540913496776599370e-30,3.239178360066340081e+22,3.239178360066340081e+22,16,0
256,6.193333333333332913e-01,1.607895731329639537e-30,3.468440374477155258e+22,3.468440374477155258e+22,16,0
256,6.195000000000000506e-01,1.677763073601303522e-30,3.713852468815746774e+22,3.713852468815746774e+22,16,0
256,6.196666666666666989e-01,1.750638646023872743e-30,3.976546882749592922e+22,3.976546882749592922e+22,16,0
256,6.198333333333333472e-01,1.826650776206267171e-30,4.257734850559099273e+22,4.257734850559099273e+22,16,0
256,6.199999999999999956e-01,1.905933214908100979e-30,4.558712085480603438e+22,4.558712085480603438e+22,16,0
256,6.201666666666667549e-01,1.988625363054991211e-30,4.880864642921006524e+22,4.880864642921006524e+22,16,0
256,6.203333333333334032e-01,2.074872508165287158e-30,5.225675188583214245e+22,5.225675188583214245e+22,16,0
256,6.205000000000000515e-01,2.164826070575624126e-30,5.594729699328056413e+22,5.594729699328056413e+22,16,0
256,6.206666666666666998e-01,2.258643859866546591e-30,5.989724626492241582e+22,5.989724626492241582e+22,16,0
256,6.208333333333333481e-01,2.356490341906920287e-30,6.412474553421477498e+22,6.412474553421477498e+22,16,0
256,6.209999999999999964e-01,2.458536916953371798e-30,6.864920381141947515e+22,6.864920381141947515e+22,16,0
256,6.211666666666666448e-01,2.564962209256329338e-30,7.349138078412008168e+22,7.349138078412008168e+22,16,0
256,6.213333333333334041e-01,2.675952368646158921e-30,7.867348034870646827e+22,7.867348034870646827e+22,16,0
