alpha,dimension,gamma,scaled_difference
2,10,0.47700000000000004,-2.256826901376665
2,10,0.47800000000000004,-2.255299954894001
2,10,0.47900000000000004,-2.25377507324769
2,10,0.48,-2.2522522522522515
2,10,0.481,-2.2507314877335127
2,10,0.482,-2.249212775528564
2,10,0.483,-2.2476961114857263
2,10,0.484,-2.2461814914645095
2,10,0.485,-2.244668911335579
2,10,0.486,-2.2431583669807087
2,10,0.487,-2.24164985429276
2,10,0.488,-2.2401433691756267
2,10,0.489,-2.2386389075442126
2,10,0.49,-2.2371364653243853
2,10,0.491,-2.2356360384529417
2,10,0.492,-2.23413762287757
2,10,0.493,-2.2326412145568186
2,10,0.494,-2.231146809460063
2,10,0.495,-2.229654403567447
2,10,0.496,-2.2281639928698738
2,10,0.497,-2.226675573368959
2,10,0.498,-2.225189141076991
2,10,0.499,-2.223704692016899
2,10,0.5,-2.222222222222221
2,10,0.501,-2.2207417277370656
2,10,0.502,-2.2192632046160687
2,10,0.503,-2.2177866489243736
2,10,0.504,-2.2163120567375905
2,10,0.505,-2.21483942414175
2,10,0.506,-2.2133687472332886
2,10,0.507,-2.211900022119
2,10,0.508,-2.2104332449160036
2,10,0.509,-2.2089684117517105
2,10,0.51,-2.2075055187637993
2,10,0.511,-2.2060445621001534
2,10,0.512,-2.2045855379188706
2,10,0.513,-2.2031284423881914
2,10,0.514,-2.2016732716864817
2,10,0.515,-2.2002200220021995
2,10,0.516,-2.198768689533861
2,10,0.517,-2.1973192704900035
2,10,0.518,-2.1958717610891543
2,10,0.519,-2.1944261575597968
2,10,0.52,-2.1929824561403533
2,10,0.521,-2.191540653079116
2,10,0.522,-2.1901007446342535
2,10,0.523,-2.188662727073758
2,10,0.524,-2.1872265966754156
2,10,0.525,-2.185792349726776
2,10,0.526,-2.184359982525119
2,10,0.527,-2.18292949137743
2,10,0.528,-2.181500872600348
2,10,0.529,-2.180074122520166
2,10,0.53,-2.1786492374727673
2,10,0.531,-2.1772262138036136
2,10,0.532,-2.1758050478677116
2,10,0.533,-2.1743857360295737
2,10,0.534,-2.1729682746631895
2,10,0.535,-2.1715526601520097
2,10,0.536,-2.1701388888888884
2,10,0.537,-2.1687269572760792
2,10,0.538,-2.1673168617251837
2,10,0.539,-2.165908598657138
2,10,0.54,-2.1645021645021645
2,10,0.541,-2.1630975556997623
2,10,0.542,-2.161694768698661
2,10,0.543,-2.160293799956794
2,10,0.544,-2.158894645941276
2,10,0.545,-2.157497303128373
2,10,0.546,-2.156101768003449
2,10,0.547,-2.1547080370609772
2,10,0.548,-2.1533161068044793
2,10,0.549,-2.1519259737465046
2,10,0.55,-2.1505376344086025
2,10,0.551,-2.149151085321297
2,10,0.552,-2.147766323024054
2,10,0.553,-2.14638334406525
2,10,0.554,-2.145002145002144
2,10,0.555,-2.1436227224008575
2,10,0.556,-2.142245072836333
2,10,0.557,-2.140869192892314
2,10,0.558,-2.13949507916132
2,10,0.559,-2.1381227282446003
2,10,0.56,-2.136752136752136
2,10,0.561,-2.1353833013025847
2,10,0.562,-2.1340162185232603
2,10,0.5630000000000001,-2.132650885050116
2,10,0.5640000000000001,-2.1312872975277064
2,10,0.5650000000000001,-2.129925452609158
2,10,0.5660000000000001,-2.1285653469561527
2,10,0.5670000000000001,-2.1272069772388846
2,10,0.5680000000000001,-2.125850340136055
2,10,0.5690000000000001,-2.124495432334821
2,10,0.5700000000000001,-2.123142250530785
2,10,0.5710000000000001,-2.1217907914279666
2,10,0.5720000000000001,-2.1204410517387617
2,10,0.5730000000000001,-2.119093028183936
2,10,0.5740000000000001,-2.117746717492588
2,10,0.5750000000000001,-2.1164021164021163
2,10,0.5760000000000001,-2.1150592216582065
2,10,0.577,-2.1137180300147973
2,10,0.578,-2.112378538234052
2,10,0.579,-2.111040743086343
2,10,0.58,-2.1097046413502096
2,10,0.581,-2.1083702298123574
2,10,0.582,-2.1070375052675927
2,10,0.583,-2.105706464518846
2,10,0.584,-2.1043771043771042
2,10,0.585,-2.103049421661407
2,10,0.586,-2.1017234131988216
2,10,0.587,-2.100399075824406
2,10,0.588,-2.099076406381193
2,10,0.589,-2.0977554017201583
2,10,0.59,-2.0964360587002107
2,10,0.591,-2.095118374188143
2,10,0.592,-2.093802345058624
2,10,0.593,-2.0924879681941833
2,10,0.594,-2.0911752404851547
2,10,0.595,-2.0898641588296774
2,10,0.596,-2.0885547201336663
2,10,0.597,-2.0872469213107925
2,10,0.598,-2.0859407592824364
2,10,0.599,-2.0846362309776945
2,10,0.6,-2.083333333333335
2,10,0.601,-2.082032063293775
2,10,0.602,-2.0807324178110687
2,10,0.603,-2.0794343938448745
2,10,0.604,-2.078137988362425
2,10,0.605,-2.0768431983385227
2,10,0.606,-2.075550020755501
2,10,0.607,-2.074258452603195
2,10,0.608,-2.072968490878937
2,10,0.609,-2.071680132587528
2,10,0.61,-2.0703933747412018
2,10,0.611,-2.069108214359612
2,10,0.612,-2.0678246484698093
2,10,0.613,-2.06654267410622
2,10,0.614,-2.0652622883106164
2,10,0.615,-2.063983488132095
2,10,0.616,-2.062706270627064
2,10,0.617,-2.0614306328592047
2,10,0.618,-2.060156571899463
2,10,0.619,-2.058884084826025
2,10,0.62,-2.0576131687242794
2,10,0.621,-2.056343820686819
2,10,0.622,-2.055076037813399
2,10,0.623,-2.0538098172109254
2,10,0.624,-2.0525451559934305
2,10,0.625,-2.051282051282053
2,10,0.626,-2.050020500205003
2,10,0.627,-2.048760499897564
2,10,0.628,-2.047502047502048
2,10,0.629,-2.046245140167793
2,10,0.63,-2.044989775051125
2,10,0.631,-2.0437359493153484
2,10,0.632,-2.0424836601307184
2,10,0.633,-2.0412329046744238
2,10,0.634,-2.039983680130557
2,10,0.635,-2.038735983690112
2,10,0.636,-2.0374898125509366
2,10,0.637,-2.0362451639177337
2,10,0.638,-2.035002035002036
2,10,0.639,-2.0337604230221684
2,10,0.64,-2.032520325203251
2,10,0.641,-2.0312817387771687
2,10,0.642,-2.0300446609825418
2,10,0.643,-2.028809089064718
2,10,0.644,-2.027575020275749
2,10,0.645,-2.026342451874368
2,10,0.646,-2.0251113811259613
2,10,0.647,-2.02388180530257
2,10,0.648,-2.0226537216828477
2,10,0.649,-2.0214271275520512
2,10,0.65,-2.02020202020202
2,10,0.651,-2.0189783969311548
2,10,0.652,-2.0177562550443917
2,10,0.653,-2.0165355918531946
2,10,0.654,-2.0153164046755334
2,10,0.655,-2.0140986908358505
2,10,0.656,-2.012882447665054
2,10,0.657,-2.0116676725005034
2,10,0.658,-2.0104543626859694
2,10,0.659,-2.00924251557163
2,10,0.66,-2.0080321285140568
2,10,0.661,-2.0068231988761798
2,10,0.662,-2.0056157240272765
2,10,0.663,-2.004409701342953
2,10,0.664,-2.00320512820513
2,10,0.665,-2.0020020020020013
2,10,0.666,-2.000800320128051
2,10,0.667,-1.999600079984003
2,10,0.668,-1.998401278976818
2,10,0.669,-1.997203914519673
2,10,0.67,-1.9960079840319367
2,10,0.671,-1.9948134849391574
2,10,0.672,-1.993620414673044
2,10,0.673,-1.9924287706714472
2,10,0.674,-1.991238550378337
2,10,0.675,-1.990049751243781
2,10,0.676,-1.9888623707239461
2,10,0.677,-1.9876764062810581
2,10,0.678,-1.9864918553833921
2,10,0.679,-1.9853087155052607
2,10,0.68,-1.984126984126986
2,10,0.681,-1.9829466587348787
2,10,0.682,-1.9817677368212439
2,10,0.683,-1.9805902158843347
2,10,0.684,-1.9794140934283455
2,10,0.685,-1.9782393669634013
2,10,0.686,-1.9770660340055346
2,10,0.687,-1.9758940920766643
2,10,0.6880000000000001,-1.9747235387045792
2,10,0.6890000000000001,-1.973554371422933
2,10,0.6900000000000001,-1.9723865877712043
2,10,0.6910000000000001,-1.9712201852946964
2,10,0.6920000000000001,-1.9700551615445239
2,10,0.6930000000000001,-1.9688915140775753
2,10,0.6940000000000001,-1.9677292404565128
2,10,0.6950000000000001,-1.9665683382497534
2,10,0.6960000000000001,-1.9654088050314467
2,10,0.6970000000000001,-1.9642506383814573
2,10,0.6980000000000001,-1.9630938358853534
2,10,0.6990000000000001,-1.9619383951343927
2,10,0.7000000000000001,-1.96078431372549
2,10,0.7010000000000001,-1.9596315892612182
2,10,0.7020000000000001,-1.9584802193497841
2,10,0.7030000000000001,-1.9573302016050098
2,10,0.704,-1.9561815336463229
2,10,0.705,-1.9550342130987286
2,10,0.706,-1.9538882375928113
2,10,0.707,-1.952743604764695
2,10,0.708,-1.9516003122560488
2,10,0.709,-1.9504583577140622
2,10,0.71,-1.9493177387914218
2,10,0.711,-1.9481784531463076
2,10,0.712,-1.9470404984423684
2,10,0.713,-1.9459038723487054
2,10,0.714,-1.9447685725398667
2,10,0.715,-1.9436345966958213
2,10,0.716,-1.942501942501943
2,10,0.717,-1.941370607648999
2,10,0.718,-1.9402405898331399
2,10,0.719,-1.9391118867558654
2,10,0.72,-1.9379844961240322
2,10,0.721,-1.9368584156498159
2,10,0.722,-1.9357336430507166
2,10,0.723,-1.934610176049525
2,10,0.724,-1.9334880123743226
2,10,0.725,-1.932367149758456
2,10,0.726,-1.9312475859405176
2,10,0.727,-1.9301293186643487
2,10,0.728,-1.9290123456790131
2,10,0.729,-1.9278966647387707
2,10,0.73,-1.9267822736030826
2,10,0.731,-1.925669170036589
2,10,0.732,-1.924557351809083
2,10,0.733,-1.9234468166955176
2,10,0.734,-1.9223375624759709
2,10,0.735,-1.9212295869356388
2,10,0.736,-1.9201228878648247
2,10,0.737,-1.919017463058914
2,10,0.738,-1.9179133103183743
2,10,0.739,-1.9168104274487263
2,10,0.74,-1.9157088122605348
2,10,0.741,-1.914608462569406
2,10,0.742,-1.913509376195942
2,10,0.743,-1.9124115509657669
2,10,0.744,-1.9113149847094801
2,10,0.745,-1.9102196752626555
2,10,0.746,-1.9091256204658247
2,10,0.747,-1.9080328181644735
2,10,0.748,-1.9069412662090013
2,10,0.749,-1.9058509624547348
2,10,0.75,-1.9047619047619047
2,10,0.751,-1.903674090995623
2,10,0.752,-1.9025875190258756
2,10,0.753,-1.901502186727515
2,10,0.754,-1.900418091980236
2,10,0.755,-1.8993352326685653
2,10,0.756,-1.8982536066818523
2,10,0.757,-1.8971732119142493
2,10,0.758,-1.8960940462646947
2,10,0.759,-1.8950161076369143
2,10,0.76,-1.8939393939393956
2,10,0.761,-1.892863903085369
2,10,0.762,-1.8917896329928097
2,10,0.763,-1.8907165815844207
2,10,0.764,-1.8896447467876032
2,10,0.765,-1.8885741265344669
2,10,0.766,-1.8875047187617977
2,10,0.767,-1.8864365214110546
2,10,0.768,-1.885369532428356
2,10,0.769,-1.884303749764461
2,10,0.77,-1.8832391713747654
2,10,0.771,-1.882175795219273
2,10,0.772,-1.8811136192626043
2,10,0.773,-1.8800526414739627
2,10,0.774,-1.8789928598271322
2,10,0.775,-1.8779342723004688
2,10,0.776,-1.8768768768768773
2,10,0.777,-1.8758206715437997
2,10,0.778,-1.8747656542932134
2,10,0.779,-1.8737118231216043
2,10,0.78,-1.8726591760299627
2,10,0.781,-1.8716077110237694
2,10,0.782,-1.870557426112982
2,10,0.783,-1.869508319312022
2,10,0.784,-1.86846038863976
2,10,0.785,-1.8674136321195156
2,10,0.786,-1.8663680477790223
2,10,0.787,-1.8653236336504375
2,10,0.788,-1.8642803877703207
2,10,0.789,-1.8632383081796167
2,10,0.79,-1.862197392923649
2,10,0.791,-1.8611576400521113
2,10,0.792,-1.8601190476190488
2,10,0.793,-1.8590816136828414
2,10,0.794,-1.8580453363062055
2,10,0.795,-1.857010213556175
2,10,0.796,-1.8559762435040827
2,10,0.797,-1.8549434242255602
2,10,0.798,-1.853911753800519
2,10,0.799,-1.8528812303131381
2,10,0.8,-1.8518518518518534
2,10,0.801,-1.8508236165093461
2,10,0.802,-1.8497965223825386
2,10,0.803,-1.8487705675725652
2,10,0.804,-1.847745750184775
2,10,0.805,-1.8467220683287167
2,10,0.806,-1.8456995201181248
2,10,0.807,-1.8446781036709092
2,10,0.808,-1.8436578171091444
2,10,0.809,-1.842638658559056
2,10,0.81,-1.8416206261510126
2,10,0.811,-1.84060371801951
2,10,0.812,-1.8395879323031628
2,10,0.8130000000000001,-1.8385732671446953
2,10,0.8140000000000001,-1.837559720690921
2,10,0.8150000000000001,-1.836547291092746
2,10,0.8160000000000001,-1.8355359765051393
2,10,0.8170000000000001,-1.8345257750871402
2,10,0.8180000000000001,-1.8335166850018347
2,10,0.8190000000000001,-1.8325087044163468
2,10,0.8200000000000001,-1.8315018315018305
2,10,0.8210000000000001,-1.8304960644334611
2,10,0.8220000000000001,-1.8294914013904129
2,10,0.8230000000000001,-1.8284878405558591
2,10,0.8240000000000001,-1.8274853801169588
2,10,0.8250000000000001,-1.82648401826484
2,10,0.8260000000000001,-1.8254837531945967
2,10,0.8270000000000001,-1.8244845831052736
2,10,0.8280000000000001,-1.8234865061998529
2,10,0.8290000000000001,-1.8224895206852543
2,10,0.8300000000000001,-1.8214936247723124
2,10,0.8310000000000001,-1.8204988166757707
2,10,0.8320000000000001,-1.8195050946142644
2,10,0.833,-1.8185124568103284
2,10,0.834,-1.8175209014903682
2,10,0.835,-1.8165304268846516
2,10,0.836,-1.8155410312273046
2,10,0.837,-1.8145527127563055
2,10,0.838,-1.8135654697134562
2,10,0.839,-1.8125793003443902
2,10,0.84,-1.811594202898552
2,10,0.841,-1.810610175629186
2,10,0.842,-1.8096272167933403
2,10,0.843,-1.8086453246518353
2,10,0.844,-1.8076644974692702
2,10,0.845,-1.8066847335140035
2,10,0.846,-1.805706031058144
2,10,0.847,-1.80472838837755
2,10,0.848,-1.803751803751803
2,10,0.849,-1.802776275464214
2,10,0.85,-1.8018018018018012
2,10,0.851,-1.800828381055285
2,10,0.852,-1.7998560115190787
2,10,0.853,-1.798884691491277
2,10,0.854,-1.797914419273643
2,10,0.855,-1.7969451931716063
2,10,0.856,-1.795977011494253
2,10,0.857,-1.7950098725542996
2,10,0.858,-1.7940437746681015
2,10,0.859,-1.7930787161556405
2,10,0.86,-1.7921146953405032
2,10,0.861,-1.791151710549883
2,10,0.862,-1.7901897601145733
2,10,0.863,-1.7892288423689406
2,10,0.864,-1.7882689556509312
2,10,0.865,-1.7873100983020551
2,10,0.866,-1.7863522686673827
2,10,0.867,-1.7853954650955195
2,10,0.868,-1.7844396859386147
2,10,0.869,-1.783484929552347
2,10,0.87,-1.7825311942958988
2,10,0.871,-1.7815784785319777
2,10,0.872,-1.7806267806267795
2,10,0.873,-1.7796760989499916
2,10,0.874,-1.7787264318747764
2,10,0.875,-1.7777777777777781
2,10,0.876,-1.7768301350390903
2,10,0.877,-1.7758835020422659
2,10,0.878,-1.7749378771742996
2,10,0.879,-1.7739932588256169
2,10,0.88,-1.7730496453900702
2,10,0.881,-1.7721070352649304
2,10,0.882,-1.771165426850868
2,10,0.883,-1.7702248185519565
2,10,0.884,-1.7692852087756539
2,10,0.885,-1.7683465959328037
2,10,0.886,-1.7674089784376112
2,10,0.887,-1.7664723547076489
2,10,0.888,-1.765536723163842
2,10,0.889,-1.7646020822304576
2,10,0.89,-1.7636684303350958
2,10,0.891,-1.7627357659086906
2,10,0.892,-1.7618040873854823
2,10,0.893,-1.7608733932030296
2,10,0.894,-1.7599436818021819
2,10,0.895,-1.7590149516270892
2,10,0.896,-1.7580872011251758
2,10,0.897,-1.7571604287471443
2,10,0.898,-1.7562346329469636
2,10,0.899,-1.75530981218185
2,10,0.9,-1.7543859649122795
2,10,0.901,-1.7534630896019643
2,10,0.902,-1.7525411847178407
2,10,0.903,-1.7516202487300758
2,10,0.904,-1.7507002801120453
2,10,0.905,-1.749781277340332
2,10,0.906,-1.7488632388947167
2,10,0.907,-1.7479461632581716
2,10,0.908,-1.7470300489168422
2,10,0.909,-1.746114894360048
2,10,0.91,-1.7452006980802803
2,10,0.911,-1.7442874585731727
2,10,0.912,-1.743375174337517
2,10,0.913,-1.7424638438752404
2,10,0.914,-1.7415534656913978
2,10,0.915,-1.740644038294168
2,10,0.916,-1.7397355601948505
2,10,0.917,-1.738828029907843
2,10,0.918,-1.737921445950642
2,10,0.919,-1.7370158068438424
2,10,0.92,-1.7361111111111116
2,10,0.921,-1.7352073572791948
2,10,0.922,-1.7343045438779037
2,10,0.923,-1.7334026694401106
2,10,0.924,-1.7325017325017333
2,10,0.925,-1.7316017316017307
2,10,0.926,-1.7307026652821045
2,10,0.927,-1.7298045320878752
2,10,0.928,-1.7289073305670821
2,10,0.929,-1.7280110592707798
2,10,0.93,-1.7271157167530227
2,10,0.931,-1.7262213015708605
2,10,0.932,-1.725327812284333
2,10,0.933,-1.7244352474564584
2,10,0.934,-1.7235436056532216
2,10,0.935,-1.7226528854435819
2,10,0.936,-1.7217630853994503
2,10,0.937,-1.7208742040956815
2,10,0.9380000000000001,-1.7199862401100774
2,10,0.9390000000000001,-1.719099192023379
2,10,0.9400000000000001,-1.7182130584192457
2,10,0.9410000000000001,-1.7173278378842516
2,10,0.9420000000000001,-1.716443529007895
2,10,0.9430000000000001,-1.7155601303825707
2,10,0.9440000000000001,-1.7146776406035658
2,10,0.9450000000000001,-1.713796058269066
2,10,0.9460000000000001,-1.7129153819801313
2,10,0.9470000000000001,-1.7120356103406942
2,10,0.9480000000000001,-1.7111567419575635
2,10,0.9490000000000001,-1.7102787754403959
2,10,0.9500000000000001,-1.7094017094017089
2,10,0.9510000000000001,-1.7085255424568602
2,10,0.9520000000000001,-1.7076502732240428
2,10,0.9530000000000001,-1.7067759003242866
2,10,0.9540000000000001,-1.705902422381439
2,10,0.9550000000000001,-1.7050298380221662
2,10,0.9560000000000001,-1.704158145875938
2,10,0.9570000000000001,-1.7032873445750296
2,10,0.9580000000000001,-1.7024174327545116
2,10,0.9590000000000001,-1.7015484090522381
2,10,0.96,-1.7006802721088432
2,10,0.961,-1.6998130205677364
2,10,0.962,-1.698946653075093
2,10,0.963,-1.6980811682798425
2,10,0.964,-1.6972165648336712
2,10,0.965,-1.696352841391009
2,10,0.966,-1.6954899966090209
2,10,0.967,-1.6946280291476012
2,10,0.968,-1.6937669376693776
2,10,0.969,-1.692906720839683
2,10,0.97,-1.6920473773265643
2,10,0.971,-1.6911889058007779
2,10,0.972,-1.6903313049357682
2,10,0.973,-1.68947457340767
2,10,0.974,-1.6886187098953054
2,10,0.975,-1.6877637130801681
2,10,0.976,-1.6869095816464241
2,10,0.977,-1.686056314280896
2,10,0.978,-1.6852039096730709
2,10,0.979,-1.6843523665150761
2,10,0.98,-1.6835016835016836
2,10,0.981,-1.6826518593303041
2,10,0.982,-1.6818028927009743
2,10,0.983,-1.680954782316354
2,10,0.984,-1.68010752688172
2,10,0.985,-1.6792611251049538
2,10,0.986,-1.6784155756965424
2,10,0.987,-1.6775708773695697
2,10,0.988,-1.6767270288397051
2,10,0.989,-1.6758840288252042
2,10,0.99,-1.6750418760469
2,10,0.991,-1.6742005692281947
2,10,0.992,-1.6733601070950477
2,10,0.993,-1.6725204883759814
2,10,0.994,-1.6716817118020733
2,10,0.995,-1.670843776106934
2,10,0.996,-1.6700066800267188
2,10,0.997,-1.669170422300117
2,10,0.998,-1.6683350016683351
2,10,0.999,-1.6675004168751029
2,10,1.0,-1.6666666666666663
2,25,0.0,-3.7037037037037033
2,25,0.001,-3.700003700003701
2,25,0.002,-3.6963110815406153
2,25,0.003,-3.6926258262250267
2,25,0.004,-3.6889479120554847
2,25,0.005,-3.6852773171181186
2,25,0.006,-3.681614019586188
2,25,0.007,-3.677957997719666
2,25,0.008,-3.674309229864786
2,25,0.009000000000000001,-3.670667694453628
2,25,0.01,-3.667033370003664
2,25,0.011,-3.663406235117417
2,25,0.012,-3.659786268481924
2,25,0.013000000000000001,-3.6561734488684214
2,25,0.014,-3.652567755131858
2,25,0.015,-3.6489691662105472
2,25,0.016,-3.645377661125698
2,25,0.017,-3.6417932189810207
2,25,0.018000000000000002,-3.638215818962381
2,25,0.019,-3.634645440337297
2,25,0.02,-3.6310820624546105
2,25,0.021,-3.62752566474408
2,25,0.022,-3.6239762267159525
2,25,0.023,-3.6204337279606147
2,25,0.024,-3.6168981481481453
2,25,0.025,-3.6133694670280048
2,25,0.026000000000000002,-3.6098476644285613
2,25,0.027,-3.6063327202567717
2,25,0.028,-3.6028246144977683
2,25,0.029,-3.5993233272144822
2,25,0.03,-3.595828838547288
2,25,0.031,-3.592341128713583
2,25,0.032,-3.5888601780074634
2,25,0.033,-3.5853859667993317
2,25,0.034,-3.581918475535495
2,25,0.035,-3.578457684737879
2,25,0.036000000000000004,-3.575003575003577
2,25,0.037,-3.571556127004538
2,25,0.038,-3.568115321487192
2,25,0.039,-3.564681139272091
2,25,0.04,-3.561253561253558
2,25,0.041,-3.5578325683993386
2,25,0.042,-3.554418141750193
2,25,0.043000000000000003,-3.5510102624196573
2,25,0.044,-3.547608911593586
2,25,0.045,-3.544214070529861
2,25,0.046,-3.5408257205580327
2,25,0.047,-3.537443843078991
2,25,0.048,-3.5340684195645955
2,25,0.049,-3.5306994315573883
2,25,0.05,-3.527336860670194
2,25,0.051000000000000004,-3.523980688585832
2,25,0.052000000000000005,-3.5206308970567477
2,25,0.053,-3.5172874679047506
2,25,0.054,-3.513950383020592
2,25,0.055,-3.510619624363698
2,25,0.056,-3.5072951739618388
2,25,0.057,-3.5039770139107915
2,25,0.058,-3.5006651263740087
2,25,0.059000000000000004,-3.497359493582347
2,25,0.06,-3.494060097833679
2,25,0.061,-3.4907669214926496
2,25,0.062,-3.487479946990307
2,25,0.063,-3.484199156823803
2,25,0.064,-3.480924533556112
2,25,0.065,-3.4776560598156814
2,25,0.066,-3.4743937182961537
2,25,0.067,-3.4711374917560436
2,25,0.068,-3.4678873630184515
2,25,0.069,-3.464643314970722
2,25,0.07,-3.46140533056421
2,25,0.07100000000000001,-3.4581733928139125
2,25,0.07200000000000001,-3.454947484798232
2,25,0.073,-3.4517275896586264
2,25,0.074,-3.4485136905993476
2,25,0.075,-3.4453057708871637
2,25,0.076,-3.442103813851033
2,25,0.077,-3.4389078028818076
2,25,0.078,-3.435717721432008
2,25,0.079,-3.432533553015482
2,25,0.08,-3.4293552812071306
2,25,0.081,-3.426182889642643
2,25,0.082,-3.4230163620182106
2,25,0.083,-3.4198556820902173
2,25,0.084,-3.4167008336750015
2,25,0.085,-3.413551800648573
2,25,0.08600000000000001,-3.4104085669463213
2,25,0.08700000000000001,-3.407271116562743
2,25,0.088,-3.4041394335511956
2,25,0.089,-3.401013502023603
2,25,0.09,-3.3978933061501904
2,25,0.091,-3.3947788301592174
2,25,0.092,-3.3916700583367265
2,25,0.093,-3.3885669750262637
2,25,0.094,-3.385469564628613
2,25,0.095,-3.3823778116015557
2,25,0.096,-3.3792917004595804
2,25,0.097,-3.3762112157736555
2,25,0.098,-3.3731363421709517
2,25,0.099,-3.370067064334581
2,25,0.1,-3.3670033670033686
2,25,0.101,-3.3639452349715713
2,25,0.10200000000000001,-3.3608926530886594
2,25,0.10300000000000001,-3.357845606259019
2,25,0.10400000000000001,-3.3548040794417586
2,25,0.105,-3.3517680576504114
2,25,0.106,-3.3487375259527163
2,25,0.107,-3.3457124694703744
2,25,0.108,-3.342692873378794
2,25,0.109,-3.3396787229068527
2,25,0.11,-3.3366700033366667
