dataset,shard_index,shard_count,d,lambda_ratio,lambda_star,lambda,log2N,N,alpha,delta_128,delta_256,delta_512,objective_256,objective_512,beta_512,scale_type,theory_scale,collapse_ratio,location_rel_change,value_rel_change,derivative_scaled,neighbor_left,neighbor_right,first_order_ok,neighbor_ok,accepted
phase_regimes,2,4,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,3.000000000000000000e+01,1073741824,1.021967754002986561e+00,1.293057244200479516e-04,1.292033879417564535e-04,1.291548762869521028e-04,7.106245573906940222e+08,7.106245546121354103e+08,4.306203421871938053e-01,supercritical,7.271265251480139185e-05,1.776236622101790674e+00,3.756083873795759394e-04,3.910023364428170565e-09,3.276632411641791046e-10,7.169417142868041992e-01,7.351197004318237305e-01,1,1,1
phase_regimes,2,4,2,1.149999999999999911e+00,4.152787295564890901e-01,4.775705389899624342e-01,1.400000000000000000e+01,16384,1.049213474876820484e+00,2.218330908042431826e-02,2.218469118311727772e-02,2.218557074784666128e-02,1.074772016566250204e+04,1.074772010391109507e+04,3.924453229461435932e-01,supercritical,1.361986624673269634e-02,1.628912527182035497e+00,3.964580129041411798e-05,5.745535460310051730e-09,1.229698815678043412e-07,4.540617761449539103e-03,4.550896626824396662e-03,1,1,1
phase_regimes,2,4,2,1.149999999999999911e+00,4.152787295564890901e-01,4.775705389899624342e-01,2.200000000000000000e+01,4194304,1.031317665830703945e+00,1.926922437973987989e-03,1.926802391015947080e-03,1.926878783669261352e-03,2.767306873737750109e+06,2.767306867976574227e+06,4.099781121551533958e-01,supercritical,1.222179732988812545e-03,1.576591995153710624e+00,3.964580126249635928e-05,2.081870987543845610e-09,1.755501508002297085e-09,5.451830849051475525e-02,5.509586073458194733e-02,1,1,1
phase_regimes,2,4,2,1.149999999999999911e+00,4.152787295564890901e-01,4.775705389899624342e-01,3.000000000000000000e+01,1073741824,1.022966288275849678e+00,1.584936530332203830e-04,1.582846470377097248e-04,1.582252163193631489e-04,7.103890167146236897e+08,7.103890142748645544e+08,4.208577613137003959e-01,supercritical,1.096692778607354476e-04,1.442748775279498963e+00,3.756083873926921836e-04,3.434398739592955403e-09,2.129069890979945927e-10,7.401399612426757812e-01,7.574068307876586914e-01,1,1,1
phase_regimes,2,4,2,1.199999999999999956e+00,4.152787295564890901e-01,4.983344754677868638e-01,1.400000000000000000e+01,16384,1.051353191175812718e+00,2.389202146940683225e-02,2.389832775421663058e-02,2.389738028586330110e-02,1.073815085322471168e+04,1.073815079073440938e+04,3.847859797257504599e-01,supercritical,1.623746643671170053e-02,1.471743167507530980e+00,3.964737314281961645e-05,5.819465894632656927e-09,1.096159491002574738e-08,4.625939960533287376e-03,4.701901703811017796e-03,1,1,1
phase_regimes,2,4,2,1.199999999999999956e+00,4.152787295564890901e-01,4.983344754677868638e-01,2.200000000000000000e+01,4194304,1.032679303475517285e+00,2.226763096439987599e-03,2.226624369457197439e-03,2.226536093149933393e-03,2.766019112568481360e+06,2.766019106112307403e+06,4.004992402707833743e-01,supercritical,1.611050096541115102e-03,1.382040259288181971e+00,3.964737312619046912e-05,2.334103167301859566e-09,3.130607762006291169e-09,5.685344664379954338e-02,5.743735749274492264e-02,1,1,1
phase_regimes,2,4,2,1.199999999999999956e+00,4.152787295564890901e-01,4.983344754677868638e-01,3.000000000000000000e+01,1073741824,1.023964822548712572e+00,1.997768729231630402e-04,1.994483527092416608e-04,1.993734663631174797e-04,7.101534598535805941e+08,7.101534577988055944e+08,4.097412986082011876e-01,supercritical,1.598405466606407058e-04,1.247327230345436577e+00,3.756083870648621354e-04,2.893423917117180244e-09,7.805681861063032282e-11,8.099371194839477539e-01,8.272701501846313477e-01,1,1,1
phase_regimes,2,4,2,1.250000000000000000e+00,4.152787295564890901e-01,5.190984119456113488e-01,1.400000000000000000e+01,16384,1.053492907474804952e+00,2.577850734047970604e-02,2.578011343740094219e-02,2.578113555117811373e-02,1.072847703908229596e+04,1.072847697556697312e+04,3.769671699995676972e-01,supercritical,1.908779818426089084e-02,1.350660526809022377e+00,3.964580129306342020e-05,5.920255314946649644e-09,9.743147681401469995e-09,4.788716449183993973e-03,4.865012326263240539e-03,1,1,1
phase_regimes,2,4,2,1.250000000000000000e+00,4.152787295564890901e-01,5.190984119456113488e-01,2.200000000000000000e+01,4194304,1.034040941120330404e+00,2.598695245970672474e-03,2.598533347674791827e-03,2.598430326738010443e-03,2.764726428809052333e+06,2.764726421555134933e+06,3.903701776809169188e-01,supercritical,2.077231763000139762e-03,1.250910164682396797e+00,3.964737315497438339e-05,2.623737865431761997e-09,4.651599703303600085e-10,6.073914607986807823e-02,6.192247942090034485e-02,1,1,1
phase_regimes,2,4,2,1.250000000000000000e+00,4.152787295564890901e-01,5.190984119456113488e-01,3.000000000000000000e+01,1073741824,1.024963356821575688e+00,2.571622038185505943e-04,2.568230833465134921e-04,2.567266546618096612e-04,7.099178228764766455e+08,7.099178212206540108e+08,3.975826429317392829e-01,supercritical,2.260479994236512047e-04,1.135717437519372153e+00,3.756083871807469761e-04,2.332414520669293016e-09,5.226505133915798751e-11,9.459975957870483398e-01,9.647871255874633789e-01,1,1,1
phase_regimes,2,4,2,1.300000000000000044e+00,4.152787295564890901e-01,5.398623484234358338e-01,1.400000000000000000e+01,16384,1.055632623773797185e+00,2.784607474482747591e-02,2.784433993884904979e-02,2.784323602768079553e-02,1.071868978801568119e+04,1.071868972327643496e+04,3.690378067377750315e-01,supercritical,2.216104826552876828e-02,1.256404286208364862e+00,3.964737314142601686e-05,6.039847024060924460e-09,2.431469006352845717e-08,4.989096865756437182e-03,5.090472230222076178e-03,1,1,1
phase_regimes,2,4,2,1.300000000000000044e+00,4.152787295564890901e-01,5.398623484234358338e-01,2.200000000000000000e+01,4194304,1.035402578765143744e+00,3.053324221535480554e-03,3.053514454994910032e-03,3.053393395967551882e-03,2.763427589002924971e+06,2.763427580872148275e+06,3.797895821746833378e-01,supercritical,2.626456875656274156e-03,1.162552267379070914e+00,3.964737315474193045e-05,2.942279635691054420e-09,2.738264599777422092e-11,6.707384530454874039e-02,6.846278952434659004e-02,1,1,1
phase_regimes,2,4,2,1.300000000000000044e+00,4.152787295564890901e-01,5.398623484234358338e-01,3.000000000000000000e+01,1073741824,1.025961891094438583e+00,3.348096600520600319e-04,3.342590871077133485e-04,3.342458351384136606e-04,7.096820272248374224e+08,7.096820259317027330e+08,3.848934265261026444e-01,supercritical,3.112693096564449397e-04,1.073815582741930008e+00,3.964737300077421730e-05,1.822132507348440708e-09,3.636672515956870281e-10,1.160086274147033691e+00,1.197986841201782227e+00,1,1,1
phase_regimes,2,4,2,1.399999999999999911e+00,4.152787295564890901e-01,5.813902213790846929e-01,1.400000000000000000e+01,16384,1.059912056371781652e+00,3.248794747643324321e-02,3.249652265078317726e-02,3.249523430010348157e-02,1.069874174720597875e+04,1.069874167943826978e+04,3.531162885359273584e-01,supercritical,2.893113926204838801e-02,1.123192350144691432e+00,3.964737314393143190e-05,6.334175644226436900e-09,4.506396203676280670e-09,5.573528418608475477e-03,5.687685419616173021e-03,1,1,1
phase_regimes,2,4,2,1.399999999999999911e+00,4.152787295564890901e-01,5.813902213790846929e-01,2.200000000000000000e+01,4194304,1.038125854054769981e+00,4.243576693668593691e-03,4.243312319523018239e-03,4.243480555709888691e-03,2.760806145118154120e+06,2.760806135143938009e+06,3.582061917202469248e-01,supercritical,3.993079604768010916e-03,1.062708730034553239e+00,3.964580128547512985e-05,3.612791200380440486e-09,6.075358397921931124e-09,8.744656341150403023e-02,9.020655462518334389e-02,1,1,1
phase_regimes,2,4,2,1.399999999999999911e+00,4.152787295564890901e-01,5.813902213790846929e-01,3.000000000000000000e+01,1073741824,1.027958959640164815e+00,5.632617546058593661e-04,5.627458476379354479e-04,5.627235371278294096e-04,7.092095955821539164e+08,7.092095947376403809e+08,3.598428690351530013e-01,supercritical,5.511062979915796458e-04,1.021079851888078593e+00,3.964737323750907726e-05,1.190781317350882314e-09,3.809703884037227863e-10,1.926419496536254883e+00,1.987331032752990723e+00,1,1,1
phase_regimes,2,4,2,1.500000000000000000e+00,4.152787295564890901e-01,6.229180943347336630e-01,1.400000000000000000e+01,16384,1.064191488969765897e+00,3.780026256517154959e-02,3.781023992191911987e-02,3.780874090466046500e-02,1.067824865937353570e+04,1.067824858756556569e+04,3.375097417033412484e-01,supercritical,3.645048689656281427e-02,1.037262986690741018e+00,3.964737314143385022e-05,6.724695480492711660e-09,1.780948558776977479e-07,6.349377354126772843e-03,6.572918851816211827e-03,1,1,1
phase_regimes,2,4,2,1.500000000000000000e+00,4.152787295564890901e-01,6.229180943347336630e-01,2.200000000000000000e+01,4194304,1.040849129344396440e+00,5.826156399700743727e-03,5.827694210205791592e-03,5.827925262972710740e-03,2.758144303264405113e+06,2.758144291656635236e+06,3.374000867359713274e-01,supercritical,5.740990570907118090e-03,1.015142803492160573e+00,3.964580129177792234e-05,4.208543371654606428e-09,6.142338591724257401e-09,1.212896509096026421e-01,1.237180312164127827e-01,1,1,1
phase_regimes,2,4,2,1.500000000000000000e+00,4.152787295564890901e-01,6.229180943347336630e-01,3.000000000000000000e+01,1073741824,1.029956028185890826e+00,9.079852666269427885e-04,9.075626730061792102e-04,9.075986554821779961e-04,7.087353790781130791e+08,7.087353782557382584e+08,3.368552635915972315e-01,supercritical,9.041786040721105314e-04,1.003782495399321295e+00,3.964580134781002594e-05,1.160341145567146853e-09,3.077218972332125113e-10,3.251385331153869629e+00,3.329559564590454102e+00,1,1,1
phase_regimes,2,4,2,1.600000000000000089e+00,4.152787295564890901e-01,6.644459672903826331e-01,1.400000000000000000e+01,16384,1.068470921567750365e+00,4.367953853680472953e-02,4.368225993457364176e-02,4.368052811637634925e-02,1.065716926956847601e+04,1.065716919319651788e+04,3.226332779005585127e-01,supercritical,4.461677887704591089e-02,9.790157249305320164e-01,3.964737314252463215e-05,7.166251820304658873e-09,1.265096688873903905e-08,7.445264380294247530e-03,7.636293910763924941e-03,1,1,1
phase_regimes,2,4,2,1.600000000000000089e+00,4.152787295564890901e-01,6.644459672903826331e-01,2.200000000000000000e+01,4194304,1.043572404634022899e+00,7.803796912841387545e-03,7.805856720379811264e-03,7.806166202093844930e-03,2.755432634606520180e+06,2.755432622004370671e+06,3.182350047705265750e-01,supercritical,7.887791106366566496e-03,9.896517411310704615e-01,3.964580128343330611e-05,4.573564749235773972e-09,7.954797896046747542e-09,1.676783626899123192e-01,1.730499374680221081e-01,1,1,1
phase_regimes,2,4,2,1.600000000000000089e+00,4.152787295564890901e-01,6.644459672903826331e-01,3.000000000000000000e+01,1073741824,1.031953096731616837e+00,1.389898114900978143e-03,1.389531348930606036e-03,1.389476259846866846e-03,7.082585304687089920e+08,7.082585293740450144e+08,3.163747699781826461e-01,supercritical,1.394425766103982471e-03,9.964505057368923113e-01,3.964737313702772036e-05,1.545571189365617400e-09,3.712148561579792592e-10,5.259791851043701172e+00,5.413035154342651367e+00,1,1,1
phase_regimes,2,4,2,1.750000000000000000e+00,4.152787295564890901e-01,7.267377767238558661e-01,1.400000000000000000e+01,16384,1.074890070464727065e+00,5.327897827234562289e-02,5.328229775092663267e-02,5.328441025406749354e-02,1.062440560440707304e+04,1.062440551997765215e+04,3.021530495121247384e-01,supercritical,5.785969666311364251e-02,9.209244660288210538e-01,3.964580129137503959e-05,7.946743065843699933e-09,2.160795691881917800e-07,9.548879508656682447e-03,9.713468822155846283e-03,1,1,1
phase_regimes,2,4,2,1.750000000000000000e+00,4.152787295564890901e-01,7.267377767238558661e-01,2.200000000000000000e+01,4194304,1.047657317568462698e+00,1.146760959027526283e-02,1.147063645898360740e-02,1.147018169640989793e-02,2.751254935305074323e+06,2.751254922561922576e+06,2.929985429478299541e-01,supercritical,1.186705084904690795e-02,9.665570529961212687e-01,3.964737314072403661e-05,4.631759726148554812e-09,1.835760027704718853e-08,2.687409627251327038e-01,2.741072471253573895e-01,1,1,1
phase_regimes,2,4,2,1.750000000000000000e+00,4.152787295564890901e-01,7.267377767238558661e-01,3.000000000000000000e+01,1073741824,1.034948699550205964e+00,2.408788244006698775e-03,2.408938320476616823e-03,2.409033828553064360e-03,7.075363842998088598e+08,7.075363825702779293e+08,2.899109877360229737e-01,supercritical,2.433832243860256130e-03,9.898109594982358317e-01,3.964580128162908528e-05,2.444440983001059766e-09,2.297798856629213728e-09,9.964280247688293457e+00,1.030263996124267578e+01,1,1,1
phase_regimes,2,4,2,2.000000000000000000e+00,4.152787295564890901e-01,8.305574591129781803e-01,1.400000000000000000e+01,16384,1.085588651959688011e+00,7.049227094407184424e-02,7.051087733692273929e-02,7.050808187669099780e-02,1.056676136641889389e+04,1.056676126646877674e+04,2.732905397258367786e-01,supercritical,8.182335630804137006e-02,8.617109473149497934e-01,3.964737314270390498e-05,9.458916940191743632e-09,3.014861873282142496e-08,1.410990122349176090e-02,1.453445687911880668e-02,1,1,1
phase_regimes,2,4,2,2.000000000000000000e+00,4.152787295564890901e-01,8.305574591129781803e-01,2.200000000000000000e+01,4194304,1.054465505792528734e+00,1.922058623611810901e-02,1.921938879668672051e-02,1.921862682861752436e-02,2.743952952561052982e+06,2.743952939779478591e+06,2.591523150262979303e-01,supercritical,2.045773635727837769e-02,9.394307607146374917e-01,3.964737314434665423e-05,4.658088047186340379e-09,9.596579933604754946e-09,5.208757920190691948e-01,5.345769706182181835e-01,1,1,1
phase_regimes,2,4,2,2.000000000000000000e+00,4.152787295564890901e-01,8.305574591129781803e-01,3.000000000000000000e+01,1073741824,1.039941370914521102e+00,5.007214167169427022e-03,5.008535818360915215e-03,5.008337250945071872e-03,7.063070849117420912e+08,7.063070821417229176e+08,2.547150857018964931e-01,supercritical,5.114654933874077623e-03,9.792131269257541293e-01,3.964737314881759905e-05,3.921834062915877195e-09,2.558889591934077389e-09,2.398602724075317383e+01,2.472149991989135742e+01,1,1,1
