N,family,case,case_index,r,alpha,H,delta_finite,delta_stationary_scale,finite_column,stationary_column,trajectories,mean_finite,mean_stationary_scale,mean_difference,variance_difference,variance_stationary_scale,covariance_difference_stationary_scale,saving_estimate_pct,saving_standard_error_pct,saving_lower95_pct,saving_upper95_pct,saved_cost_per_input,N_delta_finite,N_delta_stationary_scale
1024,fixed_alpha,1.2,36,3.3382262621551315,1.2,0.2937821497998332,0.3312651312898502,0.32768,72,73,32768,618.448652193601,618.138677311127,0.3099748824739196,0.0018571201768660187,74.52112536205371,0.12486592467302869,-0.0501464952528606,3.739263337910983e-05,-0.05021978481428366,-0.05007320569143754,-0.0003027098461659371,339.2154944408066,335.54432
4096,scaled_r,0,0,0.0,1.0,0.24453317379349931,0.015453217384503273,0.0,0,1,32768,2746.4462836433204,3710.304354406303,-963.8580707629827,299744.2760931574,304771.3723603489,-302133.0221081652,25.97787078082473,0.06017372133967179,25.859930286998974,26.095811274650487,0.23531691180736883,63.296378406925406,0.0
4096,scaled_r,0.1,1,0.1,1.0049926713643151,0.24575604825465558,0.016364030673384846,8.031313441275283e-19,2,3,32768,2740.886454585453,3710.6851559467455,-969.7987013612922,303055.40192426555,307852.97709191643,-305329.95884455496,26.13530010238385,0.06037885748346705,26.016957541716256,26.253642663051448,0.23676726107453422,67.02706963818433,3.289625985546356e-15
4096,scaled_r,0.2,2,0.2,1.0099853427286303,0.2469792110694463,0.01739474881260936,8.62342966615112e-10,4,5,32768,2735.311790028756,3711.080182892798,-975.7683928640419,306389.4406836388,310950.5261977577,-308546.2839785766,26.293379414492403,0.06058249548054868,26.17463772335053,26.412121105634277,0.23822470528907272,71.24889113644794,3.532156791255499e-06
4096,scaled_r,0.3,3,0.3,1.0149780140929454,0.2482026659548653,0.01857106860847246,8.830261376304842e-07,6,7,32768,2729.7175912344824,3708.0960180153015,-978.378426780819,307691.21215174196,311994.8426242958,-309719.81543513533,26.38492698213571,0.06069349018220272,26.265967741378592,26.503886222892827,0.2388619206007859,76.0670970203032,0.0036168750597344633
4096,scaled_r,0.4,4,0.4,1.0199706854572606,0.24942641662459625,0.01992589575479687,2.8256418270205118e-05,8,9,32768,2724.098294028592,3609.382708325895,-885.2844142973028,253387.09464727866,257061.59756973747,-255101.5733661902,24.527308014613823,0.058021563286010984,24.41358575057324,24.641030278654405,0.21613389020930243,81.61646901164798,0.11573828923476016
4096,scaled_r,0.5,5,0.5,1.0249633568215757,0.25065046678905045,0.02150159645359355,0.0002260479994236511,10,11,32768,2718.447326547502,3174.654822992335,-456.207496444833,69047.93985685529,70934.77325935505,-69868.96893655659,14.370302344077377,0.03907794305860011,14.29370957568252,14.446895112472234,0.1113787833117268,88.07053907391918,0.9258926056392749
4096,scaled_r,0.6,6,0.6,1.0299560281858908,0.25187482015540885,0.023352811850954135,0.0009041786040721102,12,13,32768,2712.7569020177325,2842.9490851217374,-130.1921831040048,5890.276251529295,6570.207824076393,-6108.178455419341,4.579476424159382,0.014205743029015524,4.551633167822511,4.607319680496253,0.031785200953126175,95.65311734150814,3.7035155622793634
4096,scaled_r,0.7,7,0.7,1.034948699550206,0.2530994804276602,0.025549697669700756,0.0024338322438602557,14,15,32768,2707.017768059988,2750.988554141055,-43.97078608106658,739.672010428504,1119.827704622803,-807.9403915678528,1.5983631053236291,0.005366300978180596,1.5878451554063953,1.608881055240863,0.010735055195572895,104.6515616550943,9.968976870851607
4096,scaled_r,0.8,8,0.8,1.039941370914521,0.25432445130663806,0.028181016359987213,0.005114654933874076,16,17,32768,2701.219055889819,2719.108374412303,-17.88931852248399,143.95810568420754,437.79501038717166,-169.24197060864623,0.6579111995251206,0.002418857315083569,0.6531702391875568,0.6626521598626843,0.004367509404903318,115.42944301050763,20.949626609148215
4096,scaled_r,0.85,9,0.85,1.0424377065966786,0.25493705437930647,0.02969285948162911,0.006944171990831355,18,19,32768,2698.2934986496202,2710.1860939074295,-11.892595257809152,71.11679274702168,345.8890389980511,-86.9225618652781,0.4388110205621682,0.0017097818067183194,0.4354598482210003,0.4421621929033361,0.0029034656391135625,121.62195243675284,28.44332847444523
4096,scaled_r,0.9,10,0.9,1.0449340422788362,0.25554973649006174,0.03135565596268909,0.009113143847335456,20,21,32768,2695.34820527037,2703.3925981534258,-8.044392883055771,37.26764705796045,300.17540958018105,-47.17093911161909,0.29756657943617065,0.0012428124161769829,0.29513066710046376,0.30000249177187754,0.001963963106214788,128.43276682317452,37.32743719868603
4096,scaled_r,0.95,11,0.95,1.0474303779609937,0.25616249810063524,0.033185722513461066,0.011622232592169015,22,23,32768,2692.3813597627923,2697.8848564771056,-5.503496714313105,20.550594306776315,275.9447929000124,-26.700603772324236,0.20399301701480185,0.0009258100599542037,0.2021784292972916,0.2058076047323121,0.0013436271275178479,135.92871941513653,47.604664697524285
4096,scaled_r,0.975,12,0.975,1.0486785458020726,0.25646890886259427,0.034168733971929745,0.013002825903375627,24,25,32768,2690.889271509052,2695.452974112131,-4.563702603078908,15.52695701419134,268.2528476600706,-20.33428546236705,0.16931115648872225,0.0008058090480967129,0.1677317707544527,0.1708905422229918,0.0011141852058298115,139.95513434902423,53.25957490022657
4096,scaled_r,1,13,1.0,1.0499267136431514,0.25677533967257327,0.03519988188055764,0.014465999404218511,26,27,32768,2689.391087899348,2693.1785639583554,-3.7874760590074725,11.858098809968965,262.45116703289375,-15.583482208151763,0.14063219237274602,0.000705054734445318,0.1392502850932332,0.14201409965225884,0.0009246767722186212,144.1787161827641,59.25273355967902
4096,scaled_r,1.025,14,1.025,1.05117488148423,0.25708179058823444,0.03628125323726288,0.016010319578222142,28,29,32768,2687.886575239421,2691.0303249966687,-3.143749757247985,9.149567976357728,258.04196777215446,-12.00190446189037,0.11682327501277329,0.0006200098270137244,0.11560805575182638,0.1180384942737202,0.0007675170305781213,148.60801325982877,65.5782689923979
4096,scaled_r,1.05,15,1.05,1.0524230493253088,0.2573882616672324,0.03741488456688534,0.017634119869638545,30,31,32768,2686.375497949935,2688.983484670902,-2.607986720966835,7.129545267713256,254.6713020607363,-9.27645984786638,0.09698782963280342,0.0005478685650652117,0.0959140072452756,0.09806165202033124,0.0006367155080485437,153.25136718596235,72.22935498603948
4096,scaled_r,1.1,16,1.1,1.0549193850074665,0.2580012645457793,0.039846655628863296,0.02111252479482409,32,33,32768,2683.3327026009915,2685.118700012066,-1.7859974110740984,4.451512312901846,250.09866747984157,-5.568181720610568,0.06651465393563692,0.000433719656810875,0.06566456340828761,0.06736474446298624,0.0004360345241880123,163.21190145582406,86.47690155959947
4096,scaled_r,1.15,17,1.15,1.057415720689624,0.258614348769197,0.04250940546612591,0.024884416365041694,34,35,32768,2680.2608824762046,2681.4675658774845,-1.2066834012799905,2.8762709416559744,247.41596845347158,-3.325082382816768,0.04500085761377147,0.0003492167916661226,0.04431639270210587,0.04568532252543707,0.0002946004397656227,174.11852478925172,101.92656943121078
4096,scaled_r,1.2,18,1.2,1.0599120563717817,0.2592275147982836,0.04541468612634628,0.028931139262048385,36,37,32768,2677.1582903799513,2677.952891728783,-0.7946013488315383,1.9162432586918778,245.89043739128226,-1.9362545539681126,0.029671968886598836,0.0002854760149780326,0.02911243589724189,0.03023150187595578,0.00019399446992957479,186.01855437351438,118.50194641735018
4096,scaled_r,1.3,19,1.3,1.0649047277360968,0.26045409411572984,0.05198067621603289,0.03776937924036913,38,39,32768,2670.8546517115633,2671.14041358948,-0.28576187791646246,0.9191397528904373,244.7999677840173,-0.5058233825396161,0.010698122661865442,0.00019826414478541613,0.010309524938086026,0.011086720385644858,6.976608347569884e-05,212.91284978087072,154.70337736855197
4096,scaled_r,1.4,20,1.4,1.069897399100412,0.2616810061808378,0.05955626235558093,0.04746506121070713,40,41,32768,2664.4119359877086,2664.4293544836055,-0.017418495896890734,0.47859984292656765,245.09395118017204,0.07675091958535213,0.0006537420805539287,0.00014343579958602982,0.00037260791336531026,0.000934876247742547,4.2525624748268395e-06,243.9424506084595,194.4168907190564
4096,scaled_r,1.45,21,1.45,1.0723937347825694,0.2622945881438254,0.0637067204931428,0.05258453110415812,42,43,32768,2661.136545184547,2661.0706874780863,0.06585770646031837,0.3538513420357851,245.52580609353794,0.22080862684602018,-0.0024748574613300536,0.00012348733840177636,-0.0027168926445975353,-0.002232822278062572,-1.6078541616288664e-05,260.9427271399129,215.38623940263167
4096,scaled_r,1.5,22,1.5,1.074890070464727,0.26290825467344187,0.06808262503074984,0.05785969666311366,44,45,32768,2657.824791478211,2657.697358578255,0.12743289995607082,0.2652288705859344,246.08429308482494,0.31000545350675934,-0.00479486121866944,0.00010704244693145179,-0.005004664414655086,-0.0045850580226837944,-3.11115478408376e-05,278.86643212595135,236.99331753211356
4096,scaled_r,1.55,23,1.55,1.0773864061468845,0.2635220062292227,0.0726681277749316,0.06327257362208592,46,47,32768,2654.4767740236493,2654.303544053738,0.17322996991154316,0.2013402166079417,246.739459466536,0.3630814499723491,-0.006526381291228688,9.337695899498994e-05,-0.006709400130858869,-0.006343362451598508,-4.229247312293534e-05,297.64865136611985,259.16446155606394
4096,scaled_r,1.6,24,1.6,1.0798827418290422,0.2641358432705267,0.07744555066255594,0.06880613846441251,48,49,32768,2651.092863546814,2650.885463262829,0.20740028398496363,0.1546219436694477,247.4703931180001,0.3917166301565677,-0.00782381158519335,8.192862457270376e-05,-0.007984391689355849,-0.007663231481030851,-5.063483495726651e-05,317.21697551382914,281.82994315023365
4096,scaled_r,1.75,25,1.75,1.0873717488755148,0.26597787189855426,0.09274167756922275,0.08597597722239422,50,51,32768,2640.7334202997095,2640.466654597736,0.2667657019732779,0.07458374900079612,249.97504884349334,0.3985540600326931,-0.010102975605042001,5.710699337104743e-05,-0.010214905312049254,-0.009991045898034748,-6.51283452083198e-05,379.86991132353637,352.15760270292674
4096,scaled_r,2,26,2.0,1.0998534272863028,0.2690496721457989,0.12038366910895733,0.11571076989121792,52,53,32768,2622.848429247681,2622.5477443003847,0.30068494729619144,0.02659047746438405,254.7033721885805,0.33760578965762694,-0.011465375528421693,3.430117465513792e-05,-0.011532605830745763,-0.011398145226097623,-7.340941096098424e-05,493.0915086702892,473.9513134744286
4096,scaled_r,2.25,27,2.25,1.1123351056970905,0.2721237126858257,0.14918005323516817,0.1457809920546696,54,55,32768,2604.3580893935236,2604.049468396423,0.30862099710075797,0.011447353013558086,259.73216539683705,0.2777690094832293,-0.011851579658769202,2.263577633560673e-05,-0.011895945780386991,-0.011807213537151412,-7.534692312030224e-05,611.0414980512488,597.1189434559267
4096,scaled_r,2.5,28,2.5,1.1248167841078782,0.2752000506867307,0.17796082128593443,0.17537162739594836,56,57,32768,2585.4676924447663,2585.157907494122,0.3097849506444074,0.005699251637069902,264.8542918896748,0.2322550688400946,-0.01198321192474823,1.6058756387878168e-05,-0.012014687087268472,-0.011951736762227988,-7.563109146591978e-05,728.9275239871874,718.3221858138045
4096,scaled_r,2.75,29,2.75,1.1372984625186662,0.27827874321762297,0.20604482762066287,0.2039963271321685,58,59,32768,2566.365316858194,2566.055806089188,0.3095107690062199,0.003175074994274206,269.94860677682374,0.19874105758105098,-0.01206173179366397,1.2046324829308482e-05,-0.012085342590329414,-0.012038120996998527,-7.556415258940915e-05,843.9596139342351,835.5689559333622
4096,scaled_r,3,30,3.0,1.149780140929454,0.28135984725216273,0.2330580182924179,0.23138691614287415,60,61,32768,2547.210250157164,2546.900922591208,0.309327565955762,0.0019364129244249086,274.94886299755643,0.17432832298035955,-0.012145253206043571,9.449856239797413e-06,-0.012163774924273575,-0.012126731487813567,-7.551942528216846e-05,954.6056429257437,947.7608085212125
4096,fixed_alpha,1.01,31,0.20029357572930812,1.01,0.24698280240676612,0.01739797495761828,8.89030870783047e-10,62,63,32768,2735.2953978995383,3711.0812754931003,-975.7858775935622,306399.2094706716,310959.58988983516,-308555.7017151398,26.293842822504804,0.0605830886440643,26.17509996876244,26.41258567624717,0.23822897402186577,71.26210542640447,3.6414704467273607e-06
4096,fixed_alpha,1.03,32,0.6008807271879243,1.03,0.2518856047263533,0.023370535735528854,0.000913411442080404,64,65,32768,2712.7065831985756,2841.5113831458275,-128.80479994725175,5768.878654120306,6443.886490636734,-5984.321545116115,4.532967937811053,0.014072590934626365,4.5053856595791855,4.5605502160429205,0.03144648436212201,95.72571437272619,3.741333266761335
4096,fixed_alpha,1.05,33,1.0014678786465405,1.05,0.2567933324266264,0.03526196674035342,0.014554447210140093,66,67,32768,2689.302927306077,2693.049211979204,-3.746284673126853,11.675665675938006,262.1578377748793,-15.344468768374167,0.1391094026972346,0.0006996576710069089,0.13773807366206106,0.14048073173240813,0.0009146202815251106,144.43301576848762,59.61501577273382
4096,fixed_alpha,1.075,34,1.5022018179698085,1.075,0.262935280264487,0.06828026635444027,0.05809528966685378,68,69,32768,2657.6781182139625,2657.5483728775475,0.12974533641497793,0.2619614342037423,246.11130570452642,0.3129869900117261,-0.004882143924044247,0.00010638678529088395,-0.005090662023214379,-0.004673625824874114,-3.167610752318797e-05,279.67597098778737,237.9583064754331
4096,fixed_alpha,1.1,35,2.002935757293081,1.1,0.2690857575821216,0.1207180181826701,0.11606393119265018,70,71,32768,2622.6344045715696,2622.33353824555,0.30086632601956115,0.0263022416186101,254.76122618385324,0.336823602800474,-0.011473228772448727,3.411710913605618e-05,-0.011540098306355396,-0.011406359238542057,-7.345369287586942e-05,494.4610024762167,475.39786216509515
4096,fixed_alpha,1.2,36,4.005871514586158,1.2,0.2937821497998332,0.3285879911366657,0.32768,72,73,32768,2471.8418701620185,2471.527950572566,0.3139195894522164,0.00047647711906179487,293.9541808979379,0.12555815938691472,-0.012701437965914657,4.737937338569536e-06,-0.012710724323098253,-0.01269215160873106,-7.664052476860751e-05,1345.8964116957827,1342.17728
16384,scaled_r,0,0,0.0,1.0,0.24453317379349931,0.0077266086922516365,0.0,0,1,32768,10954.627532467339,14824.722406102002,-3870.094873634663,4816243.235283701,4856232.732352543,-4835741.923717856,26.105681898243798,0.060344439882243785,25.987406796074602,26.223957000412994,0.23621184531461567,126.59275681385081,0.0
16384,scaled_r,0.1,1,0.1,1.0042794325979845,0.24558133433549273,0.008182906069037398,7.843096090652686e-22,2,3,32768,10937.063572145194,14825.95207549695,-3888.8885033517554,4860207.567982882,4898308.818659174,-4878764.626005309,26.23027838987132,0.06051641256837502,26.111666221237304,26.348890558505335,0.23735891744090304,134.06873303510872,1.2850128634925361e-17
16384,scaled_r,0.2,2,0.2,1.0085588651959687,0.246629706338868,0.008702093116844008,2.6948331546048125e-11,4,5,32768,10919.481185251021,14827.231604334593,-3907.750419083572,4904438.084779289,4940591.007856258,-4922023.326881024,26.355226136355625,0.06068748189894443,26.236278671833695,26.474173600877556,0.2385101574147688,142.57509362637222,4.415214640504525e-07
16384,scaled_r,0.3,3,0.3,1.0128382977939532,0.24767829214480783,0.00929878771394309,8.760784413054747e-08,6,7,32768,10901.869691623073,14823.190944441136,-3921.321252818062,4935890.651735261,4969987.225757208,-4952449.911458271,26.453961684198653,0.06082137762199792,26.334751784059538,26.573171584337768,0.23933845537219617,152.35133790524358,0.0014353669182348898
16384,scaled_r,0.4,4,0.4,1.0171177303919376,0.2487270940926955,0.009992287608170182,4.995118485142303e-06,8,9,32768,10884.216103806273,14536.24691749893,-3652.0308136926556,4299305.58399589,4329099.288190327,-4313715.431961053,25.123615706446838,0.058936366292351244,25.008100428513828,25.239130984379848,0.22290227134354587,163.71364017226026,0.0818400212605715
16384,scaled_r,0.5,5,0.5,1.021397162989922,0.24977611452014326,0.010808402318321374,5.6512597530214385e-05,10,11,32768,10866.504595307428,12697.399748934171,-1830.8951536267436,1105684.792333908,1120125.0337494223,-1112419.7448371388,14.419449571007089,0.03911201830064688,14.34279001513782,14.496109126876357,0.11174897177897605,177.0848635833774,0.9259023979350325
16384,scaled_r,0.6,6,0.6,1.0256765955879064,0.2508253557630095,0.011782047734865844,0.0002848020302139094,12,13,32768,10848.715619851182,11269.358677665174,-420.64305781399196,60264.4183883207,64103.23238160622,-61700.28035582106,3.7326264062183734,0.01157415000255626,3.709941072213363,3.7553117402233838,0.025674014759154783,193.037070088042,4.666196463024692
16384,scaled_r,0.7,7,0.7,1.0299560281858908,0.25187482015540885,0.012960830438400685,0.0009041786040721102,14,15,32768,10830.824667198065,10953.62859326476,-122.80392606669642,5513.294802072951,7253.535779391882,-5901.250126937177,1.1211255249443723,0.00369985117648947,1.113873816638453,1.1283772332502917,0.007495356815594264,212.35024590275682,14.814062249117454
16384,scaled_r,0.8,8,0.8,1.0342354607838753,0.25292451002974115,0.01440970599368236,0.002150483940969057,16,17,32768,10812.800901945107,10857.711345973581,-44.91044402847306,836.7104913316344,2059.6459093045673,-967.1108057435601,0.41362716872306077,0.001464695240779671,0.41075636605113264,0.4164979713949889,0.0027411159685347326,236.0886230004918,35.23352888883703
16384,scaled_r,0.85,9,0.85,1.0363751770828673,0.2534494402510387,0.015261773303317922,0.003072383003981226,18,19,32768,10803.727504817625,10832.255101075642,-28.527596258015862,368.88655379703823,1487.996630090617,-447.8004969327262,0.26335786954632445,0.0009763730816756243,0.2614441783062402,0.2652715607864087,0.0017411862950449134,250.04889380156084,50.33792313722841
16384,scaled_r,0.9,10,0.9,1.0385148933818595,0.2539744277166977,0.016216218772198924,0.0042188951856235715,20,21,32768,10794.605738171824,10813.100613484941,-18.494875313117998,172.8848388658619,1230.279652006066,-221.27550570996414,0.17104136893032484,0.0006702779859570595,0.169727624077849,0.1723551137828007,0.0011288376045604247,265.68652836370717,69.1223787212566
16384,scaled_r,0.95,11,0.95,1.0406546096808518,0.25449947271779205,0.01728816093007203,0.005603051684551967,22,23,32768,10785.429357869538,10797.584208333275,-12.154850463738288,85.27103474484608,1104.9838031293464,-115.05454617065507,0.11257009187626905,0.00047172851372644217,0.11164550398936522,0.11349467976317289,0.0007418731972496514,283.24922867830014,91.80039879969942
16384,scaled_r,0.975,12,0.975,1.0417244678303479,0.25476201688505923,0.017873366163805218,0.006387016102960424,24,25,32768,10780.818565069208,10790.705105746216,-9.886540677007755,60.91338967679053,1067.553329299042,-84.23709676398114,0.09162089576280813,0.00039905599047293636,0.09083874602148118,0.09240304550413508,0.0006034265549931491,292.8372312277847,104.64487183090358
16384,scaled_r,1,13,1.0,1.042794325979844,0.25502457554529057,0.01849433207302218,0.007233153061271782,26,27,32768,10776.191490205048,10784.243847791513,-8.052357586463879,43.97464696976128,1040.2827400136498,-62.18050387808903,0.0746677996168726,0.0003393363368564698,0.07400270039663392,0.07533289883711128,0.0004914769034706957,303.0111366843954,118.50797975587687
16384,scaled_r,1.025,14,1.025,1.0438641841293401,0.2552871487348424,0.01915334952801982,0.008141822679437237,28,29,32768,10771.54718405976,10778.110306029834,-6.5631219700744285,32.069339065631574,1020.2035360591403,-46.20684226576069,0.060893067371955524,0.0002900004063010058,0.060324666575605555,0.06146146816830549,0.00040058117493130057,313.8084786670767,133.3956227798997
16384,scaled_r,1.05,15,1.05,1.0449340422788362,0.25554973649006174,0.019852755289847073,0.009113143847335456,30,31,32768,10766.88466130042,10772.23438991937,-5.349728618947969,23.61758199363867,1005.2940623603703,-34.5144566355985,0.049662200294808216,0.0002490426995545129,0.04917407660368137,0.05015032398593506,0.000326521522152586,325.26754266885445,149.3097487947441
16384,scaled_r,1.1,16,1.1,1.0470737585778285,0.2560749558428659,0.02138214885737212,0.011243115546373018,32,33,32768,10757.500870165282,10761.04629655893,-3.54542639364722,13.17737656234405,985.7972595208066,-19.42731944481042,0.03294685568615149,0.00018626262632517597,0.03258178093855414,0.03331193043374883,0.0002163956539091321,350.32512687918484,184.20720511177552
16384,scaled_r,1.15,17,1.15,1.0492134748768205,0.25660023389436326,0.02310102872097394,0.0136198662467327,34,35,32768,10748.031765231339,10750.36091848884,-2.3291532574995215,7.62622174753667,974.8380226031957,-10.920066352040795,0.021665814526224545,0.00014186433633767774,0.021387760427002696,0.021943868625446394,0.00014216023300167978,378.487254564437,223.14788858646855
16384,scaled_r,1.2,18,1.2,1.0513531911758127,0.2571255709351139,0.02502654640029434,0.01623746643671169,36,37,32768,10738.468785897967,10739.97183543545,-1.5030495374829187,4.570689664072612,968.8241932435076,-5.99548092969848,0.01399491135091955,0.00010994713558637374,0.013779414965170258,0.014210407736668844,9.173886337176017e-05,410.03493622242246,266.03465009908433
16384,scaled_r,1.3,19,1.3,1.0556326237737972,0.2581764231461045,0.029551572616048648,0.022161048265528775,38,39,32768,10719.027412193269,10719.578790294125,-0.551378100854965,1.8078996934003397,964.7625264118949,-1.3870681628234827,0.005143654537566361,6.928953463082347e-05,0.005007847049689948,0.005279462025442775,3.3653448538511046e-05,484.17296574134105,363.08661478242345
16384,scaled_r,1.4,20,1.4,1.0599120563717817,0.2592275147982836,0.03502170970411814,0.028931139262048385,40,41,32768,10699.113855037427,10699.213325817997,-0.09947078056915065,0.7994354656905326,966.0368794953115,0.2085938939826513,0.0009297018158252837,4.616533246479627e-05,0.0008392177641942831,0.0010201858674562844,6.071214634347574e-06,573.7956917922716,474.00778566940073
16384,scaled_r,1.45,21,1.45,1.0620517726707739,0.25975315114014874,0.03810983393352112,0.03260352014395063,42,43,32768,10688.963818490874,10688.934724439961,0.029094050912232217,0.5504777540324386,967.7130833146748,0.5416264190111408,-0.000272188498314144,3.834505224156894e-05,-0.0003473448007076191,-0.00019703219592066888,-1.7757599433735484e-06,624.39151916681,534.1760740384872
16384,scaled_r,1.5,22,1.5,1.064191488969766,0.260278848212509,0.04142328617157925,0.036450486896562814,44,45,32768,10678.678517260081,10678.559705074373,0.11881218570889296,0.3867171982195786,969.8324553538388,0.7197312812568757,-0.0011126236963626686,3.21699339892204e-05,-0.0011756767669815406,-0.0010495706257437965,-7.251720319146299e-06,678.6791206351544,597.2047773132851
16384,scaled_r,1.55,23,1.55,1.0663312052687581,0.2608046063052244,0.04495011557284565,0.04045916444001054,46,47,32768,10668.254823267043,10668.072992042224,0.18183122481928732,0.2766331572908281,972.281316009205,0.8044947272692458,-0.001704443013793804,2.7234528713234716e-05,-0.001757822690071744,-0.001651063337515864,-1.109809721797408e-05,736.4626935455032,662.8829501851327
16384,scaled_r,1.6,24,1.6,1.0684709215677504,0.2613304257080572,0.0486760765599531,0.0446167788770459,48,49,32768,10657.690825321193,10657.464567531315,0.2262577898774727,0.20117308506022863,974.9839214774934,0.831462614754775,-0.002122998283914378,2.324708143643346e-05,-0.0021685625635297877,-0.0020774340042989687,-1.3809679557951214e-05,797.5088383582716,731.00130512152
16384,scaled_r,1.75,25,1.75,1.074890070464727,0.26290825467344187,0.0608909796013754,0.05785969666311366,50,51,32768,10625.154879500653,10624.859615106638,0.29526439401612536,0.0842840288103273,984.1024333536474,0.7620852480205706,-0.0027789957205299216,1.5090974335468075e-05,-0.002808574030227439,-0.002749417410832404,-1.8021508423835777e-05,997.6378097889345,947.9732701284543
16384,scaled_r,2,26,2.0,1.085588651959688,0.2655392228347616,0.08378757179054969,0.08182335630804138,52,53,32768,10568.242440346407,10567.917430514923,0.3250098314830212,0.025073277896952458,1001.0366529488457,0.5655435916053904,-0.0030754387855506274,8.271759840214195e-06,-0.0030916514348374472,-0.0030592261362638075,-1.983702584735237e-05,1372.775576216366,1340.59386975095
16384,scaled_r,2.25,27,2.25,1.096287233454649,0.26817178883359116,0.1084970885651705,0.10713481760801076,54,55,32768,10508.417746949177,10508.090937804172,0.3268091450046872,0.00942103856122378,1018.860213223661,0.4221894945433657,-0.0031100715338211473,5.095857124498971e-06,-0.003120059413785165,-0.0031000836538571295,-1.994684722928999e-05,1777.6162990517535,1755.2968516896483
16384,scaled_r,2.5,28,2.5,1.10698581494961,0.2708059887494699,0.1339143650525928,0.13291393626545644,56,57,32768,10446.322583555922,10445.99945466983,0.32312888609106355,0.004220124496925735,1036.912491668573,0.3298234060872283,-0.00309332666053903,3.4275710772981315e-06,-0.0031000446998505344,-0.003086608621227526,-1.9722222051456515e-05,2194.0529570216804,2177.6619317732384
16384,scaled_r,2.75,29,2.75,1.117684396444571,0.2734418586060291,0.15932477026876965,0.15855590852319104,58,59,32768,10382.599111540994,10382.280030991966,0.31908054902942173,0.002159686678724057,1054.9210365334993,0.270039898401478,-0.003073318655217735,2.463787592393016e-06,-0.003078147678898825,-0.003068489631536645,-1.947513116634654e-05,2610.377036083522,2597.780005243962
16384,scaled_r,3,30,3.0,1.128382977939532,0.276079434372648,0.1842762198317082,0.18366371141865906,60,61,32768,10317.823562666172,10317.507732676446,0.31582998972503,0.0012243323135092998,1072.7879085187512,0.2293261511463849,-0.0030611073711606625,1.8634840454191115e-06,-0.003064759799889684,-0.0030574549424316412,-1.92767327713031e-05,3019.181585722707,3009.14624788331
16384,fixed_alpha,1.01,31,0.23367583835085945,1.01,0.24698280240676612,0.008893530802926609,8.89030870783047e-10,62,63,32768,10913.554212221363,14827.621839628442,-3914.0676274070793,4919268.047649607,4954750.2379799755,-4936518.67962516,26.397136841906132,0.06074453054647103,26.278077562035048,26.516196121777217,0.23889572921185787,145.71160867514956,1.4565881786909443e-05
16384,fixed_alpha,1.03,32,0.7010275150525783,1.03,0.2518856047263533,0.012974215602388924,0.000913411442080404,64,65,32768,10830.640204660733,10952.070705653494,-121.43050099276184,5396.017997724264,7126.922251596034,-5779.317753040315,1.108744677205919,0.0036612729759330064,1.1015685821730903,1.1159207722387479,0.007411529601608999,212.56954842954013,14.96533306704534
16384,fixed_alpha,1.05,33,1.1683791917542972,1.05,0.2567933324266264,0.02378396108623105,0.014554447210140093,66,67,32768,10744.527934394726,10746.516054367527,-1.9881199728014884,6.29310041872153,972.1786750940527,-8.796724818973605,0.01850013495297846,0.00012892242978246839,0.018247446990604824,0.0187528229153521,0.0001213452131836846,389.6764184368095,238.46006309093528
16384,fixed_alpha,1.075,34,1.7525687876314433,1.075,0.262935280264487,0.06111201623231168,0.05809528966685378,68,69,32768,10624.58678720553,10624.29085851536,0.29592869016975815,0.08312207116119384,984.2679190023458,0.7600724663437552,-0.002785397106599087,1.4987341821837346e-05,-0.002814772296569888,-0.002756021916628286,-1.8062053843369027e-05,1001.2592739501946,951.8332259017324
16384,fixed_alpha,1.1,35,2.3367583835085943,1.1,0.2690857575821216,0.117280662205437,0.11606393119265018,70,71,32768,10487.092299208052,10486.766559388365,0.3257398196871287,0.007004973964568324,1025.1177699854343,0.3857774770598699,-0.0031061988253710806,4.401728599482889e-06,-0.003114826213426067,-0.0030975714373160943,-1.9881580791450725e-05,1921.5263695738797,1901.5914486603806
16384,fixed_alpha,1.2,36,4.673516767017183,1.2,0.2937821497998332,0.3279077516329495,0.32768,72,73,32768,9886.04195062743,9885.727005762219,0.31494486521089454,0.0001201575167870838,1185.0613891063467,0.12821355740463597,-0.003185854363845154,5.945278655128285e-07,-0.0031870196384615594,-0.003184689089228749,-1.9222709058282138e-05,5372.4406027542445,5368.70912
65536,scaled_r,0,0,0.0,1.0,0.24453317379349931,0.0038633043461258182,0.0,0,1,32768,43754.04464635611,59341.46232437072,-15587.41767801461,77238997.14572911,77561980.94830167,-77398497.51986937,26.267329903012975,0.06028048736246959,26.149180147782534,26.385479658243415,0.23784511837790848,253.18551362770162,0.0
65536,scaled_r,0.1,1,0.1,1.0037445035232364,0.24545030275148105,0.0040917885211918005,7.659285652827213e-25,2,3,32768,43695.61586135705,59345.91746399492,-15650.30160263787,77842339.2163658,78149895.98518176,-77994137.33415455,26.371319665135996,0.060427832152279475,26.25288111411753,26.489758216154463,0.23880465091915695,268.15945252482584,5.019589445436842e-20
