resolution,d,alpha,gamma,uniform_cost_numeric,uniform_cost_used,adversarial_cost,stationary_iterations,stationary_residual
high,48,2,0.58160000000000001,0.62316784329486519,0.62314673141122912,0.82082850095266024,32,8.9216396045763127e-15
high,48,2,0.58319999999999994,0.62317765454719676,0.62315651945426975,0.82001184238445057,32,1.0472884974516833e-14
high,48,2,0.58479999999999999,0.62319983853879146,0.62317869358909639,0.81921311520525253,32,1.2514269305834593e-14
high,48,2,0.58640000000000003,0.62323438389202201,0.62321321633888049,0.8184322159434364,32,1.4794759831368733e-14
high,48,2,0.58799999999999997,0.62328123339181007,0.62326005037783361,0.81766904174253985,32,1.7447861265429901e-14
high,48,2,0.58960000000000001,0.62334035357942319,0.62331915853044795,0.81692349035717582,33,7.2115034304294834e-15
high,48,2,0.59119999999999995,0.62341172629067254,0.62339050377073912,0.81619546014896915,33,8.4002178738909502e-15
high,48,2,0.59279999999999999,0.62349528607172122,0.62347404922149663,0.81548485008252869,33,1.0035499530526023e-14
high,48,2,0.59440000000000004,0.62359101755079349,0.62356975815353743,0.81479155972144346,33,1.1810628872744297e-14
high,48,2,0.59599999999999997,0.62369887022918657,0.62367759398496236,0.81411548922431376,33,1.3966170261016717e-14
high,48,2,0.59760000000000002,0.62381881697963748,0.62379752028042057,0.81345653934080886,33,1.6533450089589835e-14
high,48,2,0.59919999999999995,0.62395082353982168,0.62392950075037523,0.81281461140775502,33,1.9505551169644594e-14
high,48,2,0.6008,0.62409483452399028,0.62407349925037481,0.81218960734525281,34,8.3170414070021886e-15
high,48,2,0.60240000000000005,0.62425084379669538,0.6242294797803295,0.81158142965282487,34,9.8855724882056899e-15
high,48,2,0.60399999999999998,0.62441879220281626,0.6243974064837905,0.81098998140558798,34,1.1608183130261586e-14
high,48,2,0.60560000000000003,0.62459865139981996,0.62457724364723466,0.81041516625046017,34,1.3846473832212308e-14
high,48,2,0.60719999999999996,0.62479039523399749,0.62476895569935287,0.80985688840238834,34,1.6402694013225934e-14
high,48,2,0.60880000000000001,0.624993963943556,0.62497250721034303,0.80931505264061077,34,1.9393636931534205e-14
high,48,2,0.61040000000000005,0.62520934786108795,0.62518786289120709,0.80878956430494364,35,8.5342352155572163e-15
high,48,2,0.61199999999999999,0.62543649554489544,0.62541498759305203,0.80828032929209581,35,1.017931305041828e-14
high,48,2,0.61360000000000003,0.62567538243248411,0.62565384630639564,0.80778725405201079,35,1.2111337509806641e-14
high,48,2,0.61519999999999997,0.62592596976513271,0.62590440416047555,0.8073102455842357,35,1.429221667204754e-14
high,48,2,0.61680000000000001,0.62618821261821112,0.62616662642256316,0.80684921143431887,35,1.7119987562912569e-14
high,48,2,0.61840000000000006,0.6264620990245886,0.62644047849728135,0.80640405969023055,36,7.7392146109939314e-15
high,48,2,0.62,0.62674756931640518,0.62672592592592591,0.80597469897881413,36,9.1298731926420502e-15
high,48,2,0.62160000000000004,0.62704461403025169,0.62702293438579182,0.80556103846225924,36,1.0995424003326179e-14
high,48,2,0.62319999999999998,0.62735317591426953,0.62733146968950226,0.80516298783460416,36,1.3020040241530079e-14
high,48,2,0.62480000000000002,0.62767323785786233,0.62765149778434259,0.80478045731826309,36,1.5600885818105114e-14
high,48,2,0.62640000000000007,0.62800475207205531,0.62798298475159864,0.80441335766057809,36,1.8595182877888513e-14
high,48,2,0.628,0.62834769355782927,0.62832589680589679,0.80406160013039607,37,8.667637889072e-15
high,48,2,0.62960000000000005,0.62870203662906288,0.62868020029455085,0.80372509651467505,37,1.0356158348142021e-14
high,48,2,0.63119999999999998,0.62906772439019465,0.62904586169691024,0.80340375911510709,37,1.2415948723319294e-14
high,48,2,0.63280000000000003,0.62944474291397334,0.62942284762371381,0.80309750074477626,37,1.4813149879709541e-14
high,48,2,0.63439999999999996,0.62983305403515111,0.62981112481644641,0.80280623472483081,37,1.7735163101497796e-14
high,48,2,0.63600000000000001,0.63023262652313805,0.63021066014669924,0.80252987488118788,38,8.5840540148109191e-15
high,48,2,0.63759999999999994,0.6306434246901268,0.63062142061553483,0.8022683355412582,38,1.0191593584969941e-14
high,48,2,0.63919999999999999,0.63106541191524956,0.63104337335285499,0.80202153153069455,38,1.2278868069647519e-14
high,48,2,0.64080000000000004,0.63149855733216864,0.63147648561677228,0.80178937817016627,38,1.4683128776419542e-14
high,48,2,0.64239999999999997,0.6319428369158776,0.63192072479298589,0.80157179127215494,38,1.749504485263652e-14
high,48,2,0.64400000000000002,0.63239820120963375,0.63237605839416056,0.80136868713777443,39,8.8074356562661369e-15
high,48,2,0.64559999999999995,0.63286463483375366,0.63284245405930961,0.80117998255361478,39,1.0412406081461768e-14
high,48,2,0.6472,0.63334210643161259,0.63331987955318114,0.80100559478860722,39,1.2586804266530938e-14
high,48,2,0.64880000000000004,0.63383056362912882,0.63380830276564781,0.80084544159091431,39,1.508902828011133e-14
high,48,2,0.65039999999999998,0.63432999421621428,0.63430769171110035,0.80069944118483949,39,1.8077680600649076e-14
high,48,2,0.65200000000000002,0.63484035728652211,0.63481801452784503,0.80056751226776268,40,9.2483400139899393e-15
high,48,2,0.65359999999999996,0.63536162209403613,0.63533923947750359,0.80044957400709527,40,1.1014648722865368e-14
high,48,2,0.6552,0.63589376436713696,0.63587133494441761,0.80034554603725827,40,1.3324697620125118e-14
high,48,2,0.65680000000000005,0.63643673671369438,0.63641426943505552,0.800255348456683,40,1.5913573529760584e-14
high,48,2,0.65839999999999999,0.63699052448420623,0.636968011577424,0.8001789018248312,40,1.9374001701320019e-14
high,48,2,0.66000000000000003,0.637555083272206,0.63753253012048183,0.80011612715923919,41,1.0149772493203303e-14
high,48,2,0.66159999999999997,0.63813039284587469,0.6381077939335581,0.80006694593258276,41,1.2094885217924634e-14
high,48,2,0.66320000000000001,0.63871641977683302,0.63869377200577215,0.80003128006976032,41,1.4810544339391096e-14
high,48,2,0.66480000000000006,0.63931312336406232,0.63929043344545899,0.80000905194500205,41,1.7669259256533843e-14
high,48,2,0.66639999999999999,0.63992048301713178,0.63989774747959671,0.80000018437899667,42,9.4517661724039724e-15
high,48,2,0.66800000000000004,0.6405384776994858,0.64051568345323739,0.80000460063603784,42,1.1469340134152117e-14
high,48,2,0.66959999999999997,0.64116703178919565,0.64114421082894102,0.80002222442119497,42,1.3847487784940909e-14
high,48,2,0.67120000000000002,0.64180616786628386,0.64178329918621357,0.8000529798774999,42,1.6845802642988979e-14
high,48,2,0.67280000000000006,0.64245584557973079,0.64243291822094695,0.80009679158315772,43,9.2707851368136506e-15
high,48,2,0.6744,0.64311603050069366,0.64309303774486393,0.80015358454877372,43,1.1173633864915421e-14
high,48,2,0.67600000000000005,0.64378665396400703,0.64376362768496409,0.80022328421460331,43,1.3582341452276789e-14
high,48,2,0.67759999999999998,0.64446773329909102,0.64444465808297557,0.80030581644782173,43,1.6406268622339682e-14
high,48,2,0.67920000000000003,0.64515922716597274,0.64513609909480707,0.80040110753980931,44,9.2377135344729708e-15
high,48,2,0.68080000000000007,0.64586111062209184,0.64583792099000481,0.80050908420346067,44,1.1200016709915637e-14
high,48,2,0.68240000000000001,0.646573342458723,0.64655009415121256,0.80062967357051018,44,1.3625160184417559e-14
high,48,2,0.68400000000000005,0.6472958811789612,0.64727258907363405,0.80076280318887838,44,1.6605380574193958e-14
high,48,2,0.68559999999999999,0.64802871077338853,0.64800537636449917,0.80090840102003646,45,9.413758406158135e-15
high,48,2,0.68720000000000003,0.64877182683239609,0.64874842674253197,0.80106639543638858,45,1.1642165494199452e-14
high,48,2,0.68879999999999997,0.64952518206881116,0.64950171103742294,0.80123671521867468,45,1.4032246781486716e-14
high,48,2,0.69040000000000001,0.65028870891647417,0.65026520018930434,0.80141928955339015,45,1.7162027419268957e-14
high,48,2,0.69199999999999995,0.65106243044258716,0.65103886524822696,0.80161404803022418,46,1.0076779530722286e-14
high,48,2,0.69359999999999999,0.65184631152926809,0.65182267737364197,0.80182092063951782,46,1.237015227490871e-14
high,48,2,0.69520000000000004,0.65264031240950027,0.65261660783388398,0.80203983776973686,46,1.5011344369864474e-14
high,48,2,0.69679999999999997,0.65344437478691264,0.65342062800565759,0.80227073020496631,46,1.8399036275286221e-14
high,48,2,0.69840000000000002,0.65425851189407991,0.65423470937352801,0.80251352912241913,47,1.0951538745365993e-14
high,48,2,0.69999999999999996,0.65508268353368804,0.65505882352941169,0.80276816608996537,47,1.3541363764983868e-14
high,48,2,0.7016,0.65591687985230884,0.65589294217207339,0.80303457306367698,47,1.6477332762434128e-14
high,48,2,0.70320000000000005,0.65676104484013786,0.6567370371066229,0.80331268238539089,48,1.0018994687754122e-14
high,48,2,0.70479999999999998,0.65761515563346207,0.6575910802440168,0.80360242678028804,48,1.2292442713566807e-14
high,48,2,0.70640000000000003,0.65847915039592453,0.65845504360056262,0.80390373935449233,48,1.5240925301929602e-14
high,48,2,0.70799999999999996,0.65935306736339283,0.65932889929742378,0.80421655359268129,48,1.8639863717127457e-14
high,48,2,0.70960000000000001,0.66023689322744805,0.660212619560131,0.80454080335572054,49,1.1453069090685513e-14
high,48,2,0.71120000000000005,0.6611305154483007,0.66110617671809246,0.8048764228783073,49,1.4129835063456765e-14
high,48,2,0.71279999999999999,0.66203392893643231,0.6620095432041101,0.80522334676663709,49,1.752499221357613e-14
high,48,2,0.71440000000000003,0.66294714159933477,0.66292269155389638,0.80558150999608291,50,1.1149379627141236e-14
high,48,2,0.71599999999999997,0.66387011929616246,0.66384559440559443,0.80595084790889004,50,1.3675970595991314e-14
high,48,2,0.71760000000000002,0.6648028307589533,0.66477822449930135,0.80633129621189137,50,1.6812357596086756e-14
high,48,2,0.71920000000000006,0.66574523983777634,0.66572055467659375,0.80672279097423427,51,1.0755110535005051e-14
high,48,2,0.7208,0.66669730115239689,0.66667255788005564,0.80712526862512568,51,1.3285183136055761e-14
high,48,2,0.72240000000000004,0.6676589938398092,0.66763420715281008,0.80753866595159152,51,1.6623020313185294e-14
high,48,2,0.72399999999999998,0.66863035784034752,0.66860547563805095,0.8079629200962527,52,1.0788486877600377e-14
high,48,2,0.72560000000000002,0.66961132302082604,0.66958633657858146,0.80839796855511792,52,1.3459079718226642e-14
high,48,2,0.72719999999999996,0.67060181956465958,0.67057676331635008,0.80884374917538771,52,1.6773233596644254e-14
high,48,2,0.7288,0.67160182882395447,0.6715767292919943,0.80930020015327853,53,1.1021741487148085e-14
high,48,2,0.73039999999999994,0.6726114002180773,0.67258620804438263,0.80976726003186006,53,1.3724644288998215e-14
high,48,2,0.73199999999999998,0.67363044474993439,0.67360517321016167,0.81024486769890491,53,1.7216582252581651e-14
high,48,2,0.73360000000000003,0.6746589475770407,0.67463359852330407,0.81073296238475812,54,1.1639501579926041e-14
high,48,2,0.73519999999999996,0.67569689674407374,0.67567145781466109,0.81123148366021847,54,1.436993623294288e-14
high,48,2,0.73680000000000001,0.67674425471822452,0.67671872501151553,0.81174037143443345,54,1.8018171364577018e-14
high,48,2,0.73839999999999995,0.67780096308118587,0.67777537413713751,0.8122595659528129,55,1.2459867471687803e-14
high,48,2,0.73999999999999999,0.67886704957303223,0.67884137931034472,0.812789007794953,55,1.5491214252064019e-14
high,48,2,0.74160000000000004,0.67994247721758461,0.67991671474506221,0.81332863787257659,55,1.9483398845568954e-14
high,48,2,0.74319999999999997,0.68102721729039639,0.68100135474988532,0.81387839742748669,56,1.3407748035488294e-14
high,48,2,0.74480000000000002,0.68212121103792522,0.68209527372764789,0.81443822802953503,56,1.6838922404758124e-14
high,48,2,0.74639999999999995,0.68322447376793238,0.68319844617498837,0.8150080715746062,57,1.1850300475233763e-14
high,48,2,0.748,0.68433697061694132,0.68431084668192221,0.81558787028261148,57,1.4978267355118134e-14
high,48,2,0.74960000000000004,0.68545864881464336,0.68543244993141295,0.81617756669549835,57,1.8872440795103769e-14
high,48,2,0.75120000000000009,0.68658951061362361,0.68656323069894931,0.81677710367527645,58,1.3394290628201146e-14
high,48,2,0.75280000000000002,0.68772955007558612,0.68770316385212227,0.81738642440205456,58,1.7027926751502253e-14
high,48,2,0.75439999999999996,0.68887871548411106,0.68885222435020521,0.81800547237208976,59,1.2238983397179635e-14
high,48,2,0.75600000000000001,0.69003696233013556,0.69001038724373576,0.81863419139585214,59,1.5558713280973773e-14
high,48,2,0.75760000000000005,0.69120428849405235,0.69117762767410107,0.81927252559610309,59,1.9711415860200724e-14
high,48,2,0.7592000000000001,0.69238069324936025,0.6923539208731242,0.81992041940598492,60,1.4510835622791659e-14
high,48,2,0.76080000000000003,0.69356611298457782,0.69353924216265317,0.820577817567125,60,1.8380680453621391e-14
high,48,2,0.76239999999999997,0.69476052772277652,0.69473356695415345,0.82124466512775374,61,1.3555389978438912e-14
high,48,2,0.76400000000000001,0.69596392127705042,0.69593687074829924,0.82192090744082968,61,1.7296809987198169e-14
high,48,2,0.76560000000000006,0.69717630725135293,0.69714912913457194,0.82260649016218745,62,1.3011776235526264e-14
high,48,2,0.76719999999999999,0.69839758757521497,0.69837031779085557,0.82330135924868875,62,1.6654786143334452e-14
high,48,2,0.76879999999999993,0.69962778197230369,0.69960041248303939,0.82400546095639138,63,1.2640145549091956e-14
high,48,2,0.77039999999999997,0.70086686254072827,0.70083938906461807,0.82471874183873006,63,1.6236908122256518e-14
high,48,2,0.77200000000000002,0.70211481650072616,0.70208722347629804,0.8254411487447072,64,1.2348402807142026e-14
high,48,2,0.77360000000000007,0.70337159303812102,0.7033438917456023,0.82617262881709774,64,1.5898358489647595e-14
high,48,2,0.7752,0.70463717115940672,0.70460936998648038,0.82691312949066831,65,1.2227824601961508e-14
high,48,2,0.77679999999999993,0.70591154325982053,0.70588363439891932,0.82766259849040336,65,1.5962244652289423e-14
high,48,2,0.77839999999999998,0.70719469133428725,0.70716666126855598,0.82842098382974849,66,1.2469291314617398e-14
high,48,2,0.78000000000000003,0.70848657760945244,0.70845842696629213,0.82918823380886264,66,1.617191131341852e-14
high,48,2,0.78160000000000007,0.7097871725069399,0.70975890794791197,0.82996429701288155,67,1.2796909131215546e-14
high,48,2,0.78320000000000001,0.71109645385520115,0.71106808075370109,0.83074912231019771,67,1.6622408647659008e-14
high,48,2,0.78479999999999994,0.71241441193079225,0.71238592200806794,0.83154265885074408,68,1.3266473888888019e-14
high,48,2,0.78639999999999999,0.71374103107345721,0.71371240841916705,0.83234485606429953,68,1.734354110115939e-14
high,48,2,0.78800000000000003,0.71507625678483444,0.71504751677852352,0.83315566365879423,69,1.4041539294269299e-14
high,48,2,0.78960000000000008,0.71642008889088771,0.71639122396066168,0.83397503161863651,69,1.8420131888728964e-14
high,48,2,0.79120000000000001,0.71777249234236606,0.71774350692273337,0.83480291020304542,70,1.4924099758468062e-14
high,48,2,0.79279999999999995,0.7191334536473738,0.71910434270414991,0.83563924994439553,70,1.9601438071202601e-14
high,48,2,0.7944,0.72050295929266817,0.72047370842621483,0.8364840016465751,71,1.6152709783500129e-14
high,48,2,0.79600000000000004,0.72188094864818342,0.72185158129175953,0.83733711638335129,72,1.3531763551247926e-14
high,48,2,0.79760000000000009,0.72326744908284024,0.72323793858477969,0.83819854549674988,72,1.7885482740678855e-14
high,48,2,0.79920000000000002,0.72466240155188244,0.72463275767007573,0.83906824059544494,73,1.5018296971191399e-14
high,48,2,0.80079999999999996,0.72606578041667402,0.72603601599289203,0.83994615355315716,73,1.9916206478531589e-14
high,48,2,0.8024,0.72747761286859758,0.727447691078562,0.84083223650706695,74,1.6974375942575271e-14
high,48,2,0.80400000000000005,0.72889782320956742,0.72886776053215074,0.8417264418562348,75,1.4570055906704738e-14
high,48,2,0.80560000000000009,0.73032638399387706,0.73029620203810364,0.84262872226003316,75,1.9293557757709803e-14
high,48,2,0.80719999999999992,0.73176333139360616,0.73173299335989372,0.84353903063658986,76,1.6691599742525628e-14
high,48,2,0.80879999999999996,0.73320859968587682,0.73317811233967267,0.84445732016124031,77,1.4671337348406188e-14
high,48,2,0.81040000000000001,0.73466216545427609,0.73463153689792315,0.84538354426499085,77,1.9521578397167984e-14
high,48,2,0.81200000000000006,0.73612404854250613,0.73609324503311246,0.84631765663299341,78,1.7150057759494397e-14
high,48,2,0.81359999999999999,0.73759415637399162,0.73756321482134979,0.84725961120302828,79,1.5385296385954129e-14
high,48,2,0.81519999999999992,0.73907249500801608,0.73904142441604226,0.84820936216399745,80,1.3715416253732883e-14
high,48,2,0.81679999999999997,0.74055910673117187,0.740527852047556,0.84916686395442997,80,1.856502998001299e-14
high,48,2,0.81840000000000002,0.74205389846189929,0.7420224760228773,0.85013207126099533,81,1.6805113170246867e-14
high,48,2,0.82000000000000006,0.74355682107770582,0.74352527472527485,0.85110493901702688,82,1.5270202095059221e-14
high,48,3,0.5,0.36445210627978614,0.36445210627978614,0.59259259259259245,25,1.5887814223363278e-14
high,48,3,0.50160000000000005,0.36387639144408351,0.36387639144408351,0.59071848086228262,25,1.8479575805299408e-14
high,48,3,0.50319999999999998,0.36332450810931949,0.36332450810931949,0.58888847810228773,26,5.465092707861384e-15
high,48,3,0.50480000000000003,0.3627963440924481,0.3627963440924481,0.58710219648866058,26,6.2984112012204675e-15
high,48,3,0.50639999999999996,0.36229177069446322,0.36229177069446322,0.58535925139967415,26,7.3061279914867857e-15
high,48,3,0.50800000000000001,0.36181070178557462,0.36181070178557462,0.58365926138792024,26,8.4877772703805052e-15
high,48,3,0.50960000000000005,0.36135300248558866,0.36135300248558866,0.58200184815266787,26,9.9534550399426426e-15
high,48,3,0.51119999999999999,0.36091857431883673,0.36091857431883673,0.5803866365124859,26,1.1784716401605816e-14
high,48,3,0.51280000000000003,0.36050730997923802,0.36050730997923802,0.57881325437812403,26,1.3530489145065868e-14
high,48,3,0.51439999999999997,0.36011908464138243,0.36011908464138243,0.57728133272564486,26,1.5737260733307984e-14
high,48,3,0.51600000000000001,0.35975380321561673,0.35975380321561673,0.57579050556981692,26,1.8278453968189815e-14
high,48,3,0.51759999999999995,0.35941135439460109,0.35941135439460109,0.57434040993775182,27,5.721663429799482e-15
high,48,3,0.51919999999999999,0.35909162937293526,0.35909162937293526,0.57293068584279017,27,6.6334448936952989e-15
high,48,3,0.52080000000000004,0.35879451363682185,0.35879451363682185,0.57156097625863744,27,7.8037815459126463e-15
high,48,3,0.52239999999999998,0.35851991317145243,0.35851991317145243,0.57023092709373513,27,9.042318627793093e-15
high,48,3,0.52400000000000002,0.35826771433597315,0.35826771433597315,0.56894018716588035,27,1.0647945204103828e-14
high,48,3,0.52559999999999996,0.3580378018145966,0.3580378018145966,0.56768840817707655,27,1.2320009305942538e-14
high,48,3,0.5272,0.35783009179707115,0.35783009179707115,0.56647524468862409,27,1.4580761599562628e-14
high,48,3,0.52880000000000005,0.35764446433265379,0.35764446433265379,0.56530035409644241,27,1.6824083853380966e-14
high,48,3,0.53039999999999998,0.35748081322982572,0.35748081322982572,0.56416339660662185,27,1.956471885523829e-14
high,48,3,0.53200000000000003,0.35733905443902747,0.35733905443902747,0.56306403521120618,28,6.5088869824494278e-15
high,48,3,0.53359999999999996,0.35721906453904767,0.35721906453904767,0.5620019356641982,28,7.5355347265327618e-15
high,48,3,0.53520000000000001,0.35712074558525264,0.35712074558525264,0.56097676645779249,28,8.9001954709879644e-15
high,48,3,0.53679999999999994,0.35704401196234203,0.35704401196234203,0.55998819879882678,28,1.0374232898149373e-14
high,48,3,0.53839999999999999,0.35698872808678744,0.35698872808678744,0.55903590658545355,28,1.206891913252671e-14
high,48,3,0.54000000000000004,0.35695482743273754,0.35695482743273754,0.55811956638402926,28,1.4112761530813154e-14
high,48,3,0.54159999999999997,0.35694218620032181,0.35694218620032181,0.55723885740621637,28,1.6505253469497671e-14
high,48,3,0.54320000000000002,0.35695071524698224,0.35695071524698224,0.55639346148630087,28,1.9168765653442676e-14
high,48,3,0.54479999999999995,0.35698032656268563,0.35698032656268563,0.5555830630587183,29,6.6813570629345238e-15
high,48,3,0.5464,0.35703088626999235,0.35703088626999235,0.55480734913578722,29,7.8607378218925976e-15
high,48,3,0.54800000000000004,0.35710233793351931,0.35710233793351931,0.55406600928565231,29,9.0892845211836117e-15
high,48,3,0.54959999999999998,0.35719455034859182,0.35719455034859182,0.55335873561042759,29,1.0758397774703707e-14
high,48,3,0.55120000000000002,0.35730744955565569,0.35730744955565569,0.55268522272454468,29,1.2552369622518603e-14
high,48,3,0.55279999999999996,0.35744091516745213,0.35744091516745213,0.55204516773330037,29,1.4721028947724662e-14
high,48,3,0.5544,0.35759487785887484,0.35759487785887484,0.55143827021160063,29,1.7219384851747333e-14
high,48,3,0.55600000000000005,0.35776922061166411,0.35776922061166411,0.55086423218290337,30,6.3254062413458774e-15
high,48,3,0.55759999999999998,0.35796386265560032,0.35796386265560032,0.55032275809835263,30,7.358711568933474e-15
high,48,3,0.55920000000000003,0.35817869291237298,0.35817869291237298,0.54981355481610705,30,8.5970456497618503e-15
high,48,3,0.56079999999999997,0.35841362887457573,0.35841362887457573,0.54933633158085804,30,1.01310787723033e-14
high,48,3,0.56240000000000001,0.35866857366486166,0.35866857366486166,0.54889080000353452,30,1.205949617437295e-14
high,48,3,0.56400000000000006,0.35894343656950534,0.35894343656950534,0.54847667404119593,30,1.3896213360472325e-14
high,48,3,0.56559999999999999,0.35923811843224118,0.35923811843224118,0.54809366997711029,30,1.646014633189007e-14
high,48,3,0.56720000000000004,0.35955254043844481,0.35955254043844481,0.54774150640101238,30,1.9290841700288508e-14
high,48,3,0.56879999999999997,0.35988658370059728,0.35988658370059728,0.54741990418954634,31,7.2474834990246675e-15
high,48,3,0.57040000000000002,0.3602401776203496,0.3602401776203496,0.54712858648688312,31,8.6378724264254074e-15
high,48,3,0.57200000000000006,0.36061324075469814,0.36061324075469814,0.54686727868551921,31,1.0080696671212721e-14
high,48,3,0.5736,0.36100563925893708,0.36100563925893708,0.54663570840724907,31,1.1981389097998918e-14
high,48,3,0.57520000000000004,0.36141734536167752,0.36141734536167752,0.54643360548431019,31,1.4012517813800167e-14
high,48,3,0.57679999999999998,0.36184820918859967,0.36184820918859967,0.54626070194070386,31,1.6492922140296929e-14
high,48,3,0.57840000000000003,0.36229817802245667,0.36229817802245667,0.54611673197368182,31,1.9353334863857839e-14
high,48,3,0.57999999999999996,0.3627671567417704,0.3627671567417704,0.54600143193540451,32,7.5851212252326771e-15
high,48,3,0.58160000000000001,0.3632550424572793,0.3632550424572793,0.54591454031476616,32,8.9216396045763127e-15
high,48,3,0.58319999999999994,0.36376177118446662,0.36376177118446662,0.54585579771938275,32,1.0472884974516833e-14
high,48,3,0.58479999999999999,0.36428722785613649,0.36428722785613649,0.54582494685774796,32,1.2514269305834593e-14
high,48,3,0.58640000000000003,0.36483135170161596,0.36483135170161596,0.54582173252154675,32,1.4794759831368733e-14
high,48,3,0.58799999999999997,0.3653940358832472,0.3653940358832472,0.54584590156813306,32,1.7447861265429901e-14
high,48,3,0.58960000000000001,0.36597519802787276,0.36597519802787276,0.54589720290316301,33,7.2115034304294834e-15
high,48,3,0.59119999999999995,0.36657477109513903,0.36657477109513903,0.54597538746338858,33,8.4002178738909502e-15
high,48,3,0.59279999999999999,0.36719264130784984,0.36719264130784984,0.54608020819960568,33,1.0035499530526023e-14
high,48,3,0.59440000000000004,0.36782874480451588,0.36782874480451588,0.54621142005975487,33,1.1810628872744297e-14
high,48,3,0.59599999999999997,0.36848298323405965,0.36848298323405965,0.54636877997217892,33,1.3966170261016717e-14
high,48,3,0.59760000000000002,0.36915528197806213,0.36915528197806213,0.5465520468290278,33,1.6533450089589835e-14
high,48,3,0.59919999999999995,0.36984555912108297,0.36984555912108297,0.54676098146981389,33,1.9505551169644594e-14
high,48,3,0.6008,0.3705537121549628,0.3705537121549628,0.54699534666511784,34,8.3170414070021886e-15
high,48,3,0.60240000000000005,0.37127968827966407,0.37127968827966407,0.54725490710043989,34,9.8855724882056899e-15
high,48,3,0.60399999999999998,0.37202338164132903,0.37202338164132903,0.54753942936019417,34,1.1608183130261586e-14
high,48,3,0.60560000000000003,0.3727847173378363,0.3727847173378363,0.54784868191185299,34,1.3846473832212308e-14
high,48,3,0.60719999999999996,0.37356362377349284,0.37356362377349284,0.54818243509022579,34,1.6402694013225934e-14
high,48,3,0.60880000000000001,0.37435999447998236,0.37435999447998236,0.54854046108188637,34,1.9393636931534205e-14
high,48,3,0.61040000000000005,0.37517377487638426,0.37517377487638426,0.54892253390973622,35,8.5342352155572163e-15
high,48,3,0.61199999999999999,0.37600486827432844,0.37600486827432844,0.5493284294177061,35,1.017931305041828e-14
high,48,3,0.61360000000000003,0.37685320475769662,0.37685320475769662,0.54975792525559741,35,1.2111337509806641e-14
high,48,3,0.61519999999999997,0.37771870105374911,0.37771870105374911,0.55021080086405505,35,1.429221667204754e-14
high,48,3,0.61680000000000001,0.37860126732318877,0.37860126732318877,0.55068683745968028,35,1.7119987562912569e-14
high,48,3,0.61840000000000006,0.37950084794704075,0.37950084794704075,0.55118581802027011,36,7.7392146109939314e-15
high,48,3,0.62,0.38041733881264705,0.38041733881264705,0.55170752727019556,36,9.1298731926420502e-15
high,48,3,0.62160000000000004,0.38135068696694424,0.38135068696694424,0.55225175166590401,36,1.0995424003326179e-14
high,48,3,0.62319999999999998,0.38230079132239397,0.38230079132239397,0.55281827938155537,36,1.3020040241530079e-14
high,48,3,0.62480000000000002,0.38326759199675703,0.38326759199675703,0.55340690029478423,36,1.5600885818105114e-14
high,48,3,0.62640000000000007,0.38425099738415591,0.38425099738415591,0.55401740597258908,36,1.8595182877888513e-14
high,48,3,0.628,0.38525094041505031,0.38525094041505031,0.55464958965734701,37,8.667637889072e-15
high,48,3,0.62960000000000005,0.38626735303078746,0.38626735303078746,0.55530324625295446,37,1.0356158348142021e-14
high,48,3,0.63119999999999998,0.38730013518911421,0.38730013518911421,0.55597817231108704,37,1.2415948723319294e-14
high,48,3,0.63280000000000003,0.38834923136160204,0.38834923136160204,0.55667416601758735,37,1.4813149879709541e-14
high,48,3,0.63439999999999996,0.38941456185319229,0.38941456185319229,0.5573910271789666,37,1.7735163101497796e-14
high,48,3,0.63600000000000001,0.3904960537635388,0.3904960537635388,0.55812855720903198,38,8.5840540148109191e-15
high,48,3,0.63759999999999994,0.39159363000893116,0.39159363000893116,0.5588865591156299,38,1.0191593584969941e-14
high,48,3,0.63919999999999999,0.39270721247550988,0.39270721247550988,0.55966483748750451,38,1.2278868069647519e-14
high,48,3,0.64080000000000004,0.39383672975636974,0.39383672975636974,0.56046319848127724,38,1.4683128776419542e-14
high,48,3,0.64239999999999997,0.39498211720615034,0.39498211720615034,0.56128144980853689,38,1.749504485263652e-14
high,48,3,0.64400000000000002,0.39614328461729764,0.39614328461729764,0.56211940072304611,39,8.8074356562661369e-15
high,48,3,0.64559999999999995,0.39732017724168051,0.39732017724168051,0.56297686200806185,39,1.0412406081461768e-14
high,48,3,0.6472,0.39851272347719552,0.39851272347719552,0.56385364596376264,39,1.2586804266530938e-14
high,48,3,0.64880000000000004,0.39972083023828847,0.39972083023828847,0.5647495663947939,39,1.508902828011133e-14
high,48,3,0.65039999999999998,0.40094444684564823,0.40094444684564823,0.56566443859791593,39,1.8077680600649076e-14
high,48,3,0.65200000000000002,0.40218349324954417,0.40218349324954417,0.56659807934976558,40,9.2483400139899393e-15
high,48,3,0.65359999999999996,0.40343789874302227,0.40343789874302227,0.56755030689472341,40,1.1014648722865368e-14
high,48,3,0.6552,0.40470760125639665,0.40470760125639665,0.56852094093288674,40,1.3324697620125118e-14
high,48,3,0.65680000000000005,0.40599251349277043,0.40599251349277043,0.56950980260815087,40,1.5913573529760584e-14
high,48,3,0.65839999999999999,0.40729258372273419,0.40729258372273419,0.5705167144963913,40,1.9374001701320019e-14
high,48,3,0.66000000000000003,0.4086077282577984,0.4086077282577984,0.57154150059375242,41,1.0149772493203303e-14
