dataset,shard_index,shard_count,d,lambda_ratio,lambda_star,lambda,log2N,N,alpha,radial_order,angular_order,state_bins,gamma,delta,beta,objective,derivative_logdelta,derivative_scaled,neighbor_left,neighbor_right,H_constant,scale_type,theory_scale,collapse_ratio,row_error,steps,evaluations,cgal_version
phase_regimes,3,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,1.600000000000000000e+01,65536,1.035572783470745328e+00,512,128,129,9.911585734580365958e-01,8.841426541963404162e-03,4.263440700652267878e-01,4.319553139707304217e+04,-5.309757398208603263e-04,1.229237661043891288e-08,8.194259753508958966e-03,8.241464485763572156e-03,2.532526407390571221e-01,subcritical,1.848791525618508763e-02,4.782273403706524539e-01,3.708144902248022845e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,2.400000000000000000e+01,16777216,1.023715188980496960e+00,128,32,33,9.993774679818984152e-01,6.225320181015847609e-04,4.437318474870190488e-01,1.109735237308067456e+07,1.238984987139701843e-01,1.116468996825910608e-08,1.059205811470746994e-01,1.116328556090593338e-01,2.503483232895691302e-01,subcritical,1.148849954467790792e-03,5.418740851932880576e-01,4.996003610813204432e-15,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,2.400000000000000000e+01,16777216,1.023715188980496960e+00,256,64,65,9.993778352489183225e-01,6.221647510816774584e-04,4.437673216105698648e-01,1.109735208828117326e+07,-2.045556902885437012e-02,1.843283773113362149e-09,1.087781079113483429e-01,1.087172124534845352e-01,2.503449051735593400e-01,subcritical,1.148842111563602936e-03,5.415580999506499627e-01,1.687538997430237941e-14,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,2.400000000000000000e+01,16777216,1.023715188980496960e+00,512,128,129,9.993778105817202606e-01,6.221894182797393924e-04,4.437649383632866762e-01,1.109735207520237565e+07,6.511341780424118042e-03,5.867473372295773330e-10,1.082359105348587036e-01,1.092534773051738739e-01,2.503444857255129885e-01,subcritical,1.148841149131831505e-03,5.415800250103525171e-01,2.686739719592878828e-14,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,3.200000000000000000e+01,4294967296,1.017786391735372664e+00,128,32,33,9.999580650316597374e-01,4.193496834026255726e-05,4.544214596114632410e-01,2.846439908078783989e+09,1.184940338134765625e-01,4.162885486433984704e-11,1.545144557952880859e+00,1.555977344512939453e+00,2.488949761442836861e-01,subcritical,7.159439945285865452e-05,5.857297311066160805e-01,9.547918011776346248e-15,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,3.200000000000000000e+01,4294967296,1.017786391735372664e+00,256,64,65,9.999580982202675994e-01,4.190177973240061249e-05,4.544571547597562322e-01,2.846439777142994881e+09,-2.136588096618652344e+00,7.506177062924447382e-10,1.589684486389160156e+00,1.510868549346923828e+00,2.488914817144882163e-01,subcritical,7.159389686641708767e-05,5.852702753501841659e-01,1.953992523340275511e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,3.200000000000000000e+01,4294967296,1.017786391735372664e+00,512,128,129,9.999581106316088874e-01,4.188936839111256916e-05,4.544705107205729289e-01,2.846439760282210827e+09,-1.312851905822753906e+00,4.612259581747097731e-10,1.571456432342529297e+00,1.526239395141601562e+00,2.488910507922942883e-01,subcritical,7.159383488877877483e-05,5.850974243269384534e-01,6.972200594645983074e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,9.749999999999999778e-01,4.152787295564890901e-01,4.048967613175768476e-01,1.600000000000000000e+01,65536,1.036508909351554486e+00,128,32,33,9.908350947221856719e-01,9.164905277814328066e-03,4.231040196579994861e-01,4.318051553116004652e+04,-8.018494554562494159e-03,1.856970546999645050e-07,8.296948501083534211e-03,8.048909257922787219e-03,2.534859604063434135e-01,subcritical,2.619191417081202095e-02,3.499135350721176985e-01,3.774758283725532237e-15,65536,30,6.1.1-I-900
phase_regimes,3,4,2,9.749999999999999778e-01,4.152787295564890901e-01,4.048967613175768476e-01,1.600000000000000000e+01,65536,1.036508909351554486e+00,256,64,65,9.908326756509064914e-01,9.167324349093508573e-03,4.230802228924852026e-01,4.318051300643538707e+04,1.077987690223380923e-03,2.496468001810732386e-08,8.116303550195880234e-03,8.232181811763439327e-03,2.534827016821716850e-01,subcritical,2.619174581336533580e-02,3.500081443374244983e-01,2.398081733190338127e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,9.749999999999999778e-01,4.152787295564890901e-01,4.048967613175768476e-01,1.600000000000000000e+01,65536,1.036508909351554486e+00,512,128,129,9.908330390968259627e-01,9.166960903174037334e-03,4.230837977634066549e-01,4.318051277924981696e+04,-5.107631295686587691e-04,1.182855637170903384e-08,8.147886037477292120e-03,8.200204625609330833e-03,2.534823060148501117e-01,subcritical,2.619172537169044482e-02,3.499945411416930385e-01,1.454392162258955068e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,9.749999999999999778e-01,4.152787295564890901e-01,4.048967613175768476e-01,2.400000000000000000e+01,16777216,1.024339272901036324e+00,128,32,33,9.993448383305789662e-01,6.551616694210338210e-04,4.406608927389872310e-01,1.109503199463902414e+07,-2.740882337093353271e-03,2.470369024999397833e-10,1.066199094057083130e-01,1.073264125734567642e-01,2.505013319998877219e-01,subcritical,1.627328838404735545e-03,4.025994340905839075e-01,5.884182030513329664e-15,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,9.749999999999999778e-01,4.152787295564890901e-01,4.048967613175768476e-01,2.400000000000000000e+01,16777216,1.024339272901036324e+00,256,64,65,9.993450112144780517e-01,6.549887855219482802e-04,4.406767572493294760e-01,1.109503171946291998e+07,3.275042399764060974e-02,2.951809857396781716e-09,1.058971378952264786e-01,1.080220844596624374e-01,2.504979218256789264e-01,subcritical,1.627317761629860395e-03,4.024959359295237626e-01,1.199040866595169064e-14,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,9.749999999999999778e-01,4.152787295564890901e-01,4.048967613175768476e-01,2.400000000000000000e+01,16777216,1.024339272901036324e+00,512,128,129,9.993450371820332689e-01,6.549628179667310590e-04,4.406791404966087788e-01,1.109503170661241934e+07,1.547718420624732971e-02,1.394965297577584560e-09,1.062342226505279541e-01,1.076698116958141327e-01,2.504975035679548045e-01,subcritical,1.627316403058694455e-03,4.024803146675512977e-01,1.443289932012703503e-13,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,9.749999999999999778e-01,4.152787295564890901e-01,4.048967613175768476e-01,3.200000000000000000e+01,4294967296,1.018254454675777243e+00,128,32,33,9.999553153745616152e-01,4.468462543838480627e-05,4.515581857260747567e-01,2.845997964580554485e+09,-4.033088684082031250e+00,1.417108773187907532e-09,1.577736854553222656e+00,1.438580036163330078e+00,2.490096986534439394e-01,subcritical,1.014047852664545026e-04,4.406559840442443865e-01,8.437694987151189707e-15,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,9.749999999999999778e-01,4.152787295564890901e-01,4.048967613175768476e-01,3.200000000000000000e+01,4294967296,1.018254454675777243e+00,256,64,65,9.999553271659294973e-01,4.467283407050270938e-05,4.515700841088182149e-01,2.845997834226371288e+09,-1.181602478027343750e+00,4.151803855284869508e-10,1.532940387725830078e+00,1.484317779541015625e+00,2.490062103060045606e-01,subcritical,1.014040749801407555e-04,4.405427896191702053e-01,1.931788062847772380e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,9.749999999999999778e-01,4.152787295564890901e-01,4.048967613175768476e-01,3.200000000000000000e+01,4294967296,1.018254454675777243e+00,512,128,129,9.999553289370197717e-01,4.467106298022827104e-05,4.515718715442506581e-01,2.845997817615451336e+09,1.628398895263671875e+00,5.721715193120009511e-10,1.474289894104003906e+00,1.545506954193115234e+00,2.490057802997702463e-01,subcritical,1.014039874232818298e-04,4.405257043173435028e-01,6.927791673660976812e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.600000000000000000e+01,65536,1.037445035232363422e+00,128,32,33,9.904828794132312098e-01,9.517120586768790247e-03,4.197036958606119028e-01,4.316545762523633312e+04,9.322538971900939941e-03,2.159722028859157447e-07,7.918692186649423093e-03,8.369003633561078459e-03,2.537156235707206386e-01,critical,9.839733879852700926e-03,9.672132095214002190e-01,5.995204332975845318e-15,65536,30,6.1.1-I-900
phase_regimes,3,4,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.600000000000000000e+01,65536,1.037445035232363422e+00,256,64,65,9.904853907886549402e-01,9.514609211345059769e-03,4.197274926261259642e-01,4.316545503277856187e+04,-3.133907739538699389e-03,7.260221714699643717e-08,8.166177212842740119e-03,8.118197460134979337e-03,2.537123762313619468e-01,critical,9.839691887315461793e-03,9.669621081947218366e-01,4.418687638008123031e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,1.600000000000000000e+01,65536,1.037445035232363422e+00,512,128,129,9.904850135593932237e-01,9.514986440606776341e-03,4.197239177552039568e-01,4.316545480633414263e+04,-1.484446329413913190e-03,3.438968351136390876e-08,8.133439238008577377e-03,8.151444424584042281e-03,2.537119822536818003e-01,critical,9.839686792625153278e-03,9.670009463856370502e-01,1.798561299892753595e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.400000000000000000e+01,16777216,1.024963356821575688e+00,128,32,33,9.993083073940322025e-01,6.916926059677974692e-04,4.373992227132215138e-01,1.109271120774072967e+07,-7.482152432203292847e-02,6.745107027560663285e-09,1.064560096710920334e-01,1.043468136340379715e-01,2.506543454614779676e-01,critical,7.018589461861931720e-04,9.855151234109955638e-01,7.105427357601001859e-15,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.400000000000000000e+01,16777216,1.024963356821575688e+00,256,64,65,9.993084899177058222e-01,6.915100822941777636e-04,4.374150872235676446e-01,1.109271094264608622e+07,-3.776792436838150024e-02,3.404751513282670562e-09,1.056991536170244217e-01,1.050691548734903336e-01,2.506509432119079506e-01,critical,7.018556413160640913e-04,9.852597052543637934e-01,1.287858708565181587e-14,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,2.400000000000000000e+01,16777216,1.024963356821575688e+00,512,128,129,9.993084625011475763e-01,6.915374988524236599e-04,4.374127039762879532e-01,1.109271092995538563e+07,-1.442898064851760864e-02,1.300762342012606784e-09,1.052291188389062881e-01,1.055330950766801834e-01,2.506505261417271702e-01,critical,7.018552361815706469e-04,9.852993369611653396e-01,2.198241588757809950e-14,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.200000000000000000e+01,4294967296,1.018722517616181822e+00,128,32,33,9.999520426965794462e-01,4.795730342055382067e-05,4.483715604484231343e-01,2.845556126913171768e+09,4.919052124023437500e+00,1.728678650018255519e-09,1.362463474273681641e+00,1.579936027526855469e+00,2.491244237958578078e-01,critical,4.838396708000321662e-05,9.911817140015843908e-01,5.440092820663267048e-15,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.200000000000000000e+01,4294967296,1.018722517616181822e+00,256,64,65,9.999520962809719249e-01,4.790371902807510907e-05,4.484219628065551078e-01,2.845555997181132317e+09,1.522421836853027344e+00,5.350173527989505417e-10,1.437557220458984375e+00,1.508829593658447266e+00,2.491209415205816735e-01,critical,4.838372659938639208e-05,9.900791525364363022e-01,2.708944180085381959e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,1.000000000000000000e+00,4.152787295564890901e-01,4.152787295564890901e-01,3.200000000000000000e+01,4294967296,1.018722517616181822e+00,512,128,129,9.999521242069289162e-01,4.787579307108380533e-05,4.484482527718632872e-01,2.845555980852564335e+09,6.355047225952148438e-01,2.233323564433301464e-10,1.452084541320800781e+00,1.493188381195068359e+00,2.491205124291802075e-01,critical,4.838369696685847465e-05,9.895025819105437437e-01,1.565414464721470722e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,1.024999999999999911e+00,4.152787295564890901e-01,4.256606977954012772e-01,1.600000000000000000e+01,65536,1.038381161113172579e+00,128,32,33,9.901131220269308031e-01,9.886877973069196912e-03,4.162668286565598397e-01,4.315035727053606388e+04,-3.261638994445092976e-03,7.558776336417973995e-08,8.148360015184152871e-03,8.100250932329799980e-03,2.539452977655687893e-01,supercritical,4.140386786655846606e-03,2.387911681327420155e+00,1.032507412901395583e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,1.024999999999999911e+00,4.152787295564890901e-01,4.256606977954012772e-01,1.600000000000000000e+01,65536,1.038381161113172579e+00,256,64,65,9.901125060376471110e-01,9.887493962352889021e-03,4.162612110022544942e-01,4.315035460873913689e+04,-2.458724338794127107e-03,5.698039705787649952e-08,8.132606861181557178e-03,8.116629032883793116e-03,2.539420617737277452e-01,supercritical,4.140386786655846606e-03,2.388060457109836499e+00,1.021405182655144017e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,1.024999999999999911e+00,4.152787295564890901e-01,4.256606977954012772e-01,1.600000000000000000e+01,65536,1.038381161113172579e+00,512,128,129,9.901121140244845131e-01,9.887885975515486869e-03,4.162576361313323203e-01,4.315035438334216451e+04,-8.085407898761332035e-04,1.873775549311047414e-08,8.099869832221884280e-03,8.149908586347009987e-03,2.539416694779562111e-01,supercritical,4.140386786655846606e-03,2.388155137433873421e+00,6.672440377997190808e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,1.024999999999999911e+00,4.152787295564890901e-01,4.256606977954012772e-01,2.400000000000000000e+01,16777216,1.025587440742115053e+00,128,32,33,9.992669895227781485e-01,7.330104772218515308e-04,4.339116066669255756e-01,1.109038985570557974e+07,9.381771087646484375e-02,8.459369967792361640e-09,1.017860472202301025e-01,1.064969282597303391e-01,2.508073636817649832e-01,supercritical,2.768893195376080684e-04,2.647304989755271176e+00,7.216449660063517513e-15,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,1.024999999999999911e+00,4.152787295564890901e-01,4.256606977954012772e-01,2.400000000000000000e+01,16777216,1.025587440742115053e+00,256,64,65,9.992673306798023347e-01,7.326693201976652858e-04,4.339395905847359125e-01,1.109038960116863064e+07,2.629961818456649780e-02,2.371388123442951031e-09,1.031019650399684906e-01,1.051085218787193298e-01,2.508039693391280744e-01,supercritical,2.768893195376080684e-04,2.646072883638805884e+00,4.751754545395669993e-14,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,1.024999999999999911e+00,4.152787295564890901e-01,4.256606977954012772e-01,2.400000000000000000e+01,16777216,1.025587440742115053e+00,512,128,129,9.992673597270645969e-01,7.326402729354031251e-04,4.339419738320156594e-01,1.109038958855662122e+07,6.549526005983352661e-03,5.905586953177316056e-10,1.034890711307525635e-01,1.047055535018444061e-01,2.508035534531081745e-01,supercritical,2.768893195376080684e-04,2.645967977959125861e+00,1.573186025893846818e-13,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,1.024999999999999911e+00,4.152787295564890901e-01,4.256606977954012772e-01,3.200000000000000000e+01,4294967296,1.019190580556586179e+00,128,32,33,9.999483169392652249e-01,5.168306073477513252e-05,4.449984051153262343e-01,2.845114389977092266e+09,-8.949041366577148438e-01,3.145406524990090817e-10,1.453968048095703125e+00,1.428020477294921875e+00,2.492391515744833974e-01,supercritical,1.851668504571487713e-05,2.791161625700146587e+00,1.032507412901395583e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,1.024999999999999911e+00,4.152787295564890901e-01,4.256606977954012772e-01,3.200000000000000000e+01,4294967296,1.019190580556586179e+00,256,64,65,9.999483409935451261e-01,5.165900645487386811e-05,4.450193930536703313e-01,2.845114260927404404e+09,9.752511978149414062e-01,3.427810303467548022e-10,1.420582294464111328e+00,1.460869312286376953e+00,2.492356753616050691e-01,supercritical,1.851668504571487713e-05,2.789862565968781460e+00,1.809663530139005161e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,1.024999999999999911e+00,4.152787295564890901e-01,4.256606977954012772e-01,3.200000000000000000e+01,4294967296,1.019190580556586179e+00,512,128,129,9.999483843548607753e-01,5.161564513922467512e-05,4.450572515442122179e-01,2.845114244915355206e+09,-1.503944396972656250e+00,5.286059776546512563e-10,1.468267917633056641e+00,1.414925098419189453e+00,2.492352471828335470e-01,supercritical,1.851668504571487713e-05,2.787520823073541543e+00,4.596323321948148077e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,1.050000000000000044e+00,4.152787295564890901e-01,4.360426660343135752e-01,1.600000000000000000e+01,65536,1.039317286993981737e+00,128,32,33,9.897133335784986663e-01,1.028666642150133370e-02,4.126925414357146549e-01,4.313521118019229471e+04,-2.656051947269588709e-04,6.157503057477202394e-09,8.083919259661342949e-03,8.161052748619113117e-03,2.541749830150727418e-01,supercritical,4.709558975914418695e-03,2.184210129676537715e+00,6.772360450213454897e-15,65536,30,6.1.1-I-900
phase_regimes,3,4,2,1.050000000000000044e+00,4.152787295564890901e-01,4.360426660343135752e-01,1.600000000000000000e+01,65536,1.039317286993981737e+00,256,64,65,9.897126926809071135e-01,1.028730731909288654e-02,4.126869237814089764e-01,4.313520844575687806e+04,5.232031980995088816e-04,1.212937683510777854e-08,8.068481467489618808e-03,8.177186791726853698e-03,2.541717583333191754e-01,supercritical,4.709558975914418695e-03,2.184346214094384564e+00,8.770761894538736669e-15,65536,30,6.1.1-I-900
phase_regimes,3,4,2,1.050000000000000044e+00,4.152787295564890901e-01,4.360426660343135752e-01,1.600000000000000000e+01,65536,1.039317286993981737e+00,512,128,129,9.897131005294489414e-01,1.028689947055105858e-02,4.126904986523312058e-01,4.313520822168575251e+04,-1.041949872160330415e-03,2.415543856437214427e-08,8.099554070213343948e-03,8.145642997988034040e-03,2.541713677125651549e-01,supercritical,4.709558975914418695e-03,2.184259613938422273e+00,1.225686219186172821e-13,65536,30,6.1.1-I-900
phase_regimes,3,4,2,1.050000000000000044e+00,4.152787295564890901e-01,4.360426660343135752e-01,2.400000000000000000e+01,16777216,1.026211524662654417e+00,128,32,33,9.992208855231174969e-01,7.791144768825031264e-04,4.302448773981975005e-01,1.108806775878795609e+07,-1.581432297825813293e-02,1.426246964059570851e-09,1.029834803193807602e-01,1.033928375691175461e-01,2.509603866678778439e-01,supercritical,3.359047925188677394e-04,2.319450315192333356e+00,4.884981308350688778e-15,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,1.050000000000000044e+00,4.152787295564890901e-01,4.360426660343135752e-01,2.400000000000000000e+01,16777216,1.026211524662654417e+00,256,64,65,9.992210911156527153e-01,7.789088843472846690e-04,4.302607419085393570e-01,1.108806751527151838e+07,2.068048343062400818e-02,1.865111607783856084e-09,1.022293716669082642e-01,1.040940135717391968e-01,2.509570002151776946e-01,supercritical,3.359047925188677394e-04,2.318838259217553155e+00,8.770761894538736669e-15,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,1.050000000000000044e+00,4.152787295564890901e-01,4.360426660343135752e-01,2.400000000000000000e+01,16777216,1.026211524662654417e+00,512,128,129,9.992211219961195656e-01,7.788780038804343775e-04,4.302631251558204917e-01,1.108806750264303572e+07,-5.266629159450531006e-04,4.749817006611059550e-11,1.026450470089912415e-01,1.036620028316974640e-01,2.509565855113684019e-01,supercritical,3.359047925188677394e-04,2.318746327016709241e+00,1.598721155460225418e-14,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,1.050000000000000044e+00,4.152787295564890901e-01,4.360426660343135752e-01,3.200000000000000000e+01,4294967296,1.019658643496990758e+00,128,32,33,9.999438435678403847e-01,5.615643215961529933e-05,4.412559123752618495e-01,2.844672747543802261e+09,2.050638198852539062e+00,7.208696327629030004e-10,1.364245414733886719e+00,1.472065448760986328e+00,2.493538819924599192e-01,supercritical,2.395762175345421082e-05,2.343990264873376361e+00,3.441691376337985275e-15,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,1.050000000000000044e+00,4.152787295564890901e-01,4.360426660343135752e-01,3.200000000000000000e+01,4294967296,1.019658643496990758e+00,256,64,65,9.999438950030645756e-01,5.610499693542436717e-05,4.412972251778078947e-01,2.844672619240499496e+09,1.504778861999511719e+00,5.289813850007363296e-10,1.384189128875732422e+00,1.450392723083496094e+00,2.493504118322906471e-01,supercritical,2.395762175345421082e-05,2.341843339576690219e+00,7.327471962526033167e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,1.050000000000000044e+00,4.152787295564890901e-01,4.360426660343135752e-01,3.200000000000000000e+01,4294967296,1.019658643496990758e+00,512,128,129,9.999439465410696615e-01,5.605345893033852889e-05,4.413386585393263561e-01,2.844672603589751244e+09,-1.065850257873535156e+00,3.746829271419553425e-10,1.433776378631591797e+00,1.400822639465332031e+00,2.493499845645967550e-01,supercritical,2.395762175345421082e-05,2.339692124167405574e+00,2.353672812205331866e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,1.074999999999999956e+00,4.152787295564890901e-01,4.464246342732257622e-01,1.600000000000000000e+01,65536,1.040253412874790673e+00,128,32,33,9.892880004781170467e-01,1.071199952188295335e-02,4.090392742745498911e-01,4.312001587260271481e+04,-7.668910257052630186e-03,1.778503579337791191e-07,8.242619318480137736e-03,8.029399628867395222e-03,2.544046793433834552e-01,supercritical,5.324976312306569856e-03,2.011652051320194090e+00,4.884981308350688778e-15,65536,30,6.1.1-I-900
phase_regimes,3,4,2,1.074999999999999956e+00,4.152787295564890901e-01,4.464246342732257622e-01,1.600000000000000000e+01,65536,1.040253412874790673e+00,256,64,65,9.892851730522354003e-01,1.071482694776459965e-02,4.090154775090361072e-01,4.312001306237814424e+04,1.317472197115421295e-03,3.055361312645113586e-08,8.064697118243202567e-03,8.211000196752138436e-03,2.544014659343923346e-01,supercritical,5.324976312306569856e-03,2.012183025678730086e+00,7.882583474838611437e-15,65536,30,6.1.1-I-900
phase_regimes,3,4,2,1.074999999999999956e+00,4.152787295564890901e-01,4.464246342732257622e-01,1.600000000000000000e+01,65536,1.040253412874790673e+00,512,128,129,9.892855978501353675e-01,1.071440214986463246e-02,4.090190523799574485e-01,4.312001283978204447e+04,-2.464694262016564608e-04,5.715894081883632711e-09,8.095714212686289102e-03,8.179448646842502058e-03,2.544010769822132589e-01,supercritical,5.324976312306569856e-03,2.012103251070346044e+00,4.485301019485632423e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,1.074999999999999956e+00,4.152787295564890901e-01,4.464246342732257622e-01,2.400000000000000000e+01,16777216,1.026835608583193782e+00,128,32,33,9.991685440019015818e-01,8.314559980984181919e-04,4.263363526503118339e-01,1.108574471102388948e+07,4.112534224987030029e-02,3.709750072899876890e-09,1.012902706861495972e-01,1.040697805583477020e-01,2.511134144270029678e-01,supercritical,4.038530511610127337e-04,2.058808261341880552e+00,8.437694987151189707e-15,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,1.074999999999999956e+00,4.152787295564890901e-01,4.464246342732257622e-01,2.400000000000000000e+01,16777216,1.026835608583193782e+00,256,64,65,9.991689309773444938e-01,8.310690226555061955e-04,4.263643365681250019e-01,1.108574447891878895e+07,-2.858182415366172791e-02,2.578250311290718359e-09,1.026371587067842484e-01,1.026244629174470901e-01,2.511100358468842386e-01,supercritical,4.038530511610127337e-04,2.057850052800928697e+00,2.509104035652853781e-14,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,1.074999999999999956e+00,4.152787295564890901e-01,4.464246342732257622e-01,2.400000000000000000e+01,16777216,1.026835608583193782e+00,512,128,129,9.991688980276408616e-01,8.311019723591384079e-04,4.263619533208449219e-01,1.108574446616307646e+07,-1.068599522113800049e-02,9.639402435943542402e-10,1.022768039256334305e-01,1.029813978821039200e-01,2.511096223207592293e-01,supercritical,4.038530511610127337e-04,2.057931641149803426e+00,1.509903313490212895e-14,16777216,30,6.1.1-I-900
phase_regimes,3,4,2,1.074999999999999956e+00,4.152787295564890901e-01,4.464246342732257622e-01,3.200000000000000000e+01,4294967296,1.020126706437395336e+00,128,32,33,9.999385620332226221e-01,6.143796677737789480e-05,4.372034375627947833e-01,2.844231191947494984e+09,3.867149353027343750e-01,1.359646629281017957e-10,1.386319637298583984e+00,1.420754432678222656e+00,2.494686150527449797e-01,supercritical,3.062812406687146025e-05,2.005933064762249973e+00,2.120525977034048992e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,1.074999999999999956e+00,4.152787295564890901e-01,4.464246342732257622e-01,3.200000000000000000e+01,4294967296,1.020126706437395336e+00,256,64,65,9.999386306800374102e-01,6.136931996258976341e-05,4.372538399209383031e-01,2.844231064476480484e+09,-1.430869102478027344e+00,5.030776579122267421e-10,1.422180652618408203e+00,1.383274555206298828e+00,2.494651509351961394e-01,supercritical,3.062812406687146025e-05,2.003691764751898141e+00,3.530509218307997799e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,1.074999999999999956e+00,4.152787295564890901e-01,4.464246342732257622e-01,3.200000000000000000e+01,4294967296,1.020126706437395336e+00,512,128,129,9.999386537222139104e-01,6.134627778608958693e-05,4.372707707526585219e-01,2.844231049238251209e+09,3.793239593505859375e-01,1.333660848165543291e-10,1.390002250671386719e+00,1.416720867156982422e+00,2.494647245765711230e-01,supercritical,3.062812406687146025e-05,2.002939443896404104e+00,8.315570454442422488e-14,4294967296,30,6.1.1-I-900
phase_regimes,3,4,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,1.600000000000000000e+01,65536,1.041189538755599830e+00,128,32,33,9.888257386051758635e-01,1.117426139482413650e-02,4.052297947258500233e-01,4.310476767688925611e+04,1.029141094477381557e-02,2.387534256516033620e-07,7.917182578239589930e-03,8.428769629972521216e-03,2.546343867748728784e-01,supercritical,5.987294720210241047e-03,1.866328937692874668e+00,1.376676550535194110e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,1.600000000000000000e+01,65536,1.041189538755599830e+00,256,64,65,9.888286872665056348e-01,1.117131273349436515e-02,4.052535914913638071e-01,4.310476478895366017e+04,-2.244401912321336567e-03,5.206853403121929014e-08,8.165918872691690922e-03,8.176019051461480558e-03,2.546311846020306024e-01,supercritical,5.987294720210241047e-03,1.865836451274957453e+00,1.321165399303936283e-14,65536,30,6.1.1-I-900
phase_regimes,3,4,2,1.100000000000000089e+00,4.152787295564890901e-01,4.568066025121380602e-01,1.600000000000000000e+01,65536,1.041189538755599830e+00,512,128,129,9.888282443533011890e-01,1.117175564669881105e-02,4.052500166204417997e-01,4.310476456801174936e+04,-5.726578820031136274e-04,1.328525715758312658e-08,8.132795563142281026e-03,8.209773004637099802e-03,2.546307973114960710e-01,supercritical,5.987294720210241047e-03,1.865910426788965459e+00,3.652633751016765018e-14,65536,30,6.1.1-I-900
