dataset,shard_index,shard_count,d,lambda_ratio,lambda_star,lambda,log2N,N,alpha,radial_order,angular_order,state_bins,gamma,delta,beta,objective,derivative_logdelta,derivative_scaled,neighbor_left,neighbor_right,H_constant,scale_type,theory_scale,collapse_ratio,row_error,steps,evaluations,cgal_version
phase_regimes,0,4,2,5.999999999999999778e-01,4.152787295564890901e-01,2.491672377338934319e-01,1.800000000000000000e+01,262144,1.019970685457260551e+00,512,128,129,9.970240630365463375e-01,2.975936963453662543e-03,4.662466842877689421e-01,1.736814621182179253e+05,-9.215946192853152752e-04,5.306234805059524732e-09,1.867918379139155149e-02,1.869428332429379225e-02,2.494264776134705597e-01,subcritical,3.184603351079017680e-03,9.344764905950833089e-01,5.084821452783216955e-14,262144,30,6.1.1-I-900
phase_regimes,0,4,2,5.999999999999999778e-01,4.152787295564890901e-01,2.491672377338934319e-01,2.600000000000000000e+01,67108864,1.013825859162718723e+00,128,32,33,9.998106791983921715e-01,1.893208016078284928e-04,4.756492093768194818e-01,4.453521046324810386e+07,-2.230294048786163330e-01,5.007934229089754032e-09,2.871240004897117615e-01,2.787631526589393616e-01,2.479243522013127310e-01,subcritical,1.984374702411564092e-04,9.540577259816472866e-01,5.662137425588298356e-15,67108864,30,6.1.1-I-900
phase_regimes,0,4,2,5.999999999999999778e-01,4.152787295564890901e-01,2.491672377338934319e-01,2.600000000000000000e+01,67108864,1.013825859162718723e+00,256,64,65,9.998106909930476460e-01,1.893090069523539754e-04,4.756526663948483225e-01,4.453520861808740348e+07,4.907511174678802490e-02,1.101939639884313901e-09,2.817435711622238159e-01,2.842784151434898376e-01,2.479208059091752570e-01,subcritical,1.984360510184161853e-04,9.540051113735620314e-01,7.127631818093504990e-14,67108864,30,6.1.1-I-900
phase_regimes,0,4,2,5.999999999999999778e-01,4.152787295564890901e-01,2.491672377338934319e-01,2.600000000000000000e+01,67108864,1.013825859162718723e+00,512,128,129,9.998107227840000721e-01,1.892772159999278614e-04,4.756619854079265353e-01,4.453520847578632832e+07,-7.831864058971405029e-02,1.758578061497021735e-09,2.842907011508941650e-01,2.817120924592018127e-01,2.479203671571057477e-01,subcritical,1.984358754295496863e-04,9.538457478528200584e-01,5.484501741648273310e-14,67108864,30,6.1.1-I-900
phase_regimes,0,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,1.000000000000000000e+01,1024,1.041938439460247112e+00,128,32,33,9.520131449335920149e-01,4.798685506640798515e-02,4.381216924100725385e-01,6.771923439115430483e+02,2.253315756206575315e-04,3.327438321572209395e-07,1.363030559105027351e-03,1.381328085358290991e-03,2.548181607304148000e-01,subcritical,5.978198478338637989e-02,8.026975892534049528e-01,9.436895709313830594e-15,1024,30,6.1.1-I-900
phase_regimes,0,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,1.000000000000000000e+01,1024,1.041938439460247112e+00,256,64,65,9.520161345069453329e-01,4.798386549305466708e-02,4.381306806569617018e-01,6.771922365938900157e+02,-1.850279147674882552e-04,2.732280507203287687e-07,1.371173239704148727e-03,1.373053498014087381e-03,2.548149675196105801e-01,subcritical,5.978161020828307720e-02,8.026526104913486170e-01,1.165734175856414367e-14,1024,30,6.1.1-I-900
phase_regimes,0,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,1.000000000000000000e+01,1024,1.041938439460247112e+00,512,128,129,9.520142320727252860e-01,4.798576792727471396e-02,4.381249608634866233e-01,6.771922273750994918e+02,8.795529993221862242e-05,1.298823234772596338e-07,1.365738958156725857e-03,1.378539704091963358e-03,2.548145815536192460e-01,subcritical,5.978156493292619694e-02,8.026850414691193425e-01,1.409983241273948806e-14,1024,30,6.1.1-I-900
phase_regimes,0,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,1.800000000000000000e+01,262144,1.023299133033470643e+00,128,32,33,9.967016533510989484e-01,3.298346648901051559e-03,4.580022918820321753e-01,1.734798748856949678e+05,-7.223366992548108101e-03,4.163806895357486946e-08,1.773307754774577916e-02,1.751032663742080331e-02,2.502463201189962794e-01,subcritical,3.702704114068162272e-03,8.907940108876690744e-01,8.548717289613705361e-15,262144,30,6.1.1-I-900
phase_regimes,0,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,1.800000000000000000e+01,262144,1.023299133033470643e+00,256,64,65,9.967014478518305687e-01,3.298552148169431320e-03,4.579972984115375234e-01,1.734798713143741188e+05,-3.814238880295306444e-03,2.198663655556486359e-08,1.766373767168261111e-02,1.757736346917226911e-02,2.502428966989486692e-01,subcritical,3.702678787112622955e-03,8.908556042317857804e-01,2.509104035652853781e-14,262144,30,6.1.1-I-900
phase_regimes,0,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,1.800000000000000000e+01,262144,1.023299133033470643e+00,512,128,129,9.967013170729027705e-01,3.298682927097229545e-03,4.579941207484970467e-01,1.734798707059129956e+05,-5.539477569982409477e-04,3.193152927450042368e-09,1.759869989473372698e-02,1.764275043387897313e-02,2.502424764545982394e-01,subcritical,3.702675678072335150e-03,8.908916723742248411e-01,1.842970220877759857e-14,262144,30,6.1.1-I-900
phase_regimes,0,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,2.600000000000000000e+01,67108864,1.016130169023171881e+00,128,32,33,9.997876917234223004e-01,2.123082765776995728e-04,4.692904525197547638e-01,4.450101832787694037e+07,4.417076706886291504e-02,9.925787932181510183e-10,2.599543929100036621e-01,2.624778971076011658e-01,2.484890560561461847e-01,subcritical,2.306050476366447021e-04,9.206575430743622057e-01,6.439293542825907934e-15,67108864,30,6.1.1-I-900
phase_regimes,0,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,2.600000000000000000e+01,67108864,1.016130169023171881e+00,256,64,65,9.997877477472777441e-01,2.122522527222558963e-04,4.693050966831464055e-01,4.450101654615228623e+07,9.246915578842163086e-02,2.077911089795472159e-09,2.590558752417564392e-01,2.634870707988739014e-01,2.484855400253391522e-01,subcritical,2.306034161416146717e-04,9.204211120268520618e-01,3.796962744218035368e-14,67108864,30,6.1.1-I-900
phase_regimes,0,4,2,6.999999999999999556e-01,4.152787295564890901e-01,2.906951106895423464e-01,2.600000000000000000e+01,67108864,1.016130169023171881e+00,512,128,129,9.997877833911246181e-01,2.122166088753818514e-04,4.693144156962067992e-01,4.450101641773115844e+07,-2.069957554340362549e-02,4.651483765920457707e-10,2.613067775964736938e-01,2.612064033746719360e-01,2.484851058452251515e-01,subcritical,2.306032146742350544e-04,9.202673482898869883e-01,3.708144902248022845e-14,67108864,30,6.1.1-I-900
phase_regimes,0,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,1.000000000000000000e+01,1024,1.047929645097425366e+00,128,32,33,9.480377983118359886e-01,5.196220168816401141e-02,4.266393629325688219e-01,6.752008949912237767e+02,2.059558426026342204e-04,3.050289834187960011e-07,1.354731888682181307e-03,1.374304646219570714e-03,2.562886102367482599e-01,subcritical,7.381410242810008959e-02,7.039603541718697510e-01,3.552713678800500929e-15,1024,30,6.1.1-I-900
phase_regimes,0,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,1.000000000000000000e+01,1024,1.047929645097425366e+00,256,64,65,9.480410355486446061e-01,5.195896445135539388e-02,4.266483511794583183e-01,6.752007896999826926e+02,-2.108998842231812887e-04,3.123513589444883401e-07,1.362994910209636146e-03,1.365891937552987656e-03,2.562854878783576429e-01,subcritical,7.381365278895338222e-02,7.039207854936470055e-01,4.662936703425657470e-15,1024,30,6.1.1-I-900
phase_regimes,0,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,1.000000000000000000e+01,1024,1.047929645097425366e+00,512,128,129,9.480389755121928497e-01,5.196102448780715033e-02,4.266426313859830732e-01,6.752007806761426991e+02,5.971966743345547002e-05,8.844727248930679832e-08,1.357613359004972153e-03,1.371336549254920101e-03,2.562851123551083132e-01,subcritical,7.381359871107109893e-02,7.039492098359602101e-01,3.375077994860475883e-14,1024,30,6.1.1-I-900
phase_regimes,0,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,1.800000000000000000e+01,262144,1.026627580609680734e+00,128,32,33,9.962887008057630389e-01,3.711299194236961085e-03,4.485477762791709733e-01,1.732778426500450005e+05,1.502419763710349798e-02,8.670582116749129724e-08,1.629531863727606833e-02,1.698039696202613413e-02,2.510624046430873779e-01,subcritical,4.566101377146066474e-03,8.127938667355258939e-01,8.881784197001252323e-15,262144,30,6.1.1-I-900
phase_regimes,0,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,1.800000000000000000e+01,262144,1.026627580609680734e+00,256,64,65,9.962889320191059550e-01,3.711067980894044993e-03,4.485527697496644040e-01,1.732778387146494351e+05,6.880036380607634783e-03,3.970522965684922266e-08,1.645639369962736964e-02,1.681569032371044159e-02,2.510590234408859311e-01,subcritical,4.566070629882190007e-03,8.127487027045384727e-01,1.221245327087672194e-14,262144,30,6.1.1-I-900
phase_regimes,0,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,1.800000000000000000e+01,262144,1.026627580609680734e+00,512,128,129,9.962890791473697494e-01,3.710920852630250621e-03,4.485559474127070456e-01,1.732778380731093348e+05,3.335895598866045475e-03,1.925171525661905823e-08,1.652701428974978626e-02,1.674454077146947384e-02,2.510586095227103631e-01,subcritical,4.566066865866107681e-03,8.127171505900298021e-01,1.709743457922741072e-14,262144,30,6.1.1-I-900
phase_regimes,0,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,2.600000000000000000e+01,67108864,1.018434478883625038e+00,128,32,33,9.997566344776803726e-01,2.433655223196273809e-04,4.617149070824050350e-01,4.446686118570587039e+07,3.393925726413726807e-02,7.632483237887553030e-10,2.385185807943344116e-01,2.408061996102333069e-01,2.490538233965249593e-01,subcritical,2.842374717011233206e-04,8.562049221136017740e-01,3.552713678800500929e-15,67108864,30,6.1.1-I-900
phase_regimes,0,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,2.600000000000000000e+01,67108864,1.018434478883625038e+00,256,64,65,9.997567477446253070e-01,2.432522553746929717e-04,4.617407383911454888e-01,4.446685947961273789e+07,-9.044632315635681152e-02,2.034016438642914082e-09,2.410519197583198547e-01,2.383545339107513428e-01,2.490503373856197966e-01,subcritical,2.842354824556265341e-04,8.558124174826354791e-01,1.498801083243961330e-14,67108864,30,6.1.1-I-900
phase_regimes,0,4,2,8.000000000000000444e-01,4.152787295564890901e-01,3.322229836451913165e-01,2.600000000000000000e+01,67108864,1.018434478883625038e+00,512,128,129,9.997567573885558501e-01,2.432426114441499365e-04,4.617429383117043207e-01,4.446685936657884717e+07,-3.796815872192382812e-02,8.538529426807367206e-10,2.399893254041671753e-01,2.393968924880027771e-01,2.490499077317425425e-01,subcritical,2.842352372784245343e-04,8.557792262958585638e-01,3.885780586188047891e-14,67108864,30,6.1.1-I-900
phase_regimes,0,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,1.000000000000000000e+01,1024,1.050925247916014271e+00,128,32,33,9.458671332567538670e-01,5.413286674324613301e-02,4.207351398124333230e-01,6.741950665784466992e+02,-1.094512015242798952e-03,1.623435218530252844e-06,1.381151537430014287e-03,1.349864120470556372e-03,2.570240081862442683e-01,subcritical,8.557855293934946150e-02,6.325517887829996688e-01,2.886579864025407005e-15,1024,30,6.1.1-I-900
phase_regimes,0,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,1.000000000000000000e+01,1024,1.050925247916014271e+00,256,64,65,9.458637605777441282e-01,5.413623942225587182e-02,4.207261515655441042e-01,6.741949620068171498e+02,-6.644302743552543689e-04,9.855165223684006051e-07,1.372592748793977080e-03,1.358509413535102794e-03,2.570209206966874715e-01,subcritical,8.557803893351037527e-02,6.325949986341341535e-01,5.440092820663267048e-15,1024,30,6.1.1-I-900
phase_regimes,0,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,1.000000000000000000e+01,1024,1.050925247916014271e+00,512,128,129,9.458616142180592545e-01,5.413838578194074547e-02,4.207204317720691367e-01,6.741949530360270728e+02,-3.940666601920383982e-04,5.844995700686899265e-07,1.367219656685847440e-03,1.363952475230689743e-03,2.570205502928520347e-01,subcritical,8.557797726840314645e-02,6.326205352125044978e-01,2.076117056049042731e-14,1024,30,6.1.1-I-900
phase_regimes,0,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,1.800000000000000000e+01,262144,1.028291804397785780e+00,128,32,33,9.960392755419338329e-01,3.960724458066167131e-03,4.433344414532467415e-01,1.731765853103996487e+05,-2.045860310317948461e-02,1.181372358538524622e-07,1.655495321028865874e-02,1.583138224668800831e-02,2.514704978001632285e-01,subcritical,5.290559838137540508e-03,7.486399510151799941e-01,1.665334536937734811e-14,262144,30,6.1.1-I-900
phase_regimes,0,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,1.800000000000000000e+01,262144,1.028291804397785780e+00,256,64,65,9.960382301110766168e-01,3.961769888923383220e-03,4.433132887727903593e-01,1.731765811301725917e+05,-2.522618160583078861e-03,1.456673959100098338e-08,1.619669538922607899e-02,1.619066041894257069e-02,2.514671375237904627e-01,subcritical,5.290524490447120858e-03,7.488425573073115293e-01,3.441691376337985275e-14,262144,30,6.1.1-I-900
phase_regimes,0,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,1.800000000000000000e+01,262144,1.028291804397785780e+00,512,128,129,9.960380730373075142e-01,3.961926962692485787e-03,4.433101111097484393e-01,1.731765804700613953e+05,4.365720087662339211e-04,2.520964483657234787e-09,1.613778318278491497e-02,1.625013377633877099e-02,2.514667267332664768e-01,subcritical,5.290520169210085992e-03,7.488728586179893565e-01,1.509903313490212895e-14,262144,30,6.1.1-I-900
phase_regimes,0,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,2.600000000000000000e+01,67108864,1.019586633813851728e+00,128,32,33,9.997365689983993553e-01,2.634310016006446986e-04,4.573187400736090646e-01,4.444979373579752445e+07,3.215298056602478027e-02,7.233550004109572153e-10,2.280761227011680603e-01,2.304213345050811768e-01,2.493362309870421623e-01,subcritical,3.292538201396201709e-04,8.000848752155304000e-01,5.995204332975845318e-15,67108864,30,6.1.1-I-900
phase_regimes,0,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,2.600000000000000000e+01,67108864,1.019586633813851728e+00,256,64,65,9.997366916042002005e-01,2.633083957997994773e-04,4.573445713823579561e-01,4.444979207416820526e+07,-4.367530345916748047e-02,9.825761026348913315e-10,2.296249121427536011e-01,2.289425879716873169e-01,2.493327598965111025e-01,subcritical,3.292515283070403362e-04,7.997180670768330168e-01,9.547918011776346248e-15,67108864,30,6.1.1-I-900
phase_regimes,0,4,2,8.499999999999999778e-01,4.152787295564890901e-01,3.529869201230156905e-01,2.600000000000000000e+01,67108864,1.019586633813851728e+00,512,128,129,9.997367020432725848e-01,2.632979567274151833e-04,4.573467713029350512e-01,4.444979196944496781e+07,6.064772605895996094e-03,1.364409671492940728e-10,2.286021187901496887e-01,2.299356013536453247e-01,2.493323324889729908e-01,subcritical,3.292512461045622621e-04,7.996870470272968712e-01,1.509903313490212895e-14,67108864,30,6.1.1-I-900
phase_regimes,0,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,1.000000000000000000e+01,1024,1.053920850734603398e+00,128,32,33,9.435396006620594411e-01,5.646039933794055887e-02,4.146616856934177697e-01,6.731819034386571730e+02,1.877578483799879905e-04,2.789110156124349733e-07,1.360068268695613369e-03,1.381340809416542470e-03,2.577595226572104159e-01,subcritical,1.052357172814472053e-01,5.365136552159405214e-01,1.199040866595169064e-14,1024,30,6.1.1-I-900
phase_regimes,0,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,1.000000000000000000e+01,1024,1.053920850734603398e+00,256,64,65,9.435431181358582275e-01,5.645688186414177245e-02,4.146706739403071551e-01,6.731817995727948301e+02,-2.381028423315001419e-04,3.536976823832753740e-07,1.368500638022851490e-03,1.372739691987590049e-03,2.577564696686783785e-01,subcritical,1.052350940563844262e-01,5.364834076538427254e-01,1.154631945610162802e-14,1024,30,6.1.1-I-900
phase_regimes,0,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,1.000000000000000000e+01,1024,1.053920850734603398e+00,512,128,129,9.435408797687965254e-01,5.645912023120347456e-02,4.146649541468321876e-01,6.731817906703737435e+02,3.282616489741485566e-05,4.876270474387849849e-08,1.363120738460565917e-03,1.378198469296876283e-03,2.577561043188575929e-01,subcritical,1.052350194750627244e-01,5.365050580389967294e-01,5.329070518200751394e-15,1024,30,6.1.1-I-900
phase_regimes,0,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,1.800000000000000000e+01,262144,1.029956028185890826e+00,128,32,33,9.957495391833334208e-01,4.250460816666579156e-03,4.376758346747705586e-01,1.730751150870447163e+05,-1.639641413930803537e-02,9.473582687529504812e-08,1.607642567250877619e-02,1.552779477788135409e-02,2.518786250692455764e-01,subcritical,6.501768176234165066e-03,6.537392139269495583e-01,6.439293542825907934e-15,262144,30,6.1.1-I-900
phase_regimes,0,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,1.800000000000000000e+01,262144,1.029956028185890826e+00,256,64,65,9.957484172767372410e-01,4.251582723262758989e-03,4.376546819943141209e-01,1.730751106136471208e+05,5.331166903488337994e-04,3.080262022994755888e-09,1.573859481140971184e-02,1.586723592481575906e-02,2.518752855970204929e-01,subcritical,6.501725075025794470e-03,6.539161029114863855e-01,2.065014825802791165e-14,262144,30,6.1.1-I-900
phase_regimes,0,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,1.800000000000000000e+01,262144,1.029956028185890826e+00,512,128,129,9.957485858341410534e-01,4.251414165858946603e-03,4.376578596573556523e-01,1.730751099333041348e+05,-2.851942554116249084e-03,1.647806293588528096e-08,1.580598179134540260e-02,1.579921066877432168e-02,2.518748779139108329e-01,subcritical,6.501719813206312606e-03,6.538907070746822203e-01,4.996003610813204432e-14,262144,30,6.1.1-I-900
phase_regimes,0,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,2.600000000000000000e+01,67108864,1.020738788744078196e+00,128,32,33,9.997121700327663563e-01,2.878299672336437354e-04,4.524036759375571481e-01,4.443273217277458310e+07,1.366492360830307007e-01,3.075418264888069373e-09,2.160235419869422913e-01,2.227117344737052917e-01,2.496186545848704808e-01,subcritical,4.045333769191461200e-04,7.115110486697174830e-01,3.441691376337985275e-15,67108864,30,6.1.1-I-900
phase_regimes,0,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,2.600000000000000000e+01,67108864,1.020738788744078196e+00,256,64,65,9.997123398400232785e-01,2.876601599767214523e-04,4.524364212823838161e-01,4.443273056167319417e+07,-2.438761293888092041e-02,5.488659515316216215e-10,2.192632332444190979e-01,2.195028886198997498e-01,2.496151983545519815e-01,subcritical,4.045305763164342501e-04,7.110962108132619086e-01,8.437694987151189707e-15,67108864,30,6.1.1-I-900
phase_regimes,0,4,2,9.000000000000000222e-01,4.152787295564890901e-01,3.737508566008401756e-01,2.600000000000000000e+01,67108864,1.020738788744078196e+00,512,128,129,9.997123512445408311e-01,2.876487554591689033e-04,4.524386212029531951e-01,4.443273046565941721e+07,2.229399979114532471e-02,5.017472380720698374e-10,2.183133587241172791e-01,2.204264774918556213e-01,2.496147731819294835e-01,subcritical,4.045302317953465934e-04,7.110686244203660022e-01,3.685940441755519714e-14,67108864,30,6.1.1-I-900
phase_regimes,0,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,1.000000000000000000e+01,1024,1.055418652143897962e+00,128,32,33,9.423216585225756559e-01,5.767834147742434414e-02,4.115826508841898268e-01,6.726724312039608549e+02,9.815428541060100542e-04,1.459169141731031696e-06,1.348046625253118691e-03,1.401750688160063874e-03,2.581273238358026689e-01,subcritical,1.217607948276916568e-01,4.737020775779852699e-01,8.659739592076221015e-15,1024,30,6.1.1-I-900
phase_regimes,0,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,1.000000000000000000e+01,1024,1.055418652143897962e+00,256,64,65,9.423252518739738681e-01,5.767474812602613188e-02,4.115916391310792677e-01,6.726723275571937393e+02,5.526893858132098103e-04,8.216324102706864645e-07,1.356539433345460566e-03,1.393091321915562730e-03,2.581242879613646068e-01,subcritical,1.217600788020381797e-01,4.736753515065948994e-01,1.143529715363911237e-14,1024,30,6.1.1-I-900
phase_regimes,0,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,1.000000000000000000e+01,1024,1.055418652143897962e+00,512,128,129,9.423275384355775941e-01,5.767246156442240590e-02,4.115973589245544018e-01,6.726723186620976094e+02,2.792561417663819157e-04,4.151443935166004690e-07,1.361963929412013385e-03,1.387576324987094267e-03,2.581239251134329615e-01,subcritical,1.217599932223187714e-01,4.736569051800091912e-01,7.438494264988548821e-15,1024,30,6.1.1-I-900
phase_regimes,0,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,1.800000000000000000e+01,262144,1.030788140079943238e+00,128,32,33,9.955861695358889651e-01,4.413830464111034857e-03,4.346529482284930412e-01,1.730242853366832132e+05,1.306346530327573419e-02,7.550076151365627940e-08,1.531539816642180085e-02,1.595224521588534117e-02,2.520827015383474978e-01,subcritical,7.520418768039471499e-03,5.869128568835927373e-01,4.662936703425657470e-15,262144,30,6.1.1-I-900
phase_regimes,0,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,1.800000000000000000e+01,262144,1.030788140079943238e+00,256,64,65,9.955864445168169929e-01,4.413555483183007055e-03,4.346579416989861944e-01,1.730242806954591360e+05,4.019391781184822321e-03,2.323021812331283679e-08,1.549443855765275657e-02,1.576950229355134070e-02,2.520793724228913568e-01,subcritical,7.520369108890182300e-03,5.868801676191046646e-01,2.242650509742816212e-14,262144,30,6.1.1-I-900
phase_regimes,0,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,1.800000000000000000e+01,262144,1.030788140079943238e+00,512,128,129,9.955866194957606607e-01,4.413380504239339253e-03,4.346611193620278368e-01,1.730242800042268937e+05,6.685513653792440891e-04,3.863916470930621433e-09,1.556112660910002887e-02,1.570214270032010972e-02,2.520789662837731870e-01,subcritical,7.520363050644957373e-03,5.868573730440901359e-01,5.118128143521971651e-14,262144,30,6.1.1-I-900
phase_regimes,0,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,2.600000000000000000e+01,67108864,1.021314866209191541e+00,128,32,33,9.996979447637481808e-01,3.020552362518191813e-04,4.497269224248454655e-01,4.442420312005612254e+07,8.837506175041198730e-02,1.989344896330024190e-09,2.123213633894920349e-01,2.171322256326675415e-01,2.497598724008355808e-01,subcritical,4.678556209806859659e-04,6.456163455270074181e-01,1.254552017826426891e-14,67108864,30,6.1.1-I-900
phase_regimes,0,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,2.600000000000000000e+01,67108864,1.021314866209191541e+00,256,64,65,9.996981229632997401e-01,3.018770367002598931e-04,4.497596677696589773e-01,4.442420153701970726e+07,-4.494749009609222412e-02,1.011779357669184984e-09,2.149783149361610413e-01,2.145006954669952393e-01,2.497564235784048292e-01,subcritical,4.678523907649697450e-04,6.452399146805061214e-01,1.465494392505206633e-14,67108864,30,6.1.1-I-900
phase_regimes,0,4,2,9.250000000000000444e-01,4.152787295564890901e-01,3.841328248397524181e-01,2.600000000000000000e+01,67108864,1.021314866209191541e+00,512,128,129,9.996981349314567611e-01,3.018650685432389125e-04,4.497618676902281898e-01,4.442420144549258053e+07,-3.781169652938842773e-04,8.511508434379505018e-12,2.140731588006019592e-01,2.153720483183860779e-01,2.497559995198875837e-01,subcritical,4.678519935842436112e-04,6.452148813786847681e-01,9.192646643896296155e-14,67108864,30,6.1.1-I-900
phase_regimes,0,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,1.000000000000000000e+01,1024,1.056916453553192525e+00,128,32,33,9.410947202005448542e-01,5.890527979945514581e-02,4.085459238246819669e-01,6.721609577047826178e+02,-1.378098090754065197e-03,2.050250129760340313e-06,1.399686013201062451e-03,1.359708067411702359e-03,2.584951544419693548e-01,subcritical,1.494263336849848689e-01,3.942094967252365301e-01,6.217248937900876626e-15,1024,30,6.1.1-I-900
phase_regimes,0,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,1.000000000000000000e+01,1024,1.056916453553192525e+00,256,64,65,9.410791721870922499e-01,5.892082781290775007e-02,4.085078489998600348e-01,6.721608542209756934e+02,4.407076801271614386e-04,6.556580576801590149e-07,1.363593436281007598e-03,1.396370482552811154e-03,2.584921355907177642e-01,subcritical,1.494254611402122401e-01,3.943158506141054565e-01,1.321165399303936283e-14,1024,30,6.1.1-I-900
phase_regimes,0,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,1.000000000000000000e+01,1024,1.056916453553192525e+00,512,128,129,9.410815081505236046e-01,5.891849184947639539e-02,4.085135687933351134e-01,6.721608453460673900e+02,1.660367274780583102e-04,2.470193386414422536e-07,1.369039895962487208e-03,1.390828841863367415e-03,2.584917752284718317e-01,subcritical,1.494253569836323514e-01,3.943004924922492993e-01,4.218847493575594854e-15,1024,30,6.1.1-I-900
phase_regimes,0,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,1.800000000000000000e+01,262144,1.031620251973995872e+00,128,32,33,9.954131965813670657e-01,4.586803418632934282e-03,4.315719559437390940e-01,1.729733834923320974e+05,-1.481221988797187805e-02,8.563294299338546836e-08,1.571408327436074615e-02,1.524329074891284108e-02,2.522867865866765258e-01,subcritical,9.226313500473357077e-03,4.971436769840530401e-01,1.021405182655144017e-14,262144,30,6.1.1-I-900
phase_regimes,0,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,1.800000000000000000e+01,262144,1.031620251973995872e+00,256,64,65,9.954119858973418111e-01,4.588014102658188875e-03,4.315508032632827673e-01,1.729733786663325154e+05,1.184409484267234802e-03,6.847351271041385658e-09,1.539525648695416749e-02,1.556442040600813925e-02,2.522834677976460438e-01,subcritical,9.226252814994832796e-03,4.972781685758259074e-01,2.686739719592878828e-14,262144,30,6.1.1-I-900
phase_regimes,0,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,1.800000000000000000e+01,262144,1.031620251973995872e+00,512,128,129,9.954121677928372547e-01,4.587832207162745313e-03,4.315539809263246318e-01,1.729733779641235597e+05,-2.134751412086188793e-03,1.234150270528310917e-08,1.546129473717883229e-02,1.549768121913075447e-02,2.522830631982073135e-01,subcritical,9.226245416693550430e-03,4.972588523237989611e-01,1.665334536937734811e-14,262144,30,6.1.1-I-900
phase_regimes,0,4,2,9.499999999999999556e-01,4.152787295564890901e-01,3.945147930786646051e-01,2.600000000000000000e+01,67108864,1.021890943674304886e+00,128,32,33,9.996821127153530107e-01,3.178872846469893432e-04,4.468921949651190606e-01,4.441567490517348796e+07,-1.679845154285430908e-01,3.782099805692166392e-09,2.129947915673255920e-01,2.077011093497276306e-01,2.499010942355621989e-01,subcritical,5.739116636804713397e-04,5.538958427999033374e-01,1.021405182655144017e-14,67108864,30,6.1.1-I-900
